premise	hypothesis	label
It sounds very exciting and even surprising to me the amount of things they would allow.	I'm surprised they got away with it.	0
Oh, but my kids are twenty and twenty-four, so I don't have to.	I don't care if the kids are in their twenties.	0
Oh, but my kids are twenty and twenty-four, so I don't have to.	I had to because they were close in age	1
Oh, but my kids are twenty and twenty-four, so I don't have to.	It is compulsory because they are both ten and eleven years of age.	2
Yes, people who are at work at any given time or whose decisions are not hidden have to make decisions.	Yes, humans may not be able to make better judgment calls.	0
Yes, people who are at work at any given time or whose decisions are not hidden have to make decisions.	Yes, people might not go hungry.	1
Yes, people who are at work at any given time or whose decisions are not hidden have to make decisions.	Yes, humans have the ability to make decisions that are never a weakness.	2
Not on tour, they've been on tour since the late thirties.	They have been touring since the early 1970's.	0
Not on tour, they've been on tour since the late thirties.	They love to travel.	1
Not on tour, they've been on tour since the late thirties.	They recently finished their tour	2
How to do aerobics.	Can you explain how to do aerobics?	0
How to do aerobics.	I'm interested in aerobics because I need a lot of exercise.	1
How to do aerobics.	Please stop talking about the Aerobics.	2
Well it's a good thing that I didn't think of that yes.	It's a foolish idea that I threw away last week.	2
Well it's a good thing that I didn't think of that yes.	That's a good article.	0
Well it's a good thing that I didn't think of that yes.	The paradox you mention is a valid point	1
Day care two days a week is called adult citizen day care but you go to an adult citizen centre.	Child day care is open every day for children under the age of five only.	2
Day care two days a week is called adult citizen day care but you go to an adult citizen centre.	They allow them to go twice a week if the older residents agree.	1
Day care two days a week is called adult citizen day care but you go to an adult citizen centre.	They call it an adult day care but it's an institution for the elderly.	0
That was their goal.	This is what they were fighting for.	0
That was their goal.	I didn't need that.	2
That was their goal.	They succeeded in their goal.	1
Gun control involves the use of both hands.	Half of all rifles fired false positives due to the use of one hand.	1
Gun control involves the use of both hands.	The best way forward for gun control is to use both feet.	2
Gun control involves the use of both hands.	Use both hands if you want to learn how to use a gun.	0
And uh but suddenly it comes to a place I don't know where it comes from but.	I don't know where it came from, but it's going fast.	0
And uh but suddenly it comes to a place I don't know where it comes from but.	It comes quickly, but I know where it may come from.	1
And uh but suddenly it comes to a place I don't know where it comes from but.	It comes like molasses. I know exactly when it's coming.	2
No, I'm not used to the truth, I don't think.	I do not know much about it.	0
No, I'm not used to the truth, I don't think.	I don't know anything about love affairs.	1
No, I'm not used to the truth, I don't think.	I've been reading it for years.	2
Yes, he's very good, you know he's very good.	I think he knows he was right.	1
Yes, he's very good, you know he's very good.	No, he is not.	2
Yes, he's very good, you know he's very good.	Yes, he was very good.	0
Well, he just suggested getting uh, um, uh, um a map he could use.	He suggested purchasing a vacuum.	2
Well, he just suggested getting uh, um, uh, um a map he could use.	He suggested looking for a map.	0
Well, he just suggested getting uh, um, uh, um a map he could use.	He wanted to drain the blood with a Map.	1
It's very hard when we hear gunshots on the freeway three blocks from our house.	The shooting took place at least 100 miles from where I live	2
It's very hard when we hear gunshots on the freeway three blocks from our house.	The shooting was close to my house and made me afraid to go outside.	1
It's very hard when we hear gunshots on the freeway three blocks from our house.	There was a shooting near my home, so there was not a lot of rain in the area.	0
True yu-yu is not very stable.	I don't agree with you, it's too stable.	2
True yu-yu is not very stable.	I think you can argue about its stability.	1
True yu-yu is not very stable.	You are right about the instability of it.	0
I try to hold on to that.	I try to hold on.	0
I try to hold on to that.	I did the best I could.	1
I try to hold on to that.	I'll never look back.	2
We are entering our gateway to our technological future.	We are building precedents because of the need to disseminate this technology.	0
We are entering our gateway to our technological future.	We built the transistors, so that the future could be run by Al.	1
We are entering our gateway to our technological future.	We want to prevent technology from succeeding.	2
For example, in large quantities all the genes change to a purple color.	At most, only half the gene is altered to purple.	2
For example, in large quantities all the genes change to a purple color.	Genetic changes in color are possible.	0
For example, in large quantities all the genes change to a purple color.	In some cases, the genes can change to a green color.	1
Daniel Yamins is a young mathematical genius.	Mr. Yamins is an expert in mathematics.	0
Daniel Yamins is a young mathematical genius.	Mr. Yamin focuses on algebraic geometry.	1
Daniel Yamins is a young mathematical genius.	Mr. Yamin is a master craftsman, but he is not a mathematician	2
And if so, they may not live near the border all the time.	I know they didn't walk along the border.	2
And if so, they may not live near the border all the time.	I want to know, they're always in England.	1
And if so, they may not live near the border all the time.	The speaker wanted an explanation as to how often they would go along the border.	0
And there's, I think, a molecular trace that the biosphere continues to build on the surviving regimes by spreading out a set of lines.	The biosphere is undergoing dramatic change.	0
And there's, I think, a molecular trace that the biosphere continues to build on the surviving regimes by spreading out a set of lines.	The biosphere changes according to temperature.	1
And there's, I think, a molecular trace that the biosphere continues to build on the surviving regimes by spreading out a set of lines.	The biosphere will never change.	2
With this injection, the crystal is constantly unable to convert large amounts of information.	Crystals are always too high in concentration to hold information inside.	2
With this injection, the crystal is constantly unable to convert large amounts of information.	Regular crystals are of little use in the conversion of knowledge.	0
With this injection, the crystal is constantly unable to convert large amounts of information.	Other crystals are particularly useful in transferring geographical information using a lyre beam.	1
Hence, there is no need for people to make a mockery of preschoolers, as they sometimes do when helping them with jigsaw puzzles or other tasks.	Preschoolers are naturally better at solving puzzles than at pretending to play games.	2
Hence, there is no need for people to make a mockery of preschoolers, as they sometimes do when helping them with jigsaw puzzles or other tasks.	Preschoolers don't need much help learning to fake it.	0
Hence, there is no need for people to make a mockery of preschoolers, as they sometimes do when helping them with jigsaw puzzles or other tasks.	Preschoolers lack the need for a modeling facility to handle puzzles themselves.	1
[This nation was] committed to liberty and to the proposition that all men are created equal.	Comments on this resolution were included in several supplementary documents.	1
[This nation was] committed to liberty and to the proposition that all men are created equal.	Some people believe that all people are equal.	0
[This nation was] committed to liberty and to the proposition that all men are created equal.	This nation was founded on the belief that some humans are inherently superior to others.	2
Should I praise him?	I am convinced that I need to punish him for his shortcomings.	2
Should I praise him?	I wonder if he needs a big thank-you from me.	0
Should I praise him?	Should I praise him too much for his piano playing?	1
The concepts of a circular network can be constructed according to different dimensions.	Other measurements can be used to derive the concepts of circular networks.	0
The concepts of a circular network can be constructed according to different dimensions.	Circulating networks are very useful for storing technological data.	1
The concepts of a circular network can be constructed according to different dimensions.	Circulating networks cannot be observed at different scales.	2
(hurriedly) No, no, I don't want you to die!	I don't want you to die.	0
(hurriedly) No, no, I don't want you to die!	I don't care if he dies.	2
(hurriedly) No, no, I don't want you to die!	I would be very angry if you were to die.	1
He was hanged publicly on the 19th day of March, 1875, at San Jose, California.	Public executions in California after the year 1875.	0
He was hanged publicly on the 19th day of March, 1875, at San Jose, California.	He was acquitted of his misdeeds and sent on his way.	2
He was hanged publicly on the 19th day of March, 1875, at San Jose, California.	He was hanged for sedition and theft of horses.	1
In the chaotic reign, the crashing of a sea of green palettes.	The sea was as deep as the sky and as transparent as glass.	2
In the chaotic reign, the crashing of a sea of green palettes.	The sea was full of small fish that were splashing against the boat.	1
In the chaotic reign, the crashing of a sea of green palettes.	The sea was blue and it seemed to be full of eggs.	0
The entire Order was eager to work its clear way through the turmoil of the year 1860.	By the year 1870 the whole legal order had collapsed and the country was in utter chaos.	2
The entire Order was eager to work its clear way through the turmoil of the year 1860.	The 1860's were a turbulent time.	0
The entire Order was eager to work its clear way through the turmoil of the year 1860.	The new constitution sought to expand the rights of workers.	1
Whatever the higher reasoning, he pointed out, it first emerges in the social interaction, between the child and the representative of his culture as they engage in a joint activity.	Children are incapable of sharing high ideals.	2
Whatever the higher reasoning, he pointed out, it first emerges in the social interaction, between the child and the representative of his culture as they engage in a joint activity.	Fishing is one of the most popular shared activities in many cultures.	1
Whatever the higher reasoning, he pointed out, it first emerges in the social interaction, between the child and the representative of his culture as they engage in a joint activity.	Sharing common activities is sometimes helpful in sharing high ideals.	0
Some neighbors had Rezados or Rezadoras, spiritual leaders who led the community in funeral prayer, in the celebration of saints' days and whenever a priest was unavailable.	None of the neighbors had a spiritual leader who was not a priest.	2
Some neighbors had Rezados or Rezadoras, spiritual leaders who led the community in funeral prayer, in the celebration of saints' days and whenever a priest was unavailable.	Some of the neighbors were spiritual leaders who were not clergymen.	0
Some neighbors had Rezados or Rezadoras, spiritual leaders who led the community in funeral prayer, in the celebration of saints' days and whenever a priest was unavailable.	Some of the spiritual leaders had dark hair.	1
Social play such as role-playing opportunities and adapting to different roles probably helps children grasp the similarities and differences between people in their desires, beliefs, and emotions.	Children can learn from the differences between people who are similar to them.	0
Social play such as role-playing opportunities and adapting to different roles probably helps children grasp the similarities and differences between people in their desires, beliefs, and emotions.	Children can see how different races are.	1
Social play such as role-playing opportunities and adapting to different roles probably helps children grasp the similarities and differences between people in their desires, beliefs, and emotions.	Children cannot learn anything.	2
The high postwar dignity of the German command principle, after all, was precisely the great disgrace of the Nazi regime.	The Nazi regime permitted this.	2
The high postwar dignity of the German command principle, after all, was precisely the great disgrace of the Nazi regime.	The Nazi regime executed everyone involved	1
The high postwar dignity of the German command principle, after all, was precisely the great disgrace of the Nazi regime.	The Nazi regime prohibited that.	0
A child named Sonja began to imitate her daughter's outbursts.	No one was angry.	2
A child named Sonja began to imitate her daughter's outbursts.	Sonja is a child.	0
A child named Sonja began to imitate her daughter's outbursts.	Sonja was furious.	1
6 In the fifty-five years leading up to the Civil War, the court exercised this power primarily	The court has exercised this power sporadically over the decades to the point of civil war.	0
6 In the fifty-five years leading up to the Civil War, the court exercised this power primarily	The court exercised this power four times in the five decades leading up to the civil war.	1
6 In the fifty-five years leading up to the Civil War, the court exercised this power primarily	The court used this power 5 million times in the fifty-five years leading up to the civil war.	2
I assure you, Your Excellency, that I have been thoroughly informed of all of them.	I tell you that I was given full knowledge of everything.	0
I assure you, Your Excellency, that I have been thoroughly informed of all of them.	It was the death of the detective I had been told about.	1
I assure you, Your Excellency, that I have been thoroughly informed of all of them.	There were a lot of secrets hidden from me.	2
The noise distracted Captain Gazi from his dissatisfied thoughts.	Captain Blood was able to reflect on his dissatisfied thoughts without interruption.	2
The noise distracted Captain Gazi from his dissatisfied thoughts.	Captain Blood's thoughts were interrupted by one of the noises.	0
The noise distracted Captain Gazi from his dissatisfied thoughts.	The barking of the dog shook the captain to his senses.	1
But I will never forget that now I was no better than a slave in your uncle's house in Barbados, who used me with some kindness.	She treated me kindly during my time as a slave in Barbados.	0
But I will never forget that now I was no better than a slave in your uncle's house in Barbados, who used me with some kindness.	It was too much for me, and it treated me worse than dirt.	2
But I will never forget that now I was no better than a slave in your uncle's house in Barbados, who used me with some kindness.	Your uncle beat me painfully every day while I was his.	1
There, not more than three miles away, was the land - an uneven green wall with a clear view to the west.	Fertile soil was in sight.	0
There, not more than three miles away, was the land - an uneven green wall with a clear view to the west.	The nearest island was inhabited.	1
There, not more than three miles away, was the land - an uneven green wall with a clear view to the west.	They could see no land for miles, only the endless sea.	2
I am his majesty's ambassador to these heathen parts, with my lord Sunderland's near kinsman.	His Majesty has envoys, and I am one of them.	0
I am his majesty's ambassador to these heathen parts, with my lord Sunderland's near kinsman.	His Majesty sent me here last week.	1
I am his majesty's ambassador to these heathen parts, with my lord Sunderland's near kinsman.	I don't take orders from his lordship.	2
I owe you one - or I thought I did, he said.	He did not feel that he owed him anything.	2
I owe you one - or I thought I did, he said.	He owes you for the help you gave him as a penniless beggar.	1
I owe you one - or I thought I did, he said.	He felt that he owed you something.	0
I should have known better than to get close to Jamaica at night.	I reached the vicinity of Jamaica after sundown.	0
I should have known better than to get close to Jamaica at night.	I traveled to Jamaica in a large boat.	1
I should have known better than to get close to Jamaica at night.	My wife and I arrived in Jamaica at noon.	2
Blood's thoughts were beyond this, and other things as he scratched over the day bed.	Blood fell into a deep slumber in his bed for the day.	2
Blood's thoughts were beyond this, and other things as he scratched over the day bed.	Blood would eat the bones of the brain while asleep.	0
Blood's thoughts were beyond this, and other things as he scratched over the day bed.	Blood bitterly recalled the last time he had seen his mother.	1
Surely, then, I shall tell you.	All right, then, I'll tell you about it.	0
Surely, then, I shall tell you.	I won't say a word to you.	2
Surely, then, I shall tell you.	Because you promised me not to repeat what I told you.	1
And what would that be?	Someone asks which way to go.	0
And what would that be?	The goat is alone and has no one present to communicate with.	2
And what would that be?	The goat is intoxicated and urgently needs to know which way to go.	1
I do not give the king's commission lightly.	Giving you the king's cup is against my morals.	1
I do not give the king's commission lightly.	I have given a heavy thought to the emperor's commission.	0
I do not give the king's commission lightly.	I signed the royal commission without a second thought.	2
He realized that he might have to make some adjustments right away.	He realized that he had only 24 hours to postpone.	2
He realized that he might have to make some adjustments right away.	He realized that he had to take immediate action.	0
He realized that he might have to make some adjustments right away.	If he had stayed in one place, he would have been noticed.	1
And yet he has become what he has become and has done what he has done for the past three years, he said, but he said it badly now, despite his earlier contempt.	He was not pleased that he had killed so many men three years earlier.	1
And yet he has become what he has become and has done what he has done for the past three years, he said, but he said it badly now, despite his earlier contempt.	He speaks with enthusiasm about his events and personality.	2
And yet he has become what he has become and has done what he has done for the past three years, he said, but he said it badly now, despite his earlier contempt.	He spoke in a gloomy tone.	0
I think it's behind the fashion of your kind.	I guess that's what your kind does with it.	0
I think it's behind the fashion of your kind.	I've learned about your kind and their customs.	1
I think it's behind the fashion of your kind.	I take it to be unusual among your kind.	2
The man's forehead snapped.	She had a big smile on her face.	2
The man's forehead snapped.	He felt a painful sensation in his stomach.	1
The man's forehead snapped.	He had his face covered with a veil.	0
He watched her with glowing eyes, but seeing her sad face and deep eyelashes that shocked her forehead, his appearance changed	The expression on his face changed as he saw her face	0
He watched her with glowing eyes, but seeing her sad face and deep eyelashes that shocked her forehead, his appearance changed	Her face lights up when she sees a smile on her face	2
He watched her with glowing eyes, but seeing her sad face and deep eyelashes that shocked her forehead, his appearance changed	He didn't even know if he was mad at her	1
Moving freely, he turned around the barricaded wall and passed through the large courtyard gates	Because the main gates were closed the wire jumped into the courtyard	2
Moving freely, he turned around the barricaded wall and passed through the large courtyard gates	Large gates were the only entrance to the courtyard	1
Moving freely, he turned around the barricaded wall and passed through the large courtyard gates	Large gates led into the courtyard	0
He rubs it against the tree, no doubt in contempt	She thought that someone would come to the trees	0
He rubs it against the tree, no doubt in contempt	He was the sheriff who caught the thief.	1
He rubs it against the tree, no doubt in contempt	He concocted a plan to flee the country to avoid prison	2
What could I say about honestly catching them?	I could not bring myself to procrastinate.	0
What could I say about honestly catching them?	I immediately postponed seeing them.	2
What could I say about honestly catching them?	I wouldn't have forgiven myself if I'd locked them up	1
I've been hunting him for the past year.	I've been following him for a year without knowing it	1
I've been hunting him for the past year.	I've been following him for a week	2
I've been hunting him for the past year.	I've been avoiding him for the past year	0
Museums are not resilient to catalogs or labels	The museum doesn't like labels	1
Museums are not resilient to catalogs or labels	Museums do not like catalogues	0
Museums are not resilient to catalogs or labels	A prominent feature of the museum are the vultures	2
These open-air markets are some of the most interesting shopping destinations in Beijing	Beijing has an open air market that includes the most interesting shops	0
These open-air markets are some of the most interesting shopping destinations in Beijing	Beijing's open-air markets are some of the most spectacular in the world	1
These open-air markets are some of the most interesting shopping destinations in Beijing	Strict regulations in Beijing restrict open markets within city limits	2
The largest bay on the northwest coast makes a beautiful harbour but both the water and the coast are polluted	The water and the shore are always clean	2
The largest bay on the northwest coast makes a beautiful harbour but both the water and the coast are polluted	Contaminated water and coastline	0
The largest bay on the northwest coast makes a beautiful harbour but both the water and the coast are polluted	Water polluted by pollution	1
The skyscrapers are banks, and the street on which they stand is called the Milla de Oro, or Golden Mile	None of the skyscrapers on the Golden Mile are banks	2
The skyscrapers are banks, and the street on which they stand is called the Milla de Oro, or Golden Mile	High-rises on the Golden Mile are banks	0
The skyscrapers are banks, and the street on which they stand is called the Milla de Oro, or Golden Mile	The skyscrapers on the Golden Mile are distinctive businesses, including banks	1
Naturally enough, then, that involvement in World War II began with the British Commonwealth Air Training Plan, using safer skies to train fighter pilots.	Canada had safe skies	0
Naturally enough, then, that involvement in World War II began with the British Commonwealth Air Training Plan, using safer skies to train fighter pilots.	Canada's skies were clear of missiles	1
Naturally enough, then, that involvement in World War II began with the British Commonwealth Air Training Plan, using safer skies to train fighter pilots.	Canada's skies were dangerous	2
And they remain patient and helpful even though they know that their beautiful beaches are no longer their own.	They're bitter and hostile to everyone now that they know they have to share the beach.	2
And they remain patient and helpful even though they know that their beautiful beaches are no longer their own.	They need to share the beach with others now.	0
And they remain patient and helpful even though they know that their beautiful beaches are no longer their own.	They used to own 500 miles of coastline.	1
Kublai Khan built his capital in 1219 on the shores of Beijing's Beihai Lake, where some of his Imperial treasures are displayed today	Kublai Khan built his capital at Tawai	2
Kublai Khan built his capital in 1219 on the shores of Beijing's Beihai Lake, where some of his Imperial treasures are displayed today	Kublai Khan with a treasure in Beijing	0
Kublai Khan built his capital in 1219 on the shores of Beijing's Beihai Lake, where some of his Imperial treasures are displayed today	Kublai Khan was a respected man	1
Easily assimilated into the Anglo-Saxon community were the only Protestant schools that welcomed their eastern European Jewish children to rest in the affluent Westmount community or to relocate to Toronto.	Eastern European Jews get along well with all kinds of people	2
Easily assimilated into the Anglo-Saxon community were the only Protestant schools that welcomed their eastern European Jewish children to rest in the affluent Westmount community or to relocate to Toronto.	The Jews were despised by all mankind	1
Easily assimilated into the Anglo-Saxon community were the only Protestant schools that welcomed their eastern European Jewish children to rest in the affluent Westmount community or to relocate to Toronto.	Jews readily assimilated into Anglo society	0
If possible, practice the plot beforehand	Don't get into an argument beforehand, it'll spoil the fun later	2
If possible, practice the plot beforehand	Try to understand the situation in advance, if you can	0
If possible, practice the plot beforehand	You will find the classroom easier if you understand the book sequence.	1
His tomb, 27 meters underground, is made of marble and has a cover of 1200 square meters (13,000 sq ft)	Buried more than 65 feet [20 m] underground	0
His tomb, 27 meters underground, is made of marble and has a cover of 1200 square meters (13,000 sq ft)	He was an important figure in the community	1
His tomb, 27 meters underground, is made of marble and has a cover of 1200 square meters (13,000 sq ft)	His tombstone is made of wood	2
Remember to hide all tangible items from the monkeys	Hide all your belongings from the monkeys	0
Remember to hide all tangible items from the monkeys	Monkeys are curious about many things, including your possessions	1
Remember to hide all tangible items from the monkeys	There is no need to hide your belongings from the monkeys	2
Fourteen centuries before the Estei Palace was built, Milreu was also the country mansion of a famous person	Milreu was six miles from anything.	1
Fourteen centuries before the Estei Palace was built, Milreu was also the country mansion of a famous person	Milreu was out of the country	0
Fourteen centuries before the Estei Palace was built, Milreu was also the country mansion of a famous person	Milreu in the center of town	2
Sea temperature between 18° and 24° C (64-75° F)	Sea temperatures often rise, but never drop below freezing	0
Sea temperature between 18° and 24° C (64-75° F)	Sea temperatures remain constant throughout the year	2
Sea temperature between 18° and 24° C (64-75° F)	High sea temperatures during the heat of the day	1
Kinabalu National Park is one of six government-protected areas	Kinabalu National Park is home to ten elephants and six hippos	1
Kinabalu National Park is one of six government-protected areas	The government owns protected areas, including Kinabalu national park	0
Kinabalu National Park is one of six government-protected areas	there are a total of three protected areas in the state	2
You will see videos of Anne's story and Amsterdam under work and photos of contemporary art	You won't see any photos	2
You will see videos of Anne's story and Amsterdam under work and photos of contemporary art	You will see the photos	0
You will see videos of Anne's story and Amsterdam under work and photos of contemporary art	You'll see some of the original photos.	1
Treasure Beach is the ultimate vacation spot, with a cluster of hotels crisscrossing three sandy bays	There are not many hotel options for visitors to Treasure Beach	0
Treasure Beach is the ultimate vacation spot, with a cluster of hotels crisscrossing three sandy bays	A four-star hotel is available for tourists visiting Treasure Beach	1
Treasure Beach is the ultimate vacation spot, with a cluster of hotels crisscrossing three sandy bays	Treasure Beach is one of many vacation spots in the area	2
Summer brings warm (but not hot) weather and warm sea temperatures, making it ideal for snorkeling, diving, and other water sports.	Temperatures in the 100's or higher in the summer	2
Summer brings warm (but not hot) weather and warm sea temperatures, making it ideal for snorkeling, diving, and other water sports.	Usually 75 in the summer	1
Summer brings warm (but not hot) weather and warm sea temperatures, making it ideal for snorkeling, diving, and other water sports.	Hot in the summer	0
In the middle of the lake there is a place where visitors often place coins in the hope of jumping on the head of a turtle, which is a sure means of good luck	People don't throw money in because of bad luck	2
In the middle of the lake there is a place where visitors often place coins in the hope of jumping on the head of a turtle, which is a sure means of good luck	People toss a coin inside even though the sign says no	1
In the middle of the lake there is a place where visitors often place coins in the hope of jumping on the head of a turtle, which is a sure means of good luck	People tossing coins into the water	0
The port town of Nafplio makes an ideal base for sightseeing, or a place to have lunch while sightseeing	Nafplio is optimistic	1
The port town of Nafplio makes an ideal base for sightseeing, or a place to have lunch while sightseeing	Nafplio is a bad foundation	2
The port town of Nafplio makes an ideal base for sightseeing, or a place to have lunch while sightseeing	Nafplio is a perfect foundation	0
On the Prinsengracht, Otto Frank and his family hid in the attic of their factory for over two years before they were discovered	Otto Frank was arrested on the second day	2
On the Prinsengracht, Otto Frank and his family hid in the attic of their factory for over two years before they were discovered	Otto Frank went into hiding for more than 25 months	0
On the Prinsengracht, Otto Frank and his family hid in the attic of their factory for over two years before they were discovered	Otto Frank went into hiding until the Nazis found him	1
Many state and local governments have additional audit requirements.	Local governments are able to make their own rules	1
Many state and local governments have additional audit requirements.	Local governments do not need	2
Many state and local governments have additional audit requirements.	There are additional issues of audit requirements by local governments.	0
The information security team runs between 8 and 12 organizations per month	Information group Average group is nine organizations per month	1
The information security team runs between 8 and 12 organizations per month	The security team holds meetings every day of the month	2
The information security team runs between 8 and 12 organizations per month	The security team holds several meetings a year.	0
However, the original engineering was done earlier.	Engineering had a first time	0
However, the original engineering was done earlier.	Engineering can only happen in the final stage.	2
However, the original engineering was done earlier.	Without the primitive era, engineering would have failed in its most recent stages.	1
As a result, government decision makers and managers are adopting new ways of thinking, considering different ways of achieving objectives and using new information to guide decisions.	Government agencies are changing their approach	0
As a result, government decision makers and managers are adopting new ways of thinking, considering different ways of achieving objectives and using new information to guide decisions.	Government representatives try to increase their power by thinking differently	1
