premise	hypothesis	label
This is Chief Master Sergeant Clem Francis, retired U.S. Air Force.	U.S. Air Force Chief of Staff begins his duties this week.	2
Two or three airplanes flew in, but I did not know where they were.	More than one plane arrives every week.	0
Two or three airplanes flew in, but I did not know where they were.	The increase in the number of commercial airlines is dangerous.	1
Two or three airplanes flew in, but I did not know where they were.	No airplanes are landing.	2
They had completed their training in their pilot's uniforms, and it took me a while to find the right one.	It takes three months to complete the pilot training on how to use the space suit.	1
They had completed their training in their pilot's uniforms, and it took me a while to find the right one.	It takes time to train pilots on how to use the spacesuit.	0
They had completed their training in their pilot's uniforms, and it took me a while to find the right one.	We can teach you how to wear an astronaut's uniform in one day.	2
I wanted to tell them that it was safe to fly with the bomb because it could not fly if it landed on the ground.	The pilot had rigged the bomb so that it would not detonate.	1
I wanted to tell them that it was safe to fly with the bomb because it could not fly if it landed on the ground.	The bomb had no chance of detonating.	0
I wanted to tell them that it was safe to fly with the bomb because it could not fly if it landed on the ground.	It was a nightmare, a bomb could go off at any moment.	2
The way it looks matches exactly what I'm trying to do.	I'm not sure if this is for you.	2
The way it looks matches exactly what I'm trying to do.	That is certainly what I am striving to do.	0
The way it looks matches exactly what I'm trying to do.	I'm trying to finish my project this week.	1
But in both cases, the animals were treated kindly, especially the goats.	The goats would leave the enclosure each day.	1
But in both cases, the animals were treated kindly, especially the goats.	The goats were always dancing.	0
But in both cases, the animals were treated kindly, especially the goats.	The goats were carefully guarded from predators.	2
When we entered, the doors were locked.	All the doors were locked.	2
When we entered, the doors were locked.	We had the keys.	1
When we entered, the doors were locked.	We entered, even though the doors were locked.	0
I had to pick up the pieces and try not to put them together again to find out what was wrong.	I feel as if I have to use a pair of pliers to find out where they came from.	1
I had to pick up the pieces and try not to put them together again to find out what was wrong.	I don't know what to do when I have only a few scratches, please help me give me more information about this issue and find the source of the problem	2
I had to pick up the pieces and try not to put them together again to find out what was wrong.	I will examine it without relying on the papyrus.	0
And that makes a lot of sense because all mothers use drugs.	The mothers are addicted to illegal drugs.	1
And that makes a lot of sense because all mothers use drugs.	Mothers are not subject to prescriptions or to any medication.	2
And that makes a lot of sense because all mothers use drugs.	The mother is a drug user.	0
That's good, right, it's been raining?	I don't care if it rains or not.	1
That's good, right, it's been raining?	The weather is fine, and the rains are beginning to fall.	0
That's good, right, it's been raining?	The catastrophic effects of climate change are unrelenting.	2
Oh, how precious human life is, and whatever it is, there is the possibility of restoring it.	All humans deserve the opportunity to be restored and given a second chance at life.	1
Oh, how precious human life is, and whatever it is, there is the possibility of restoring it.	No one deserves to be renewed.	2
Oh, how precious human life is, and whatever it is, there is the possibility of restoring it.	Apart from what process of restoration, what kind of life is in need of restoration?	0
Oh boy you have an unusual problem with your testicles.	I've never had this kind of problem.	1
Oh boy you have an unusual problem with your testicles.	It's not the neck.	2
Oh boy you have an unusual problem with your testicles.	There is a problem with this misguided approach.	0
Sounds like a lot of fun, yeah, but I wonder how many things they believe.	Their patience did not surprise me at all.	2
Sounds like a lot of fun, yeah, but I wonder how many things they believe.	To my amazement, they accepted the invitation to eat and drink there.	1
Sounds like a lot of fun, yeah, but I wonder how many things they believe.	I wonder what they can take away.	0
But all in all, um, now that my children are 21 and 24 years old, I don't have to do that.	My children are over 20 years of age.	0
But all in all, um, now that my children are 21 and 24 years old, I don't have to do that.	I guess I have to do that because they're almost the same age.	1
But all in all, um, now that my children are 21 and 24 years old, I don't have to do that.	I have to because they are both in their late teens and early twenties.	2
After all, the decisions of those who were able to be at work at any given time were made on the basis of their presence.	Yes, people who may be incapable of making decisions.	0
After all, the decisions of those who were able to be at work at any given time were made on the basis of their presence.	Yes, people who may not be angry.	1
After all, the decisions of those who were able to be at work at any given time were made on the basis of their presence.	Yes, the choices of such ones are not your own.	2
No, they are still traveling, and they have been doing so since the mid-1960's.	They have been doing so since the 1970's.	0
No, they are still traveling, and they have been doing so since the mid-1960's.	They love to travel.	1
No, they are still traveling, and they have been doing so since the mid-1960's.	They had just finished their tour.	2
How did you exercise?	Can you describe your exercise routine?	0
How did you exercise?	I like to exercise because I need to keep my body in good shape.	1
How did you exercise?	Please stop talking about exercise.	2
That's good. I hadn't thought of that before.	That was a foolish idea, and I threw it out last week.	2
That's good. I hadn't thought of that before.	That's a good point.	0
That's good. I hadn't thought of that before.	A large donation is acceptable.	1
The day-care center is called the day-care center twice a week, but he goes to the meeting room.	The day care center is open every day only for children under five years old.	2
The day-care center is called the day-care center twice a week, but he goes to the meeting room.	They are allowed to leave more than twice a week than educated citizens normally support.	1
The day-care center is called the day-care center twice a week, but he goes to the meeting room.	They are called senior day care but the correct name is senior center.	0
Oh, that was the idea.	That was not what they were fighting about.	0
Oh, that was the idea.	What they want is the opposite.	2
Oh, that was the idea.	They succeeded in doing so.	1
Proper use of a firearm requires the use of both hands.	Fifty percent of accidental gunshots are single-handed.	1
Proper use of a firearm requires the use of both hands.	One of the most effective ways to use a firearm is to use both feet.	2
Proper use of a firearm requires the use of both hands.	Use both hands if you want to practice shooting a good rifle.	0
uh, but it's coming from someplace I don't know.	I don't know where it comes from, but it comes from strong athletes.	0
uh, but it's coming from someplace I don't know.	It's coming at a high speed, but I think I know where it's coming from.	1
uh, but it's coming from someplace I don't know.	It comes like a flower, and I know when it comes.	2
No, I don't know much, I don't think.	I'm not familiar with it.	0
No, I don't know much, I don't think.	I don't know anything about relationships.	1
No, I don't know much, I don't think.	I've been reading it for years.	2
True, he was a glutton.	I think he knew that he was a fool.	1
True, he was a glutton.	No, it was too dangerous.	2
True, he was a glutton.	Yes, she was beautiful.	0
Right, he was planning on getting uh um, a mobile that you could use.	He decided to buy a white vacuum cleaner.	2
Right, he was planning on getting uh um, a mobile that you could use.	She tried to reach him on the telephone.	0
Right, he was planning on getting uh um, a mobile that you could use.	He wanted to drain the blood with a syringe.	1
It's awful out here because we've had a gunfight about three blocks from our house.	The shooting took place 100 kilometers from where I live.	2
It's awful out here because we've had a gunfight about three blocks from our house.	A gunfight broke out in front of my house, and I was afraid to go outside.	1
It's awful out here because we've had a gunfight about three blocks from our house.	There have been shootings in my neighborhood, and the neighborhood has become a dangerous place.	0
uh-huh that's right, it comes in different forms.	I don't agree with you, it happens in different ways.	2
uh-huh that's right, it comes in different forms.	I think you'd be right about not coming in some ways.	1
uh-huh that's right, it comes in different forms.	You are correct that it comes in many forms.	0
I try to get rid of them.	I try not to lose my temper.	0
I try to get rid of them.	The truth is, I do the best I can.	1
I try to get rid of them.	I will rid myself of it forever.	2
We are entering a technological future.	We are building the foundations to create the technology of the future.	0
We are entering a technological future.	We build wave controllers, which are the technology of the future.	1
We are entering a technological future.	We want to prevent the technology from succeeding.	2
For example, when it is destroyed, the genetic material is transformed into purple.	In the end, a portion of the genetic material is transformed into a purple dye.	2
For example, when it is destroyed, the genetic material is transformed into purple.	Genetically, it is possible to change color.	0
For example, when it is destroyed, the genetic material is transformed into purple.	In some cases, the genetic material may be blue in color.	1
Daniel Yamins is a young mathematician.	Mr. Yamins is an expert in mathematics.	0
Daniel Yamins is a young mathematician.	Mr. Yamins focuses on the vegetarian diet.	1
Daniel Yamins is a young mathematician.	Mr. Yamins is a good photographer but a terrible mathematician.	2
And if so, do they usually reside near the border?	I know they rarely get close to the border.	2
And if so, do they usually reside near the border?	I wonder, do they usually live in England?	1
And if so, do they usually reside near the border?	The promoter of the Sanhedrin wanted to know if they were really approaching the border.	0
And there is, I think, a genetic component that tells them that evolution builds a cell wall in which organisms can survive and reproduce.	Medical technology is changing rapidly.	0
And there is, I think, a genetic component that tells them that evolution builds a cell wall in which organisms can survive and reproduce.	The chemical composition changes according to the temperature.	1
And there is, I think, a genetic component that tells them that evolution builds a cell wall in which organisms can survive and reproduce.	The standard of medical care remains unchanged.	2
With its enormous power output, a conventional calendar is unable to store as much information.	Ordinary calendars are huge repositories of information.	2
With its enormous power output, a conventional calendar is unable to store as much information.	Ordinary calendars are of little use in storing information.	0
With its enormous power output, a conventional calendar is unable to store as much information.	Calendars of other species are particularly useful for storing information about the earth's environment by means of a matching pair of lantern legs.	1
For that reason, adults do not need to train children to train preschool children by pretending to help them learn skills or similar skills.	Preschoolers are more susceptible to role-playing games than to role-playing games.	2
For that reason, adults do not need to train children to train preschool children by pretending to help them learn skills or similar skills.	Preschoolers often do not need much help in learning to do things on their own.	0
For that reason, adults do not need to train children to train preschool children by pretending to help them learn skills or similar skills.	A precocious child is incapable of answering the questions.	1
[This nation] was founded on the principle of equality of all its citizens.	References to this resolution are recorded in various other documents.	1
[This nation] was founded on the principle of equality of all its citizens.	Some believe that all people are equal.	0
[This nation] was founded on the principle of equality of all its citizens.	This nation was built on the belief that some people are superior to others.	2
How much more should I praise him?	I convinced myself that I needed to punish him for his shortcomings.	2
How much more should I praise him?	I don't know how to express my gratitude to her.	0
How much more should I praise him?	Should I praise him even more for his musical ability?	1
Scientific descriptions of cellular relationships can be formulated in a variety of ways.	Other methods can be used to create scientific descriptions of cellular relationships.	0
Scientific descriptions of cellular relationships can be formulated in a variety of ways.	Biotechnology is fundamental to the development of information storage technology.	1
Scientific descriptions of cellular relationships can be formulated in a variety of ways.	The science of molecular biology cannot be thought of in any other way.	2
(Terrified) No, no, I do not want you to die!	I don't want you to die!	0
(Terrified) No, no, I do not want you to die!	I don't care if you die!	2
(Terrified) No, no, I do not want you to die!	I would have been so angry if he had died!	1
He was publicly buried on the gallows on March 19, 1875, in San Jose, California.	California used public hangings as a form of punishment until 1875.	0
He was publicly buried on the gallows on March 19, 1875, in San Jose, California.	He was absolved of all guilt and excommunicated.	2
He was publicly buried on the gallows on March 19, 1875, in San Jose, California.	He was hanged for advocating the overthrow of the State and the theft of horses.	1
In the age of totalitarianism, even the Green Sea does not disappear.	It was a deep blue, crystal-clear sea.	2
In the age of totalitarianism, even the Green Sea does not disappear.	The sea was overflowing with jellyfish, which were hitting the boat as it sailed back.	1
In the age of totalitarianism, even the Green Sea does not disappear.	The sea was blue, but it seemed to be covered with seaweed.	0
The new government was eager to do something completely different from the catastrophic events of the 1860's.	By the 1870's, the rule of law had disappeared as the nation faced a crisis of unemployment.	2
The new government was eager to do something completely different from the catastrophic events of the 1860's.	The 1960's were a turbulent time.	0
The new government was eager to do something completely different from the catastrophic events of the 1860's.	The new government wanted to strengthen the rights of the workers.	1
Any sense of superiority develops when a child communicates with peers from the same culture when they do something together.	Children do not have the capacity for superior reasoning.	2
Any sense of superiority develops when a child communicates with peers from the same culture when they do something together.	Fishing is a popular occupation shared by many different cultures.	1
Any sense of superiority develops when a child communicates with peers from the same culture when they do something together.	Talking about everyday matters helps to convey a superior point of view.	0
Some neighborhoods had clergymen who led prayers at ceremonies such as funerals, feast days, and so forth when priests were absent.	None of the covenants involved nonpriestly religious leaders.	2
Some neighborhoods had clergymen who led prayers at ceremonies such as funerals, feast days, and so forth when priests were absent.	Some of the parties involved were nonpriestly clergymen.	0
Some neighborhoods had clergymen who led prayers at ceremonies such as funerals, feast days, and so forth when priests were absent.	Some of the clergymen had dark hair.	1
Through role-playing games, children have the opportunity to play in a variety of ways and to learn about the differences and similarities in people's tastes, beliefs, and aspirations.	Children can learn the similarities and differences between people.	0
Through role-playing games, children have the opportunity to play in a variety of ways and to learn about the differences and similarities in people's tastes, beliefs, and aspirations.	Children can see how different people are from one another.	1
Through role-playing games, children have the opportunity to play in a variety of ways and to learn about the differences and similarities in people's tastes, beliefs, and aspirations.	Children can never learn anything.	2
The most radical amendment to Germany's postwar constitution was the one that led to the downfall of Nazism.	The Nazis accepted it.	2
The most radical amendment to Germany's postwar constitution was the one that led to the downfall of Nazism.	The Nazis executed every member of the family.	1
The most radical amendment to Germany's postwar constitution was the one that led to the downfall of Nazism.	It was banned by the Nazi regime.	0
Sonja's son began to recognize her daughter's angry expressions.	No one spoke angrily or out of anger.	2
Sonja's son began to recognize her daughter's angry expressions.	Sonja is a child.	0
Sonja's son began to recognize her daughter's angry expressions.	Sonja was furious.	1
In the fifty-five years since the civil war, the Court has exercised this power with caution.	This power was wielded by the Inquisition for decades, resulting in a civil war.	0
In the fifty-five years since the civil war, the Court has exercised this power with caution.	This authority was exercised four times in fifty-five years, resulting in a civil war.	1
In the fifty-five years since the civil war, the Court has exercised this power with caution.	The court exercised this power 5 million times in the 55 years that followed the civil war.	2
I assure you, sir, I have been briefed on everything.	I mean, I've been given advice on everything.	0
I assure you, sir, I have been briefed on everything.	The death of a police detective was the first I had ever heard of.	1
I assure you, sir, I have been briefed on everything.	Many things were stolen from me.	2
The voices shook Captain Blood from the depths of his depression.	Captain Blood was able to concentrate on his melancholy thoughts without distraction.	2
The voices shook Captain Blood from the depths of his depression.	Captain Blood's cries were met with loud shouts.	0
The voices shook Captain Blood from the depths of his depression.	The whimpering of the little dog reminded him of the Captain.	1
But I have fond memories of my days as a slave in my uncle's household in Barbados, where I was treated with kindness.	You treated me as I had been treated as a slave in Barbados.	0
But I have fond memories of my days as a slave in my uncle's household in Barbados, where I was treated with kindness.	You were cruel to me, and you hurt me.	2
But I have fond memories of my days as a slave in my uncle's household in Barbados, where I was treated with kindness.	Your uncle beat me every day when he was in office.	1
Then, just over three miles [5 km] to the west, the land was covered with green grass.	In front of me was a patch of green grass covered with a thick layer of moss.	0
Then, just over three miles [5 km] to the west, the land was covered with green grass.	The island they were heading for was deserted.	1
Then, just over three miles [5 km] to the west, the land was covered with green grass.	Instead of seeing land for miles, they could see the open sea.	2
I am heir to the throne of these shires and of my lord Sunderland's neighbour kinsman.	The king has officials, and I am one of them.	0
I am heir to the throne of these shires and of my lord Sunderland's neighbour kinsman.	The king ordered me to come here last week.	1
I am heir to the throne of these shires and of my lord Sunderland's neighbour kinsman.	The King's commands are not new.	2
I owed him - or I thought I owed him, he said.	He did not feel that he owed him anything.	2
I owed him - or I thought I owed him, he said.	he owed you for the help you gave him when he had no money.	1
I owed him - or I thought I owed him, he said.	He felt that you owed him something.	0
I wish I knew better than to approach Jamaica at night.	After sundown, I drove near Jamaica.	0
I wish I knew better than to approach Jamaica at night.	I traveled to Jamaica by boat.	1
I wish I knew better than to approach Jamaica at night.	My wife and I flew to Jamaica in the afternoon.	2
Blood's mind was on this and other things as he lay in bed during the day.	Blood would fall asleep during the day and have strange dreams.	2
Blood's mind was on this and other things as he lay in bed during the day.	Blood meditated deeply as he took a nap during the day.	0
Blood's mind was on this and other things as he lay in bed during the day.	Blood was reminiscing about the last time he had seen his mother.	1
It is true, and I will tell you.	Let me tell you about it.	0
It is true, and I will tell you.	I won't say a word.	2
It is true, and I will tell you.	This is the chair you promised not to tell me about.	1
Oh, and how could that be?	One man asks them what they are looking for.	0
Oh, and how could that be?	The questioner is alone and has no one else to consult with.	2
Oh, and how could that be?	The inquirer is in a hurry and needs to know immediately which way to go.	1
The king's offer of me as a princess is no small thing.	Accepting the sovereignty of the Emperor is contrary to my morals.	1
The king's offer of me as a princess is no small thing.	By the kingdom which the King has given me.	0
The king's offer of me as a princess is no small thing.	I have signed the document that the King has given me for the Kingdom without further notice.	2
He felt compelled to admit that he had been overwhelmed.	He realized that he had the rest of the day to declare his defeat.	2
He felt compelled to admit that he had been overwhelmed.	He felt the urgency of the situation.	0
He felt compelled to admit that he had been overwhelmed.	If he had stayed in one place, they would have found him.	1
After all he had been and done for three years, he spoke harshly now without a word of complaint.	He resented the fact that he had killed several men in the previous three years.	1
After all he had been and done for three years, he spoke harshly now without a word of complaint.	He praised her for her goodness and for her lowliness	2
After all he had been and done for three years, he spoke harshly now without a word of complaint.	He spoke in a low voice.	0
I think that comes after your style.	I hope that people like you do.	0
I think that comes after your style.	I've read about people like you and their culture.	1
I think that comes after your style.	I don't think this is seen in people like you.	2
She seemed to be in disagreement with what was happening.	A friendly smile was on his face.	2
She seemed to be in disagreement with what was happening.	He suffered from stomach cramps.	1
She seemed to be in disagreement with what was happening.	There was a look of dissatisfaction on his face.	0
He stared at her with a bewildered look, but after seeing the calm and dissatisfied expression on her cheeks, he was moved to change his behavior.	His feelings changed after he saw her nakedness.	0
He stared at her with a bewildered look, but after seeing the calm and dissatisfied expression on her cheeks, he was moved to change his behavior.	His eyes widened as he saw the reflection on his face.	2
He stared at her with a bewildered look, but after seeing the calm and dissatisfied expression on her cheeks, he was moved to change his behavior.	She did not know whether she was angry with him or not.	1
Stumbling along, he walked through a barbed-wire fence and through a doorway into the courtyard.	As the front door was locked, he jumped over the fence and fell into the courtyard.	2
Stumbling along, he walked through a barbed-wire fence and through a doorway into the courtyard.	The only access to the courtyard was through a simple gateway.	1
Stumbling along, he walked through a barbed-wire fence and through a doorway into the courtyard.	There was a large gate leading to the courtyard.	0
He taunted her by saying that you would have to go to a barbershop to find out.	She thought that someone was going to the bar.	0
He taunted her by saying that you would have to go to a barbershop to find out.	The thief was arrested by the sheriff.	1
He taunted her by saying that you would have to go to a barbershop to find out.	He concocted a plan to escape the State to avoid prison.	2
In fact, how would he have treated you? was still being debated.	I could not bring myself to arrest them.	0
In fact, how would he have treated you? was still being debated.	And he catches up with them before they know it.	2
In fact, how would he have treated you? was still being debated.	I would never have forgiven myself if I had.	1
I have been studying it since last year.	I've been following him for over a year without his knowledge.	1
I have been studying it since last year.	I've been walking for a week	2
I have been studying it since last year.	For the past year, I have been following her around.	0
I don't know the answer to that question very well.	The reverse does not want to be written in.	1
I don't know the answer to that question very well.	An addict does not enjoy using pornographic magazines.	0
I don't know the answer to that question very well.	The most important part of a brochure is the table of contents.	2
The shopping mall is also one of the most popular shopping destinations in Beijing.	Beijing has a street market with stalls selling sweets.	0
The shopping mall is also one of the most popular shopping destinations in Beijing.	Beijing's skyline is the saltiest in the world.	1
The shopping mall is also one of the most popular shopping destinations in Beijing.	Strict regulations in Beijing restrict street markets to the outskirts of the city.	2
The seaweed that penetrates the dry land creates a beautiful harbor that keeps its waters and lakes cool.	The water and the pool are kept clean.	2
The seaweed that penetrates the dry land creates a beautiful harbor that keeps its waters and lakes cool.	The water and the shore may be muddy.	0
The seaweed that penetrates the dry land creates a beautiful harbor that keeps its waters and lakes cool.	The water does not boil because of the spillage.	1
The towers of these banks and the roads leading to them came to be known as the Milla de Oro, or Golden Mile.	The Golden Mile is the world's tallest building without a bank.	2
The towers of these banks and the roads leading to them came to be known as the Milla de Oro, or Golden Mile.	The tallest buildings on the Golden Mile are banks.	0
The towers of these banks and the roads leading to them came to be known as the Milla de Oro, or Golden Mile.	The towers of the Golden Mile are home to various businesses, including banks.	1
Engagement in World War II began with a program to train former British colonies using the relatively safe Canadian airspace to train pilots in the art of flying combat aircraft.	Canada was a safe place to be.	0
Engagement in World War II began with a program to train former British colonies using the relatively safe Canadian airspace to train pilots in the art of flying combat aircraft.	Canada was a landlocked country.	1
Engagement in World War II began with a program to train former British colonies using the relatively safe Canadian airspace to train pilots in the art of flying combat aircraft.	Canada's atmosphere was even more hostile.	2
And they remain patient and helpful to one another even though they know that the beach is no longer their own.	They become aggressive and hostile toward each other once they learn that they have a partner in their life.	2
And they remain patient and helpful to one another even though they know that the beach is no longer their own.	Now they have to share the beach with others.	0
And they remain patient and helpful to one another even though they know that the beach is no longer their own.	They owned about five hundred acres of land along the coast.	1
Kublai Khan built his capital in 1279 on the shores of Beihai Lake in Beijing, where some of the monuments to his reign still stand.	Kublai Khan founded the capital of Taiwan.	2
Kublai Khan built his capital in 1279 on the shores of Beihai Lake in Beijing, where some of the monuments to his reign still stand.	Kublai Khan has a collection in Beijing.	0
Kublai Khan built his capital in 1279 on the shores of Beihai Lake in Beijing, where some of the monuments to his reign still stand.	Kublai Khan was a well-respected man.	1
To facilitate contact with the British, only Protestant schools admitted their Jewish children from Eastern Europe to Westmount or to move back to Toronto.	Jewish immigrants from Eastern European lands get along with everyone.	2
To facilitate contact with the British, only Protestant schools admitted their Jewish children from Eastern Europe to Westmount or to move back to Toronto.	The Jews were despised by others in the community.	1
To facilitate contact with the British, only Protestant schools admitted their Jewish children from Eastern Europe to Westmount or to move back to Toronto.	The Jews found it easier to get along with the English.	0
If possible, study a variety of subjects at the same time.	If you do too much at the last minute, you could spoil the fun.	2
If possible, study a variety of subjects at the same time.	Try to get to the program as early as possible.	0
If possible, study a variety of subjects at the same time.	It will be easier for you to attend if you understand the illustrations in the book.	1
His tomb, 27 meters (88 feet) below ground, was built with a 1,200-square-meter (13,000 sq ft) stone foundation and a lantern	He was buried more than 65 feet [20 m] below the ground.	0
His tomb, 27 meters (88 feet) below ground, was built with a 1,200-square-meter (13,000 sq ft) stone foundation and a lantern	She was a well-known and important person.	1
His tomb, 27 meters (88 feet) below ground, was built with a 1,200-square-meter (13,000 sq ft) stone foundation and a lantern	The burial chambers were made of wood.	2
Remember to hide small objects that keep insects away from you.	Keep your valuables out of their reach.	0
Remember to hide small objects that keep insects away from you.	Squirrels crave many things, including yours.	1
Remember to hide small objects that keep insects away from you.	You do not need to hide your possessions from the ant.	2
About 1,400 years before the palace of Estei was built, Milreu was a large country home of a noble family.	Milreu was 60 miles (10 km) from everything.	1
About 1,400 years before the palace of Estei was built, Milreu was a large country home of a noble family.	Milreu lived on the outskirts of the city.	0
About 1,400 years before the palace of Estei was built, Milreu was a large country home of a noble family.	Milreu was in the center of the city.	2
The average temperature of seawater is between 18 and 24 degrees Celsius (64-75 degrees Fahrenheit)	The temperature of the ocean's surface fluctuates, but it never gets too low to freeze.	0
The average temperature of seawater is between 18 and 24 degrees Celsius (64-75 degrees Fahrenheit)	The temperature of the ocean remains constant for the rest of the year.	2
The average temperature of seawater is between 18 and 24 degrees Celsius (64-75 degrees Fahrenheit)	The temperature of the ocean is at its highest during the daytime, when the weather is warm.	1
Kinabalu National Park is one of the six national parks in the country.	Kinabalu National Park is home to ten elephants and six giraffes.	1
Kinabalu National Park is one of the six national parks in the country.	The country has protected areas including the Kinabalu national park.	0
Kinabalu National Park is one of the six national parks in the country.	There are a total of three protected areas in the country.	2
You will see tapes of the Anne story and of the city of Amsterdam during the colonial period, as well as sculptures and paintings from the period.	You will not see any pictures.	2
You will see tapes of the Anne story and of the city of Amsterdam during the colonial period, as well as sculptures and paintings from the period.	You will see a series of pictures.	0
You will see tapes of the Anne story and of the city of Amsterdam during the colonial period, as well as sculptures and paintings from the period.	You will see some of the first pictures.	1
Treasure Beach is the only seaside resort of note along with a few hotels scattered along the three coasts.	Visitors to Treasure Beach have few hotels to choose from.	0
Treasure Beach is the only seaside resort of note along with a few hotels scattered along the three coasts.	There is only one hotel at the Four Star Hotel level that tourists can stay at when staying at Treasure Beach.	1
Treasure Beach is the only seaside resort of note along with a few hotels scattered along the three coasts.	Treasure Beach is one of the many seaside resorts in the area.	2
Summers bring cool (but not hot) weather and warm ocean waters, which make it ideal for diving, swimming, and other water sports.	In the summer, the temperature can rise to over 100 degrees Fahrenheit [100°C].	2
Summers bring cool (but not hot) weather and warm ocean waters, which make it ideal for diving, swimming, and other water sports.	The average summer temperature is 75 degrees Fahrenheit.	1
Summers bring cool (but not hot) weather and warm ocean waters, which make it ideal for diving, swimming, and other water sports.	In summer, the weather is hot and humid.	0
In one of the pools, tourists toss coins in the hope that if they land on a turtle's head, they will be guaranteed good luck.	People do not throw money because it represents idols.	2
In one of the pools, tourists toss coins in the hope that if they land on a turtle's head, they will be guaranteed good luck.	People toss coins, even if the one on the left is not blessed.	1
In one of the pools, tourists toss coins in the hope that if they land on a turtle's head, they will be guaranteed good luck.	People throw coins into the water.	0
The seaport town of Nafplio is the ideal stop on your tour or you might say the ideal lunch stop on your visit.	Nafplio is a good base from which to view a variety of things.	1
The seaport town of Nafplio is the ideal stop on your tour or you might say the ideal lunch stop on your visit.	Nafplio is a bad place.	2
The seaport town of Nafplio is the ideal stop on your tour or you might say the ideal lunch stop on your visit.	Nafplio is the most beautiful place.	0
In the Prinsengracht area, Otto Frank and his family hid for two years without being found.	Otto Frank was arrested the next day.	2
In the Prinsengracht area, Otto Frank and his family hid for two years without being found.	Otto Frank went into hiding for 25 months.	0
In the Prinsengracht area, Otto Frank and his family hid for two years without being found.	Otto Frank went into hiding until the Nazis found him.	1
Many central and local governments have additional accounting requirements.	Local governments make their own laws.	1
Many central and local governments have additional accounting requirements.	Local governments do not have the requirements.	2
Many central and local governments have additional accounting requirements.	There are issues of English accounting requirements imposed by local governments.	0
The censorship department intervenes in the hearings between the 8th and 12th of the month.	The largest security agency participated in the 9 month elections.	1
The censorship department intervenes in the hearings between the 8th and 12th of the month.	The Department of Homeland Security has one for every day of the month.	2
The censorship department intervenes in the hearings between the 8th and 12th of the month.	The Ministry of Defence holds a number of exhibitions throughout the year.	0
