premise	hypothesis	label
She said there were tears running down her eyes and she said again, then she said to Joe she came to the lobby	She quickly wiped away tears as she threw Joe out of the hallway	2
She said there were tears running down her eyes and she said again, then she said to Joe she came to the lobby	She was so happy to see Joe that she started to cry	1
It was even said that a burning aircraft would burn and melt through a metal lid to escape the heat	Heat can also be conserved during a fire	1
It was even said that a burning aircraft would burn and melt through a metal lid to escape the heat	Heat can escape from a piece of metal after an aircraft fire	0
It was even said that a burning aircraft would burn and melt through a metal lid to escape the heat	heat will not escape during a fire	2
This is Senior Sergeant Clem Francis, retired from the US Air Force.	King retired from the U.S. Air Force	0
This is Senior Sergeant Clem Francis, retired from the US Air Force.	The King just retired a few weeks ago.	1
This is Senior Sergeant Clem Francis, retired from the US Air Force.	U.S. Air Force Chief of Staff begins duty this week	2
It's where two or three planes arrive a week and I don't know where they're flying to	More than one airplane arrives each week	0
It's where two or three planes arrive a week and I don't know where they're flying to	Increased air traffic is a problem	1
It's where two or three planes arrive a week and I don't know where they're flying to	No airplanes coming in	2
Then they've done their training on full pressure suits and it takes me a while if you go to full pressure suits	It takes three months to complete training in the use of full pressure suits	1
Then they've done their training on full pressure suits and it takes me a while if you go to full pressure suits	Training with full pressure suits takes time	0
Then they've done their training on full pressure suits and it takes me a while if you go to full pressure suits	We can get you trained to use full stress suits at the end of the day.	2
I want to say that there was no danger of entering with the bomb because it would not explode no matter how hard it hit,	Bomb defused by pilot	1
I want to say that there was no danger of entering with the bomb because it would not explode no matter how hard it hit,	The bomb had no chance of exploding	0
I want to say that there was no danger of entering with the bomb because it would not explode no matter how hard it hit,	There was a high risk of an explosion	2
How does that look like what I'm trying to do?	I'm not sure how it looks to you.	2
How does that look like what I'm trying to do?	I'm obviously trying to do this.	0
How does that look like what I'm trying to do?	Trying to finish my project next week	1
But of course, animals are always on the loose, especially goats.	Goats jump out of the shed every day	1
But of course, animals are always on the loose, especially goats.	Goats are constantly jumping	0
But of course, animals are always on the loose, especially goats.	Goats were kept safe and secure	2
The doors were locked when we entered	All the doors were open	2
The doors were locked when we entered	We had the keys.	1
The doors were locked when we entered	We entered even though the doors were locked	0
So I had to take the whole and try and see it that way.	I feel confident that perfect is what I need to get all this right.	1
So I had to take the whole and try and see it that way.	I have no idea what to do completely just please give me more information so I can find a solution to the problem	2
So I had to take the whole and try and see it that way.	I'm going to count to perfection	0
And that's a lot. It's true that mothers take drugs.	The mothers take drugs	1
And that's a lot. It's true that mothers take drugs.	Mothers of prescription medications or drugs	2
And that's a lot. It's true that mothers take drugs.	The mothers take drugs	0
yes it's nice when it rains	I have no problem with rain	1
yes it's nice when it rains	It's nice and rainy	0
yes it's nice when it rains	It's worse with this endless day	2
oh how much does human health cost and whether or not you can make human health thrive	All lives deserve a transplant or a second chance.	1
oh how much does human health cost and whether or not you can make human health thrive	No one deserves to be implanted with morality	2
oh how much does human health cost and whether or not you can make human health thrive	Without moral inculcation what health is worth	0
oh boy you have a problem there of unusual electrical wiring	I've never seen this kind of wiring problem before.	1
oh boy you have a problem there of unusual electrical wiring	Electrical wiring is not a problem	2
oh boy you have a problem there of unusual electrical wiring	There is a problem caused by these unusual electrical wiring	0
It sounds very nice, yes it's surprising to me that they don't weave things that they allow	I'm not surprised they were sympathetic.	2
It sounds very nice, yes it's surprising to me that they don't weave things that they allow	I'm surprised they let you take food and drink here.	1
It sounds very nice, yes it's surprising to me that they don't weave things that they allow	I'm surprised they escaped.	0
oh but then my kids are twenty-one and twenty-one so you shouldn't	Not because my children are in their early 20's.	0
oh but then my kids are twenty-one and twenty-one so you shouldn't	Maybe I should do it because they're close in age.	1
oh but then my kids are twenty-one and twenty-one so you shouldn't	Must be because they're both 10 and 11 years old.	2
Yes, people who may be at work at any given time or at certain times may have difficulty making decisions.	Yes, humans may not be able to make good choices	0
Yes, people who may be at work at any given time or at certain times may have difficulty making decisions.	Yes to people who may not be hungry	1
Yes, people who may be at work at any given time or at certain times may have difficulty making decisions.	Of course people with decision-making skills had no problem	2
No, they've been on the road since the sixties.	They've been going since before the 1970's.	0
No, they've been on the road since the sixties.	I like to travel	1
No, they've been on the road since the sixties.	They have just finished their journey	2
how to do aerobics?	Can you explain how to do aerobics?	0
how to do aerobics?	I am interested in aerobics because I need something that will keep the blood flowing smoothly to the heart	1
how to do aerobics?	Please stop talking about aerobics	2
Yes it's good that I never thought of it	That smoking fantasy I gave up last week	2
Yes it's good that I never thought of it	That's a good point	0
Yes it's good that I never thought of it	The crayfish you mentioned is a good point	1
Day care two days a week is called day care by senior citizens but you go to a senior citizens center	Day care is open every day for children under five only	2
Day care two days a week is called day care by senior citizens but you go to a senior citizens center	They let them come for more than two days if the senior citizens will allow it	1
Day care two days a week is called day care by senior citizens but you go to a senior citizens center	They call it an elder care day but it's called an elder center	0
That was their goal.	That's what you've been interested in	0
That was their goal.	That's not what he wanted	2
That was their goal.	They fulfilled their purpose	1
controlling a gun means using both hands	Half of all guns that fail to fire are one-handed	1
controlling a gun means using both hands	Forward motion to control the gun using both feet	2
controlling a gun means using both hands	Use both hands to teach them to control a gun	0
But now it's coming from somewhere else. I don't know where it's coming from.	I don't know where it's coming from, but it's going fast.	0
But now it's coming from somewhere else. I don't know where it's coming from.	It comes quickly but like I know where it's coming from	1
But now it's coming from somewhere else. I don't know where it's coming from.	It comes like a whirlwind and I know exactly when it will come.	2
no. I'm not familiar with the facts and I don't think	I don't know much about it	0
no. I'm not familiar with the facts and I don't think	I'm not interested in romance	1
no. I'm not familiar with the facts and I don't think	I've been reading it for years	2
yes he was right you know him	I think you know you're amazing	1
yes he was right you know him	No, he was.	2
yes he was right you know him	Yes he did very well	0
Yes, he suggested that he use his favorite muffler.	He suggested the purchase of a vacuum	2
Yes, he suggested that he use his favorite muffler.	He suggested that a map was obtained	0
Yes, he suggested that he use his favorite muffler.	He wanted to drain the blood with a syringe	1
It's really bad out here. There's been a shooting at three houses near our house.	There's been a shooting at least 100 miles from where we live	2
It's really bad out here. There's been a shooting at three houses near our house.	The gunfire near the house made me afraid to go out the door	1
It's really bad out here. There's been a shooting at three houses near our house.	There was a shooting near my house, the situation is not good in this area.	0
it is true that there is absolutely no	I don't agree with you there's always	2
it is true that there is absolutely no	I think you're right about this.	1
it is true that there is absolutely no	You're right, it's not an accident.	0
I try to be patient	I'm thinking of waiting	0
I try to be patient	I try my best	1
I try to be patient	I'll give up all this and never look back	2
Opening the door to the technological future	We build precursors with the needs of the technological future	0
Opening the door to the technological future	We build transmitters, so that the future is controlled by Al.	1
Opening the door to the technological future	We want to prevent technology from failing	2
For example, at the top, all those genes turn pink.	Furthermore, only half of the gene turns pink	2
For example, at the top, all those genes turn pink.	Could that gene have changed color?	0
For example, at the top, all those genes turn pink.	Sometimes that gene can change to sky-green and	1
Daniel Yamins is a brilliant mathematician	Mr. Yamins is very good at math	0
Daniel Yamins is a brilliant mathematician	Mr. Yamins focuses on algebra and geometry	1
Daniel Yamins is a brilliant mathematician	Mr. Yamins is a brilliant scholar but a poor mathematician.	2
If so, do they usually prune near the border?	I know the travelers until they get close to the border	2
If so, do they usually prune near the border?	I'm curious, they're used to being in England.	1
If so, do they usually prune near the border?	The spokesman wanted to clarify that they are accustomed to walking as far as the border.	0
And there's, I think, the molecular knowledge that the biosphere is continuing to build itself up so that it can survive in the management period to expand the gene set.	The biosphere undergoes dramatic changes	0
And there's, I think, the molecular knowledge that the biosphere is continuing to build itself up so that it can survive in the management period to expand the gene set.	The biosphere changes with temperature	1
And there's, I think, the molecular knowledge that the biosphere is continuing to build itself up so that it can survive in the management period to expand the gene set.	The biosphere does not change	2
With that connection, an ordinary crystal can't keep a lot of information secret.	Ordinary crystals weigh heavily as a repository of information	2
With that connection, an ordinary crystal can't keep a lot of information secret.	Ordinary crystals are not very useful for keeping information secret.	0
With that connection, an ordinary crystal can't keep a lot of information secret.	Other types of crystals are particularly helpful in the secrecy of radio-geographic information	1
Finally, adults do not need to teach preschoolers to use themselves, as they also do when helping them put together puzzles or other similar tasks	Preschoolers are better at solving puzzles than they are at playing pretend games	2
Finally, adults do not need to teach preschoolers to use themselves, as they also do when helping them put together puzzles or other similar tasks	Preschoolers don't need much help in learning to be themselves	0
Finally, adults do not need to teach preschoolers to use themselves, as they also do when helping them put together puzzles or other similar tasks	Preschoolers do not have the local skills needed to put together puzzles properly on their own	1
[In this nation] freedom and determination were founded on the proposition that all men are created equal	Notes on this proposal were recorded in several additional documents.	1
[In this nation] freedom and determination were founded on the proposition that all men are created equal	Some people are paid to believe that all people are equal.	0
[In this nation] freedom and determination were founded on the proposition that all men are created equal	This tribe was founded on the belief that some people are born superior to others.	2
Should I commend him too much?	I'm sure I need to punish him for his failure.	2
Should I commend him too much?	I wonder if you want too much praise from me	0
Should I commend him too much?	I have to commend him for his piano playing	1
Spin interaction theories can be used to construct various	Other methods can be used to construct theories of the communication system spin	0
Spin interaction theories can be used to construct various	Spin communication systems are very useful in data storage technology	1
Spin interaction theories can be used to construct various	You can't think about Spin in two different ways.	2
No, no. I don't want you to die.	I don't want you to die!	0
No, no. I don't want you to die.	I don't care if you die!	2
No, no. I don't want you to die.	I'll be so bored if you die!	1
Publicly engaged in March of the year 1875 in San Jose, California	California carried out public executions until 1875	0
Publicly engaged in March of the year 1875 in San Jose, California	He was acquitted of all wrongdoing and deported	2
Publicly engaged in March of the year 1875 in San Jose, California	Involved in sedition and horse stealing	1
In that troubled administration, a sea of blue was shining brightly	The sea was as blue as the sky and as smooth as glass.	2
In that troubled administration, a sea of blue was shining brightly	The sea was full of small fish that had been tagged alongside the boat.	1
In that troubled administration, a sea of blue was shining brightly	The sea was blue and looked foamy.	0
Each new constitutional order sought to work its own distinct way out of the turmoil of the 1860's.	By the 1870's all legal orders had ended and the country was no longer fully sovereign	2
Each new constitutional order sought to work its own distinct way out of the turmoil of the 1860's.	The 1860's were a turbulent time	0
Each new constitutional order sought to work its own distinct way out of the turmoil of the 1860's.	A new legal decree wishes to expand the rights of workers	1
Any higher reasoning, he pointed out, comes from the social interaction between the child and his or her representatives or culture doing a joint task.	Children are also incapable of sharing superior ways of thinking.	2
Any higher reasoning, he pointed out, comes from the social interaction between the child and his or her representatives or culture doing a joint task.	Fishing is one of the common activities shared in many different cultures.	1
Any higher reasoning, he pointed out, comes from the social interaction between the child and his or her representatives or culture doing a joint task.	Sharing common tasks is sometimes helpful for sharing high-minded ways of thinking.	0
Some neighbors had a prayer, spiritual leaders leading the community in prayer at the funeral, celebrating the saint's day in the absence of the priest	None of the neighbors have spiritual leaders who are not clergymen.	2
Some neighbors had a prayer, spiritual leaders leading the community in prayer at the funeral, celebrating the saint's day in the absence of the priest	Some of the neighbors had lay leaders.	0
Some neighbors had a prayer, spiritual leaders leading the community in prayer at the funeral, celebrating the saint's day in the absence of the priest	Some spiritual leaders had dark hair.	1
Incredible social interactions also play a role, as opportunities and cross-functional relationships help children grasp the similarities and differences between people they want to be with, beliefs and feelings	Children can learn about the differences and similarities between people.	0
Incredible social interactions also play a role, as opportunities and cross-functional relationships help children grasp the similarities and differences between people they want to be with, beliefs and feelings	Children can see how racial distinctions are different.	1
Incredible social interactions also play a role, as opportunities and cross-functional relationships help children grasp the similarities and differences between people they want to be with, beliefs and feelings	Children can't learn anything.	2
The supremacy of the post-war German constitutional order was the greatest danger of the Nazi turmoil	The Nazi regime permitted it	2
The supremacy of the post-war German constitutional order was the greatest danger of the Nazi turmoil	The Nazi regime executed everyone involved	1
The supremacy of the post-war German constitutional order was the greatest danger of the Nazi turmoil	The Nazi regime was an obstacle	0
Baby Sonja first imitated her daughter's childish temper	No one had children's rage	2
Baby Sonja first imitated her daughter's childish temper	Sonja is a child.	0
Baby Sonja first imitated her daughter's childish temper	Sonja is furious.	1
6 In the fifty-five years leading up to the Civil War, the court used this power sparingly	The Court also exercised this power in the decade leading up to the Civil War.	0
6 In the fifty-five years leading up to the Civil War, the court used this power sparingly	The court exercised this power four times in the fifty-five years leading up to the Civil War.	1
6 In the fifty-five years leading up to the Civil War, the court used this power sparingly	The Court exercised this power five million times in the fifty-five years leading up to the Civil War.	2
I assure you, sir, I knew all about it.	I tell you that I have been given full knowledge of everything.	0
I assure you, sir, I knew all about it.	The death of a detective I was not informed of.	1
I assure you, sir, I knew all about it.	There are many details that I cannot reveal to him.	2
The noise distracted Captain Blood from his duties	Capt. Blood was able to think out his demented thoughts without interruption	2
The noise distracted Captain Blood from his duties	Captain Blood thought it was broken by other sounds.	0
The noise distracted Captain Blood from his duties	The barking of a puppy disturbed the captain in the depths of his thought	1
But I will never forget that I was no better than a slave in your uncle's house in Barbados, whom you used with a certain kindness	He treated me well while I was a slave in Barbados.	0
But I will never forget that I was no better than a slave in your uncle's house in Barbados, whom you used with a certain kindness	It was cruel to me, it hurt me more than garbage.	2
But I will never forget that I was no better than a slave in your uncle's house in Barbados, whom you used with a certain kindness	Your uncle beat me badly every day when he had me.	1
Here, not more than three miles away, was an area with a jagged wall full of western views	A lush green landscape was visible	0
Here, not more than three miles away, was an area with a jagged wall full of western views	The island they approached was inhabitable	1
Here, not more than three miles away, was an area with a jagged wall full of western views	They couldn't see land for miles, there's an endless ocean	2
I am the Lion's messenger in these cruel quarters, Lord Sunderland next to the nobles	The lion has companions, and I am one of them	0
I am the Lion's messenger in these cruel quarters, Lord Sunderland next to the nobles	The lion sent me here last week	1
I am the Lion's messenger in these cruel quarters, Lord Sunderland next to the nobles	I don't take orders from the Lion	2
I owe you that--or so I told myself, he said	He did not feel that he owed you anything	2
I owe you that--or so I told myself, he said	He owed you for the help you gave him as a helpless person	1
I owe you that--or so I told myself, he said	I thought he owed you something.	0
It's better if I knew how to approach Jamaica at night	Walking near Jamaica after sundown	0
It's better if I knew how to approach Jamaica at night	I traveled to Jamaica on a large ship	1
It's better if I knew how to approach Jamaica at night	My wife and I arrived in Jamaica in the late afternoon.	2
Blood's thoughts were on this and other things as he lazyly lay in bed	Blood fell asleep and had a wild dream on his daybed	2
Blood's thoughts were on this and other things as he lazyly lay in bed	Blood meditated as he lay on the floor	0
Blood's thoughts were on this and other things as he lazyly lay in bed	Blood thought deeply about the last time he saw his mother	1
All right then I'll tell you	Okay, I'll tell you about it.	0
All right then I'll tell you	I won't say anything to you	2
All right then I'll tell you	Because you promised not to repeat what I told you	1
Yes, and what is that way?	Someone asks which way we should go	0
Yes, and what is that way?	The questioner is alone and has no one to agree with him	2
Yes, and what is that way?	The inquirer is in a hurry and needs someone to tell him immediately which way to go.	1
I do not take the Lord's commission lightly	Accepting the Lord's commission goes against my beliefs	1
I do not take the Lord's commission lightly	I have carefully considered the Lord's commission.	0
I do not take the Lord's commission lightly	I've signed permission to accept the Lord's mission without thinking twice	2
He saw the possibility of fleeing quickly	He realized that he had all day to escape	2
He saw the possibility of fleeing quickly	He realized that he had to make a decision without delay.	0
He saw the possibility of fleeing quickly	If he stays in one place, he will be found.	1
And to be what he has been and has been for the past three years, he said, he said with sadness without mentioning the original hatred	He did not like the fact that he had killed so many people in the previous three years.	1
And to be what he has been and has been for the past three years, he said, he said with sadness without mentioning the original hatred	He spoke glowingly about taking risks and ownership	2
And to be what he has been and has been for the past three years, he said, he said with sadness without mentioning the original hatred	He spoke with a sad voice	0
I think it was a little after the fashion for your kind.	I told myself that your kind just do	0
I think it was a little after the fashion for your kind.	I've learned about your kind and their culture.	1
I think it was a little after the fashion for your kind.	I don't think this is unusual for your kind.	2
the eyebrows were raised by the squint	his laughter filled the face	2
the eyebrows were raised by the squint	He felt sick in his stomach.	1
the eyebrows were raised by the squint	there was a sparkle on his face.	0
He had been looking at her with his gleaming eyes but his gaze had a melancholy expression,those big, frightening eyelashes,the look on his face changed	His face changed after seeing her face.	0
He had been looking at her with his gleaming eyes but his gaze had a melancholy expression,those big, frightening eyelashes,the look on his face changed	His face lights up when he sees the glow on his face.	2
He had been looking at her with his gleaming eyes but his gaze had a melancholy expression,those big, frightening eyelashes,the look on his face changed	She didn't know if he was tired.	1
Moving freely, he passed through the armoury and then through the large gates to the arena	With the main gates closed, he drove through the fence into the stadium.	2
Moving freely, he passed through the armoury and then through the large gates to the arena	The main gates were the only entrance to the arena	1
Moving freely, he passed through the armoury and then through the large gates to the arena	Large gates led to the arena.	0
He'll shake you on the gallows, I'm sure he means it with contempt.	He thought that someone would go to the gallows	0
He'll shake you on the gallows, I'm sure he means it with contempt.	He was the sheriff who had caught the thief.	1
He'll shake you on the gallows, I'm sure he means it with contempt.	He concocted a plan to flee the country to escape prison.	2
How could I really punish them?	I could not punish them.	0
How could I really punish them?	I disciplined them the first time I saw them.	2
How could I really punish them?	I would never forgive them if I did not punish them.	1
I've been looking for him for the past year	I had been following him for about a year without his knowledge.	1
I've been looking for him for the past year	I've been following him for almost as long as I've been in church.	2
I've been looking for him for the past year	For over a year, I had been following him without knowing it.	0
The museum is not focused on catalogs and labels.	The museum doesn't want to be torn down	1
The museum is not focused on catalogs and labels.	The museum does not like brochures	0
The museum is not focused on catalogs and labels.	The museum focuses mainly on catalogues	2
These open-air markets are also the best places to shop in Beijing.	Beijing has an open market that can include some of the most attractive shops.	0
These open-air markets are also the best places to shop in Beijing.	Beijing's open-air markets are the world's greatest tourist attractions.	1
These open-air markets are also the best places to shop in Beijing.	Beijing's strict regulations prohibit open markets within the city limits.	2
A large bay on the west and north coasts has a fine harbor but both the water and the sea can be polluted	The water and the sea are kept clean	2
A large bay on the west and north coasts has a fine harbor but both the water and the sea can be polluted	Water and the ocean may be polluted	0
A large bay on the west and north coasts has a fine harbor but both the water and the sea can be polluted	Water polluted by pollution	1
These are the banks, and the roads built on them are nicknamed the Milla de Oro, or Golden Mile	There are no bank locks on the Golden Mile	2
These are the banks, and the roads built on them are nicknamed the Milla de Oro, or Golden Mile	The banks of the Golden Mile	0
These are the banks, and the roads built on them are nicknamed the Milla de Oro, or Golden Mile	Businesses on the Golden Mile are various types of businesses including banks	1
Naturally enough, the involvement of the Second World War began with the British Commonwealth Air Training Plan, promoting safe skies for military pilots.	Canada has a safe air	0
Naturally enough, the involvement of the Second World War began with the British Commonwealth Air Training Plan, promoting safe skies for military pilots.	The skies of Canada had no satellites	1
Naturally enough, the involvement of the Second World War began with the British Commonwealth Air Training Plan, promoting safe skies for military pilots.	Canada's skies were dangerous	2
And they remain patient and helpful, even though they know that their beloved beach is no longer theirs.	They are upset and hateful towards everyone now that they have to share the shore	2
And they remain patient and helpful, even though they know that their beloved beach is no longer theirs.	They must share the shore with others now	0
And they remain patient and helpful, even though they know that their beloved beach is no longer theirs.	They spent their first five hundred miles on this.	1
Kublai Khan built his capital in 1279 deep in the Beihai peninsula of Beijing, where one of his treasures is still on display today	Kublai Khan rebuilt the capital in Taiwan	2
Kublai Khan built his capital in 1279 deep in the Beihai peninsula of Beijing, where one of his treasures is still on display today	Kublai Khan with his treasures in Beijing	0
Kublai Khan built his capital in 1279 deep in the Beihai peninsula of Beijing, where one of his treasures is still on display today	Kublai Khan was a respected man	1
Only to easily blend into Anglo society did Protestant schools accept their Eastern European Jewish children to succeed in wealthy Westmount or, again, to move to Toronto.	Eastern European Jews are the most welcoming of all	2
Only to easily blend into Anglo society did Protestant schools accept their Eastern European Jewish children to succeed in wealthy Westmount or, again, to move to Toronto.	The Jews were rejected by the entire community	1
Only to easily blend into Anglo society did Protestant schools accept their Eastern European Jewish children to succeed in wealthy Westmount or, again, to move to Toronto.	Jews are more accepted in Anglo society	0
If it happens, get used to the trick quickly.	Don't be too quick to compromise and miss out on the fun	2
If it happens, get used to the trick quickly.	Try to understand the trick, if you can	0
If it happens, get used to the trick quickly.	You will find it easier to navigate the classroom if you understand the book's strategy	1
His underground storerooms were 27m88ft) built of marble with a 1200sqm (13000 sq ft) cover	Buried a man more than 20 meters underground	0
His underground storerooms were 27m88ft) built of marble with a 1200sqm (13000 sq ft) cover	He was an important celebrity	1
His underground storerooms were 27m88ft) built of marble with a 1200sqm (13000 sq ft) cover	His funeral urn was made of wood	2
Remember to hide all your possessions in the bushes	Arrange all your things for the monkeys	0
Remember to hide all your possessions in the bushes	Monkeys look for many things, including your belongings	1
Remember to hide all your possessions in the bushes	There is no need to hide your belongings from the monkeys	2
For 1400 years before the rebuilding of the Estei Palace Milreu was also the country mansion of a famous person	Milreu was 10 miles from everything.	1
For 1400 years before the rebuilding of the Estei Palace Milreu was also the country mansion of a famous person	Milreu was out of the country	0
For 1400 years before the rebuilding of the Estei Palace Milreu was also the country mansion of a famous person	Milreu was in the center of the city	2
Ocean temperatures vary between 18 and 24 degrees C (64 to 75 degrees F)	Ocean temperatures fluctuate constantly but never drop below freezing	0
Ocean temperatures vary between 18 and 24 degrees C (64 to 75 degrees F)	Sea temperatures remain constant throughout the year	2
Ocean temperatures vary between 18 and 24 degrees C (64 to 75 degrees F)	Sea temperature rises during the day, when it is warmer	1
Kinibalu National Park is one of six protected areas in the nation	The Kinabalu reserve has ten elephants and six hippos	1
Kinibalu National Park is one of six protected areas in the nation	The nation has protected areas, including the Kinabalu national park	0
Kinibalu National Park is one of six protected areas in the nation	There are three protected areas in the nation	2
You will see videos of Anne's story with you in Amsterdam underneath the accompanying artwork and monuments of the time.	You can't see the pictures	2
You will see videos of Anne's story with you in Amsterdam underneath the accompanying artwork and monuments of the time.	You will see the pictures	0
You will see videos of Anne's story with you in Amsterdam underneath the accompanying artwork and monuments of the time.	You'll see some of the original photos.	1
Treasure beach is the most frequented place to talk about, with functional hotels lining the three bays.	There is not much choice in hotels for tourists visiting Treasure beach	0
Treasure beach is the most frequented place to talk about, with functional hotels lining the three bays.	There is one high-rise hotel for tourists visiting Treasure beach	1
Treasure beach is the most frequented place to talk about, with functional hotels lining the three bays.	Treasure beach one of the many commonly visited places in the area	2
Summer brings warmth but not heat and warm sea temperatures, making it ideal for diving and other water sports	It's always 100 degrees or hotter in summer	2
Summer brings warmth but not heat and warm sea temperatures, making it ideal for diving and other water sports	Usually 75 in the summer	1
Summer brings warmth but not heat and warm sea temperatures, making it ideal for diving and other water sports	Warm temperatures during the summer	0
Some of the lakes are home to tourists who cast their nets in hopes of touching the head of a turtle for good luck.	People don't throw money because it's bad luck	2
Some of the lakes are home to tourists who cast their nets in hopes of touching the head of a turtle for good luck.	People are throwing a tantrum even if nothing can be done	1
Some of the lakes are home to tourists who cast their nets in hopes of touching the head of a turtle for good luck.	People throwing shells into the water	0
The port city of Nafplio makes a good base for a pilgrimage and perhaps a good place to have lunch on your trip.	Nafplio has a beautiful landscape	1
The port city of Nafplio makes a good base for a pilgrimage and perhaps a good place to have lunch on your trip.	Nafplio has a bad foundation	2
The port city of Nafplio makes a good base for a pilgrimage and perhaps a good place to have lunch on your trip.	Nafplio has a solid foundation	0
On the Prinsengracht, Otto Frank and his family hid in the attic of their business premises for over two years before they were arrested	Otto Frank was arrested on the second day	2
On the Prinsengracht, Otto Frank and his family hid in the attic of their business premises for over two years before they were arrested	Otto Frank went into hiding for more than 25 months	0
On the Prinsengracht, Otto Frank and his family hid in the attic of their business premises for over two years before they were arrested	Otto Frank went into hiding until the Nazis found him.	1
Many state and local governments have additional auditing requirements.	Local governments are able to make their own rules.	1
Many state and local governments have additional auditing requirements.	Local governments do not have the requirements.	2
Many state and local governments have additional auditing requirements.	There are additional requirements for local government audits.	0
The security team conducts sessions between eight and twelve times a month.	The security team holds sessions nine times a month.	1
The security team conducts sessions between eight and twelve times a month.	The security team holds a session every day of the month	2
The security team conducts sessions between eight and twelve times a month.	The security team conducts several sessions a year.	0
However, the first engineering was accomplished earlier.	Engineering had its first class.	0
However, the first engineering was accomplished earlier.	Engineering takes place at the final stage	2
However, the first engineering was accomplished earlier.	Without the first stage, engineering may not be achieved in subsequent stages.	1
Thus, government decision makers and administrators are adopting new ways of thinking, considering different ways of achieving goals, and using new information to guide decisions.	Government representatives changed their tactics.	0
Thus, government decision makers and administrators are adopting new ways of thinking, considering different ways of achieving goals, and using new information to guide decisions.	Government representatives try to increase power by thinking differently.	1
Thus, government decision makers and administrators are adopting new ways of thinking, considering different ways of achieving goals, and using new information to guide decisions.	Government representatives refuse to change the way of life	2
Court proceedings may require interpretation for those who are learning a language other than English.	Dolls are acceptable if written in English.	2
Court proceedings may require interpretation for those who are learning a language other than English.	Tents that can be marked with chalk and slate.	1
Court proceedings may require interpretation for those who are learning a language other than English.	Tablets I can write in other languages	0
Some efforts are ongoing or are still being reviewed	Much of our effort is on the way now.	1
Some efforts are ongoing or are still being reviewed	We have no plans for the future.	2
Some efforts are ongoing or are still being reviewed	What we've planned	0
Include such factors as short deadlines, access to computer files, and the pressure of obtaining necessary documents.	They removed the computer files from IBM.	1
Include such factors as short deadlines, access to computer files, and the pressure of obtaining necessary documents.	They removed the files from the computer.	0
Include such factors as short deadlines, access to computer files, and the pressure of obtaining necessary documents.	They kept the files themselves.	2
Then, the same lawyers make an effort to first review the new provider to answer questions and discuss any problems noted.	Attorneys visited for an hour	1
Then, the same lawyers make an effort to first review the new provider to answer questions and discuss any problems noted.	It was a visit from a lawyer.	0
Then, the same lawyers make an effort to first review the new provider to answer questions and discuss any problems noted.	We have never been visited.	2
Saving affects not only the value of wealth, but wealth itself influences the choice of saving.	Whether a person chooses to save or not affects his wealth.	0
Saving affects not only the value of wealth, but wealth itself influences the choice of saving.	Wealth and savings are rarely mutually exclusive.	2
Saving affects not only the value of wealth, but wealth itself influences the choice of saving.	Wealthy people tend to save a large portion of their income	1
For example, one corporation has learned to be resourceful with two mergers that required the company to quickly incorporate new businesses and reorganize to meet growing business needs.	Although there was a two-way partnership, there was no need for the company to change the division of management.	2
For example, one corporation has learned to be resourceful with two mergers that required the company to quickly incorporate new businesses and reorganize to meet growing business needs.	Mergers and management changes bring violence to the workplace.	1
