premise	hypothesis	label
But they were divided as to who was a farm worker and who was a household child, it was a tribe.	All of them agreed to work in the field.	2
But they were divided as to who was a farm worker and who was a household child, it was a tribe.	They could not agree on who was the farmer and who was the householder.	0
But they were divided as to who was a farm worker and who was a household child, it was a tribe.	They could not agree on who should work in the fields and who should plow the land.	1
I mean, they had, like, five kids, and one of them died.	All of their children survived.	2
I mean, they had, like, five kids, and one of them died.	One of the five children died.	0
I mean, they had, like, five kids, and one of them died.	The dead child was born with a birth defect.	1
She said only that tears were flowing from her eyes, and then she told Joe to come up to the balcony.	Tears welled up in her eyes as she told the doorman to go up.	0
She said only that tears were flowing from her eyes, and then she told Joe to come up to the balcony.	As soon as she came down from the balcony, she stopped crying.	2
She said only that tears were flowing from her eyes, and then she told Joe to come up to the balcony.	She was so happy to see Joe that she burst into tears.	1
Even if the plane was on fire, what would have happened if it had burned and exploded through the debris?	Similarly, this light can survive even under fire.	1
Even if the plane was on fire, what would have happened if it had burned and exploded through the debris?	The glow came from the body of one of the pilots after the plane had taken off.	0
Even if the plane was on fire, what would have happened if it had burned and exploded through the debris?	It was a flash of light when the fire was not burning.	2
This is Chief of Staff Sergeant Clem Francis, a retired U.S. Air Force officer.	The executive retired from the US Air Force.	0
This is Chief of Staff Sergeant Clem Francis, a retired U.S. Air Force officer.	The executive had just retired a few weeks earlier.	1
This is Chief of Staff Sergeant Clem Francis, a retired U.S. Air Force officer.	Chief of Staff of the U.S. Air Force takes office this week.	2
However, he had arrived at an airport where there were only two or three flights a week, and he had no idea where they were going.	More than one airplane arrives each week.	0
However, he had arrived at an airport where there were only two or three flights a week, and he had no idea where they were going.	Increased air traffic is also a problem.	1
However, he had arrived at an airport where there were only two or three flights a week, and he had no idea where they were going.	There are no airplanes.	2
They had previously received their training in full pressure suits and it took me a while to get into full pressure suits.	It takes up to three months to complete the training using a full pressure suit.	1
They had previously received their training in full pressure suits and it took me a while to get into full pressure suits.	It takes time to get used to the full pressure suit.	0
They had previously received their training in full pressure suits and it took me a while to get into full pressure suits.	We could have you trained to use full pressure suits by the end of the day.	2
He meant that it was safe to go in with the explosive, since it would not explode, no matter how hard you tried.	The bomb would have disabled the plane.	1
He meant that it was safe to go in with the explosive, since it would not explode, no matter how hard you tried.	There was no way the bomb would have been able to detonate.	0
He meant that it was safe to go in with the explosive, since it would not explode, no matter how hard you tried.	Explosions were a great danger.	2
And it looks exactly like what I'm trying to do.	I'm not sure how you feel about that.	2
And it looks exactly like what I'm trying to do.	And that is what I am trying to do, as you can see.	0
And it looks exactly like what I'm trying to do.	I will try to finish my project within the next week.	1
But in any case, the animals were always released, especially the goats.	The goats escaped from the barn every day.	1
But in any case, the animals were always released, especially the goats.	People used to complain a lot.	0
But in any case, the animals were always released, especially the goats.	These men were kept in peace and security.	2
The doors were locked.	All the doors were wide open.	2
The doors were locked.	We had the keys with us.	1
The doors were locked.	Even though the doors were locked, we were allowed in.	0
So I just had to accept the general offer and try to make ends meet.	I feel confident that all I need to accomplish this is a little bit of common sense.	1
So I just had to accept the general offer and try to make ends meet.	I don't know what to do with myself, but it gives me more information to get to this point.	2
So I just had to accept the general offer and try to make ends meet.	I guess it depends on the agreement.	0
Again, this is largely due to the fact that mothers are taking drugs.	The mothers are drug addicts.	1
Again, this is largely due to the fact that mothers are taking drugs.	Mothers do not take prescriptions or medication.	2
Again, this is largely due to the fact that mothers are taking drugs.	The mothers take drugs.	0
Yes, it was indeed raining heavily.	I have no problem with the rain.	1
Yes, it was indeed raining heavily.	It is cloudy and rainy.	0
Yes, it was indeed raining heavily.	It is awe-inspiring to be alone in the endless sunshine.	2
and the value of human life and whether or not you can bring someone back.	All lives are worthy of a rebirth and a second chance.	1
and the value of human life and whether or not you can bring someone back.	No human is worthy to be resurrected.	2
and the value of human life and whether or not you can bring someone back.	No matter what it is, life is worth living.	0
oh young man you have an amazing lack of understanding here.	I had never seen such a misunderstanding before.	1
oh young man you have an amazing lack of understanding here.	The problem of misunderstanding is not an issue.	2
oh young man you have an amazing lack of understanding here.	There was a problem with this unusual interpretation.	0
I'm amazed at how much of what sounds like fun was actually researched.	I'm not surprised at their patience.	2
I'm amazed at how much of what sounds like fun was actually researched.	To my surprise, you were allowed to bring in food and drinks.	1
I'm amazed at how much of what sounds like fun was actually researched.	I'm surprised they got away with it.	0
Oh, but whatever it is, whatever it is, I don't need it because my children are now twenty-one and twenty-four.	My children are over 20 years old, so I don't need them.	0
Oh, but whatever it is, whatever it is, I don't need it because my children are now twenty-one and twenty-four.	They're the same age, so I might have to.	1
Oh, but whatever it is, whatever it is, I don't need it because my children are now twenty-one and twenty-four.	Both of them are ten and eleven years old, so they have to do it.	2
Yes, people who could be at work at any moment or who had to make a decision could be clouded by their decisions.	Of course, humans may not be able to make the best decisions.	0
Yes, people who could be at work at any moment or who had to make a decision could be clouded by their decisions.	Yes, those who do not go hungry.	1
Yes, people who could be at work at any moment or who had to make a decision could be clouded by their decisions.	Yes, to those whose thinking ability has not been impaired.	2
The number of them still on the move had been increasing since the late 1960's.	In the early 1970's, they began serving as circuit overseers.	0
The number of them still on the move had been increasing since the late 1960's.	They love to have visitors.	1
The number of them still on the move had been increasing since the late 1960's.	They had just finished their visit.	2
How to do aerobics.	How would you describe aerobics?	0
How to do aerobics.	I'm interested in aerobics because I need to do some heart and blood vessel exercises.	1
How to do aerobics.	Please stop talking about aerobics.	2
That's nice. I hadn't thought of that.	That was a negative thought that I threw out last week.	2
That's nice. I hadn't thought of that.	That's a good point.	0
That's nice. I hadn't thought of that.	That's a good point about contrasts.	1
Two days a week, the so-called senior citizen day care goes to the senior citizen centre.	The day care is open every day only for children under five years of age.	2
Two days a week, the so-called senior citizen day care goes to the senior citizen centre.	Senior citizens are allowed to visit more than twice a week if they are able to.	1
Two days a week, the so-called senior citizen day care goes to the senior citizen centre.	The so-called day care is called a nursing home.	0
That was their goal.	That is what they have been striving for.	0
That was their goal.	That was not what they wanted.	2
That was their goal.	They succeeded in their goal.	1
To shoot a gun is to use two hands.	Half of all guns that go bad are made with one hand.	1
To shoot a gun is to use two hands.	The best way to control a tick is to use both feet.	2
To shoot a gun is to use two hands.	If you want to practice gun control, use both hands.	0
And yes, suddenly it came from somewhere, but I don't know where it came from.	I don't know where it came from, but it was fast.	0
And yes, suddenly it came from somewhere, but I don't know where it came from.	But soon I know where it comes from.	1
And yes, suddenly it came from somewhere, but I don't know where it came from.	I know exactly when Sutton is coming home.	2
No, to be honest, I don't think that I'm unfamiliar with it.	I don't know much.	0
No, to be honest, I don't think that I'm unfamiliar with it.	I don't know much about love.	1
No, to be honest, I don't think that I'm unfamiliar with it.	I've been studying for years.	2
Yes, you know her - she was a wonderful person.	I think she knew that she was a wonderful person.	1
Yes, you know her - she was a wonderful person.	No, she was cruel.	2
Yes, you know her - she was a wonderful person.	Yes, she was.	0
Yes, he suggested that as you use uh um a uh um you get an extract.	He offered to buy a vacant lot.	2
Yes, he suggested that as you use uh um a uh um you get an extract.	He suggested that we search for an Exorcist.	0
Yes, he suggested that as you use uh um a uh um you get an extract.	He wanted to cleanse the blood of the Passover lamb.	1
It was a really bad place, and shots were fired on the highway about three blocks from our house.	The blast occurred at least 100 miles from where I lived.	2
It was a really bad place, and shots were fired on the highway about three blocks from our house.	I was afraid to go out because there were gunshots near my house.	1
It was a really bad place, and shots were fired on the highway about three blocks from our house.	The shots fired in the vicinity of my house were truly unpleasant.	0
ah-hah that's not really true ah.	I don't agree with you, I completely agree.	2
ah-hah that's not really true ah.	I think you may be right about its consistency.	1
ah-hah that's not really true ah.	You're right about him not agreeing.	0
I'm trying to stay	I'm trying to be crucified.	0
I'm trying to stay	Really, I am doing the best I can.	1
I'm trying to stay	Instead of looking back, I look at myself.	2
Let's take a look at the history of technology.	We are building the infrastructure needed for the technology.	0
Let's take a look at the history of technology.	We can build transistors, so our circuits will be controlled by artificial intelligence.	1
Let's take a look at the history of technology.	We want to prevent technology from failing.	2
For example, when a gene is duplicated, all the genes change to a red-orange color.	When multiplied, only half of the genes can change to red-orange.	2
For example, when a gene is duplicated, all the genes change to a red-orange color.	It is possible for genes to change color.	0
For example, when a gene is duplicated, all the genes change to a red-orange color.	Sometimes the moon can also be white in color.	1
Daniel Yaminis is a young mathematician.	Mr. Yamin is good at mathematics.	0
Daniel Yaminis is a young mathematician.	Mr. Yamin's focus is on algebraic geometry.	1
Daniel Yaminis is a young mathematician.	Mr. Yamin is a great artist, but a terrible mathematician.	2
And if so, how often is it near the border?	I know they're not going anywhere near the border.	2
And if so, how often is it near the border?	I was wondering, is he often in England?	1
And if so, how often is it near the border?	The speaker wanted to know how many times they had crossed the border.	0
Also, I think there is little molecular evidence that the biosphere is constantly building itself up in living systems for an ever-expanding gene pool.	The biosphere undergoes dramatic changes.	0
Also, I think there is little molecular evidence that the biosphere is constantly building itself up in living systems for an ever-expanding gene pool.	The biosphere changes with temperature.	1
Also, I think there is little molecular evidence that the biosphere is constantly building itself up in living systems for an ever-expanding gene pool.	The biosphere does not change.	2
At that time, crystals were not able to encode much information.	Crystals are very expensive data storage devices.	2
At that time, crystals were not able to encode much information.	Crystals are not particularly useful for encoding information.	0
At that time, crystals were not able to encode much information.	There are other types of crystals that are useful for encoding geographic information using laser light.	1
Hence, adults do not need to teach preschoolers as if it were a game, as they sometimes do when helping to sort out gifts or tasks.	Children are naturally better at solving puzzles than playing pretend games.	2
Hence, adults do not need to teach preschoolers as if it were a game, as they sometimes do when helping to sort out gifts or tasks.	Children do not need as much help to learn how to draw before school.	0
Hence, adults do not need to teach preschoolers as if it were a game, as they sometimes do when helping to sort out gifts or tasks.	They don't always have the necessary pre-school skills by themselves.	1
[This nation] took pride in freedom and was devoted to the idea that all men are created equal.	Reminders of this idea have been recorded in many other centuries.	1
[This nation] took pride in freedom and was devoted to the idea that all men are created equal.	Others believed that all people were equal.	0
[This nation] took pride in freedom and was devoted to the idea that all men are created equal.	This nation was founded on the belief that some people are inherently superior to others.	2
Should I be more inclined to do so?	I am convinced that I must overcome his shortcomings.	2
Should I be more inclined to do so?	He feels that he needs more appreciation from me.	0
Should I be more inclined to do so?	Should I increase my piano playing?	1
A memory spin network can be constructed in a variety of ways.	Other approaches can be used to construct a memory spin network.	0
A memory spin network can be constructed in a variety of ways.	The network is very useful for storing information technologies.	1
A memory spin network can be constructed in a variety of ways.	A network cannot be measured in different directions.	2
(Fearfully) No, no, I don't want you to die!	I don't want you to die!	0
(Fearfully) No, no, I don't want you to die!	I don't care if you are dead!	2
(Fearfully) No, no, I don't want you to die!	I miss her so much!	1
On March 19, 1875, he was publicly hanged in San Jose, California.	California carried out mass executions until the end of 1875.	0
On March 19, 1875, he was publicly hanged in San Jose, California.	He was absolved of all the wrongs he had committed and was set free.	2
On March 19, 1875, he was publicly hanged in San Jose, California.	He was nailed to a stake and a saddle on a horse.	1
In the midst of this turmoil, a sea of reflection will be poured out.	The sea was shallow and shallow as glass.	2
In the midst of this turmoil, a sea of reflection will be poured out.	The lake was filled with small fish that had been scattered in the boat.	1
In the midst of this turmoil, a sea of reflection will be poured out.	The sea was green and warm.	0
An entirely new legal system is desired to function in a manner independent of the turmoil of the 1860s.	By 1870, the monarchy had abolished all legal systems and the country was completely dictatorial.	2
An entirely new legal system is desired to function in a manner independent of the turmoil of the 1860s.	The 1860's were a turbulent time.	0
An entirely new legal system is desired to function in a manner independent of the turmoil of the 1860s.	This new legal system seeks to promote the rights of the worker.	1
Every great idea is revealed first in the society, and then in the representatives of his or her race.	Children do not have the ability to think logically.	2
Every great idea is revealed first in the society, and then in the representatives of his or her race.	Fishing is a popular activity shared among many different cultures.	1
Every great idea is revealed first in the society, and then in the representatives of his or her race.	Sharing in family activities can sometimes be a source of upbuilding communication.	0
Some neighbors had prayers, or prayers, of the spiritual leaders who led the community in prayers at funerals, on holy days, and whenever the priest was not present.	Not one of our neighbors had a spiritual leader who was not a priest.	2
Some neighbors had prayers, or prayers, of the spiritual leaders who led the community in prayers at funerals, on holy days, and whenever the priest was not present.	Some of our neighbors had nonpriestly clergymen.	0
Some neighbors had prayers, or prayers, of the spiritual leaders who led the community in prayers at funerals, on holy days, and whenever the priest was not present.	Some of the spiritual leaders had dark hair.	1
In social drama, the opportunity to play and direct different roles may help children understand the similarities and differences between people's interests, beliefs, and emotions.	Children can learn how people are similar and different.	0
In social drama, the opportunity to play and direct different roles may help children understand the similarities and differences between people's interests, beliefs, and emotions.	Young children are able to recognize the differences between different races.	1
In social drama, the opportunity to play and direct different roles may help children understand the similarities and differences between people's interests, beliefs, and emotions.	Children cannot learn anything.	2
The supreme goodness of the post-war German constitutional system was, after all, precisely what the Nazi regime suffered the most.	Massage, which enables high-quality programming, is one of the most powerful technologies targeted by marketers.	2
The supreme goodness of the post-war German constitutional system was, after all, precisely what the Nazi regime suffered the most.	The Nazi regime executed all those involved.	1
The supreme goodness of the post-war German constitutional system was, after all, precisely what the Nazi regime suffered the most.	The Nazi regime came to an end.	0
Sonja pretended to be her daughter.	He was not a bitter man.	2
Sonja pretended to be her daughter.	Sonja is a child.	0
Sonja pretended to be her daughter.	Sonja was upset.	1
6 During the fifty-five years that preceded the Civil War, the Court exercised this power only to a limited extent.	The Court had occasionally exercised this power in the decades preceding the Civil War.	0
6 During the fifty-five years that preceded the Civil War, the Court exercised this power only to a limited extent.	The Court exercised this power four times in the fifty-five years before the Civil War.	1
6 During the fifty-five years that preceded the Civil War, the Court exercised this power only to a limited extent.	The Court exercised this power 5 million times in the fifty-five years before the Civil War.	2
I assure you, Lord, that I have been fully informed.	I tell you that I have been given knowledge of all things.	0
I assure you, Lord, that I have been fully informed.	I only heard about the death of the detective.	1
I assure you, Lord, that I have been fully informed.	There was so much that was hidden from me.	2
The sounds distracted Captain Blood from his angry outburst.	Captain Blood couldn't stop thinking about his unpleasant idea.	2
The sounds distracted Captain Blood from his angry outburst.	Captain Blood's comments were interrupted one by one.	0
The sounds distracted Captain Blood from his angry outburst.	The howl of the dog caused the captain to lose his train of thought.	1
But I will never forget the kindness you showed me when I was a slave in Barbados.	When I was a slave in Barbados, she was very kind to me.	0
But I will never forget the kindness you showed me when I was a slave in Barbados.	You have made me wonderfully strong, and I have looked on even to the very end.	2
But I will never forget the kindness you showed me when I was a slave in Barbados.	When I was a child, I was beaten by my aunt every day.	1
There, not more than three miles away, was the ground - a clear, unobstructed green wall nearby.	An earthquake shook the landscape.	0
There, not more than three miles away, was the ground - a clear, unobstructed green wall nearby.	The island they approached was uninhabited.	1
There, not more than three miles away, was the ground - a clear, unobstructed green wall nearby.	The only thing they could see was the vast ocean.	2
I am the ambassador of the emperor to these three quarters, and the closest relative of my lord Sanderland.	If there are apostles, I am one of them.	0
I am the ambassador of the emperor to these three quarters, and the closest relative of my lord Sanderland.	The governor sent me here about a week ago.	1
I am the ambassador of the emperor to these three quarters, and the closest relative of my lord Sanderland.	I don't take orders from the emperor.	2
He said I had a secret - or I thought I had.	He did not expect me to tell you anything.	2
He said I had a secret - or I thought I had.	He is indebted to you for your help, as if you were a penniless beggar.	1
He said I had a secret - or I thought I had.	He feels that he owes you something.	0
I had to learn more than just how to approach Jamaica at night.	After sundown, I arrived in the vicinity of Jamaica.	0
I had to learn more than just how to approach Jamaica at night.	I boarded a large ship bound for Jamaica.	1
I had to learn more than just how to approach Jamaica at night.	My wife and I arrived in Jamaica in the afternoon.	2
Blood's thoughts were on this and other things as he sat on the bed in the daytime.	Blood slept on his bed during the day with unexpected dreams.	2
Blood's thoughts were on this and other things as he sat on the bed in the daytime.	As Blood lay on the floor, he was thinking deeply.	0
Blood's thoughts were on this and other things as he sat on the bed in the daytime.	Blood longed to see his mother for the last time.	1
I am sure of it, so I will tell you.	Let me tell you about him.	0
I am sure of it, so I will tell you.	I won't say a word to you.	2
I am sure of it, so I will tell you.	I'm only telling you because you promised you wouldn't do it again.	1
How could that be?	A traveler asks which way to go.	0
How could that be?	The interviewer is alone and does not need to talk to anyone.	2
How could that be?	The inquirer is in a hurry, and he needs to know quickly which way to go.	1
The King's message is not to be handed down lightly.	Delivering the King's message was the opposite of what I expected.	1
The King's message is not to be handed down lightly.	I thought about the emperor's message.	0
The King's message is not to be handed down lightly.	I signed a promise to deliver the king's messenger without hesitation.	2
He sensed the urgency of turning back.	He realized that he had all day to turn back.	2
He sensed the urgency of turning back.	He recognized the urgency of the situation.	0
He sensed the urgency of turning back.	No matter where he was, he would be there.	1
Nevertheless, she said that he had done what he had done for the past three years, and now she spoke with sadness, not with her former contempt.	She did not like the fact that he had killed many men in the past three years.	1
Nevertheless, she said that he had done what he had done for the past three years, and now she spoke with sadness, not with her former contempt.	She spoke enthusiastically about his strength and personality.	2
Nevertheless, she said that he had done what he had done for the past three years, and now she spoke with sadness, not with her former contempt.	Her voice was hoarse.	0
I thought that would be after your tribe's fashion.	I'm sure that's what you guys do.	0
I thought that would be after your tribe's fashion.	I've read about your tribe, your culture.	1
I thought that would be after your tribe's fashion.	I'm sure that's not unusual in your tribe.	2
Her face was clouded with sadness.	Her face lit up with a big smile.	2
Her face was clouded with sadness.	She felt a pain in her heart.	1
Her face was clouded with sadness.	I looked at her with a frown.	0
Her eyes widened to console him, but when she saw his sad face and the deep smile of his response, her face changed.	Her countenance changed when she saw his face.	0
Her eyes widened to console him, but when she saw his sad face and the deep smile of his response, her face changed.	Her face lit up when she saw the expression on his face.	2
Her eyes widened to console him, but when she saw his sad face and the deep smile of his response, her face changed.	She didn't know if he was angry with her or not.	1
He walked proudly over the flooded wall, through the large gateway, and into the citadel.	The main gates were locked, so he jumped over the wall into the citadel.	2
He walked proudly over the flooded wall, through the large gateway, and into the citadel.	The only entrance to the citadel was through the large gates.	1
He walked proudly over the flooded wall, through the large gateway, and into the citadel.	Large trails led to the castle.	0
He contemplates the torture stake, no doubt with contempt.	He was expecting someone to go to the cross.	0
He contemplates the torture stake, no doubt with contempt.	It was the sheriff who caught the thief.	1
He contemplates the torture stake, no doubt with contempt.	In an attempt to avoid imprisonment, he devised an escape plan.	2
How could I have faithfully handled them?	I couldn't bring myself to control them.	0
How could I have faithfully handled them?	I controlled them as I saw them.	2
How could I have faithfully handled them?	I couldn't forgive myself, so I locked them up.	1
Today, he is a hunter.	For over a year, I have been closely following him without realizing it.	1
Today, he is a hunter.	For about a week, I followed him around.	2
Today, he is a hunter.	I had been hunting him for the past year.	0
The museum is not rigid or rigid on the scaffold.	The museum does not like to be called by its name.	1
The museum is not rigid or rigid on the scaffold.	The museum does not admire billboards.	0
The museum is not rigid or rigid on the scaffold.	The highlight of the museum is the excavations.	2
These open-air markets are also attractive shopping destinations in Beijing.	Beijing has an open-air market with some of the most attractive shops.	0
These open-air markets are also attractive shopping destinations in Beijing.	The open-air markets in Beijing are some of the most attractive in the world.	1
These open-air markets are also attractive shopping destinations in Beijing.	A strict law in Beijing prohibits open air markets within the city limits.	2
Although the large bay on the northwest coast makes for a good harbor, both the water and the coast can be polluted.	The water and the beaches are always clean.	2
Although the large bay on the northwest coast makes for a good harbor, both the water and the coast can be polluted.	Waters and beaches should be kept clean.	0
Although the large bay on the northwest coast makes for a good harbor, both the water and the coast can be polluted.	Contamination of the water.	1
The skyscrapers are a bank, and the street along them has been nicknamed the Milla de Oro, or Golden Mile.	None of the skyscrapers on the Golden Mile are banks.	2
The skyscrapers are a bank, and the street along them has been nicknamed the Milla de Oro, or Golden Mile.	The skyscraper on the Golden Mile is a bank.	0
The skyscrapers are a bank, and the street along them has been nicknamed the Milla de Oro, or Golden Mile.	The skyscrapers along the Golden Mile are home to various businesses, including banks.	1
Naturally enough, then, involvement in world war ii began with the british commonwealth air service, which trained pilots for combat using the relatively safe canadian skies.	It has a much safer sky than Canada.	0
Naturally enough, then, involvement in world war ii began with the british commonwealth air service, which trained pilots for combat using the relatively safe canadian skies.	The Canadian skies were clear.	1
Naturally enough, then, involvement in world war ii began with the british commonwealth air service, which trained pilots for combat using the relatively safe canadian skies.	Canada's skies were even more treacherous.	2
Knowing that their beloved island is no longer theirs alone, they continue to tolerate and help one another.	Now that they had to share the beach, they were bitter and angry with everyone.	2
Knowing that their beloved island is no longer theirs alone, they continue to tolerate and help one another.	Now they had to share the beach with the rest of the people.	0
Knowing that their beloved island is no longer theirs alone, they continue to tolerate and help one another.	At first they had 500 miles [500 km] of coastline.	1
Kublai Khan established his own capital on the shores of Lake Beihai in Beijing in 1279, and some of his empire's treasures are still on display.	Kublai Khan built the capital in Taiwan.	2
Kublai Khan established his own capital on the shores of Lake Beihai in Beijing in 1279, and some of his empire's treasures are still on display.	Kublai Khan has a luxurious property in Beijing.	0
Kublai Khan established his own capital on the shores of Lake Beihai in Beijing in 1279, and some of his empire's treasures are still on display.	Kublai Khan was a man of great respect.	1
Easily assimilated into the Anglo-Saxon community, Protestant-only schools took their children from Eastern European Jews who had graduated or moved to the wealthy Westmount, and, again, to Toronto.	The Jews of Eastern Europe are open-minded.	2
Easily assimilated into the Anglo-Saxon community, Protestant-only schools took their children from Eastern European Jews who had graduated or moved to the wealthy Westmount, and, again, to Toronto.	The Jews were rejected by this society.	1
Easily assimilated into the Anglo-Saxon community, Protestant-only schools took their children from Eastern European Jews who had graduated or moved to the wealthy Westmount, and, again, to Toronto.	Jews easily get along with the Anglo-Saxons.	0
If possible, train yourself first.	Don't get too caught up in it, or it will ruin your enjoyment.	2
If possible, train yourself first.	If possible, try to get to know the roots of the tree.	0
If possible, train yourself first.	Once you understand the text, you will find it easy to do so.	1
His tomb, 27 m (88 ft) underground, is made of marble and covers 1,200 sq m (13,000 sq ft).	It is buried more than 20 meters underground.	0
His tomb, 27 m (88 ft) underground, is made of marble and covers 1,200 sq m (13,000 sq ft).	He was an important public figure.	1
His tomb, 27 m (88 ft) underground, is made of marble and covers 1,200 sq m (13,000 sq ft).	The floor of his tomb was made of wood.	2
Remember to hide any movable property from thieves.	Hide your valuables from thieves.	0
Remember to hide any movable property from thieves.	Hackers are interested in many things, including your possessions.	1
Remember to hide any movable property from thieves.	There is no need to hide your valuables in a closet.	2
About 1,400 years before the construction of the Torre d'Este, Milreu was also the country home of a prominent noble.	Milreu was 10 miles away from everything.	1
About 1,400 years before the construction of the Torre d'Este, Milreu was also the country home of a prominent noble.	Milreu was out of the country.	0
About 1,400 years before the construction of the Torre d'Este, Milreu was also the country home of a prominent noble.	Milreu was right in the middle of the city.	2
The sea temperature varies between 18o and 24o C (64-75o F).	The weather is constantly changing, but the heat never goes away.	0
The sea temperature varies between 18o and 24o C (64-75o F).	The sun is always in the same place throughout the year.	2
The sea temperature varies between 18o and 24o C (64-75o F).	He observes how high the sea temperature rises during the day.	1
Kinabalu National Park is only one of six protected areas in the state.	Kinabalu national park has ten tigers and six dogs.	1
Kinabalu National Park is only one of six protected areas in the state.	The state has protected areas, which include the Kinabalu national park.	0
Kinabalu National Park is only one of six protected areas in the state.	There are at least three shelters in the area.	2
You will see videos of Anne and Amsterdam's history along with photos and artefacts from the period.	There are no pictures.	2
You will see videos of Anne and Amsterdam's history along with photos and artefacts from the period.	You see the pictures.	0
You will see videos of Anne and Amsterdam's history along with photos and artefacts from the period.	You can see some of the original photographs.	1
Treasure Beach is the only resort area spoken of, with only a handful of hotels scattered over three sandy beaches.	There are few hotel options for people visiting Treasure Beach.	0
Treasure Beach is the only resort area spoken of, with only a handful of hotels scattered over three sandy beaches.	There is a four-star hotel for tourists visiting Treasure Beach.	1
Treasure Beach is the only resort area spoken of, with only a handful of hotels scattered over three sandy beaches.	Treasure Beach is one of the many resorts in the area.	2
As the climate is dry (not hot) and humid, it is suitable for swimming, snorkeling, and water sports.	In winter, the temperature is constantly above 100 degrees Celsius.	2
As the climate is dry (not hot) and humid, it is suitable for swimming, snorkeling, and water sports.	The average age is about 75 years.	1
As the climate is dry (not hot) and humid, it is suitable for swimming, snorkeling, and water sports.	In the winter, the weather is warm.	0
Visitors toss coins into the pool in the hope of throwing a coin from the head of a whale, which is a sure way to get lucky.	People don't throw money at all because it's a lost opportunity.	2
Visitors toss coins into the pool in the hope of throwing a coin from the head of a whale, which is a sure way to get lucky.	People toss coins even though the sign says no.	1
Visitors toss coins into the pool in the hope of throwing a coin from the head of a whale, which is a sure way to get lucky.	People throwing coins into the water.	0
The port city of Nafplio is a good base for visiting the area, or perhaps a place to have lunch during your visit.	Nafplio has some nice places to visit.	1
The port city of Nafplio is a good base for visiting the area, or perhaps a place to have lunch during your visit.	Nafplio is the root of all evil.	2
The port city of Nafplio is a good base for visiting the area, or perhaps a place to have lunch during your visit.	Nafplio is a perfect foundation.	0
In Prinsengracht, Otto Frank and his family had been hiding in the basement of their shop for over two years before they were discovered.	Otto Frank was kidnapped on the second day.	2
In Prinsengracht, Otto Frank and his family had been hiding in the basement of their shop for over two years before they were discovered.	Otto Frank went into hiding for more than 25 months.	0
In Prinsengracht, Otto Frank and his family had been hiding in the basement of their shop for over two years before they were discovered.	Otto Frank went into hiding until the Nazis caught up with him.	1
Many state and local governments have additional audit requirements.	Local governments have to set their own rules.	1
Many state and local governments have additional audit requirements.	Local governments have zero standards.	2
Many state and local governments have additional audit requirements.	There are issues that require additional audits by local authorities.	0
The information security team holds between 8 and 12 meetings per month.	The Security Council holds an average of nine meetings per month.	1
The information security team holds between 8 and 12 meetings per month.	The Security Council holds a meeting every day in the summer.	2
The information security team holds between 8 and 12 meetings per month.	This security council meets several times a year.	0
Nevertheless, the first engineer did it quickly.	Engineering had its beginnings.	0
Nevertheless, the first engineer did it quickly.	Engineering is only done in the final stages.	2
Nevertheless, the first engineer did it quickly.	Without a beginning, there is probably no end to engineering.	1
As a result, administrators and managers are adopting new approaches, looking at different data sets, and using new information to make decisions.	Government agencies are changing their tactics.	0
