premise	hypothesis	label
In the wild, for example, all the cells turn purple.	In the wild, only half of the cells turn purple.	2
In the wild, for example, all the cells turn purple.	It is possible for all living things to change color.	0
In the wild, for example, all the cells turn purple.	In some cases, the molecule also changes to a blue color.	1
Daniel Yamins was a brilliant young mathematician.	Mr. Yamins was well known in mathematics.	0
Daniel Yamins was a brilliant young mathematician.	Mr. Yamins focused on algebraic geometry.	1
Daniel Yamins was a brilliant young mathematician.	Mr. Yamins was a technically gifted but uneducated mathematician.	2
And if so, how often do they come close to the border?	They never came close to the border.	2
And if so, how often do they come close to the border?	I wonder, do they often go to England?	1
And if so, how often do they come close to the border?	The speaker wanted to know more about how often they approached the border.	0
And here, I think, is a small indication that a part of the world of living organisms is constantly improving itself to survive.	The earth's biosphere is constantly changing.	0
And here, I think, is a small indication that a part of the world of living organisms is constantly improving itself to survive.	The earth's biosphere is constantly changing and changing.	1
And here, I think, is a small indication that a part of the world of living organisms is constantly improving itself to survive.	The earth's composition of living things remains unchanged.	2
With this transition, the crystal of today and tomorrow does not count the details.	Today's crystal is a heavy, dense surface of information.	2
With this transition, the crystal of today and tomorrow does not count the details.	Modern crystals are of little use in computing.	0
With this transition, the crystal of today and tomorrow does not count the details.	There are some types of glasses that are especially useful for computing ground data using light beams.	1
Similarly, adults do not need to give preschoolers rigorous instruction, as they sometimes do by helping them with gymnastics or similar activities.	Children who are not old enough to go to school morally are more likely to play tricks than to play tricks.	2
Similarly, adults do not need to give preschoolers rigorous instruction, as they sometimes do by helping them with gymnastics or similar activities.	Preschoolers do not need help learning how to play the game of who's the boss.	0
Similarly, adults do not need to give preschoolers rigorous instruction, as they sometimes do by helping them with gymnastics or similar activities.	School-age children don't have the skills to solve puzzles on their own.	1
[This nation] was born with freedom and devotion to the idea of the equality of all men.	A number of writings on this idea were appended to a number of other works.	1
[This nation] was born with freedom and devotion to the idea of the equality of all men.	Some have even argued that all humans are created equal.	0
[This nation] was born with freedom and devotion to the idea of the equality of all men.	This nation was built on the belief that some races are in fact superior to others.	2
Do I speak more highly of my spouse?	I was so confident that I beat him up for his shortcomings.	2
Do I speak more highly of my spouse?	I wondered, if he needed more praise from me.	0
Do I speak more highly of my spouse?	Do I give him too much credit for his piano playing?	1
The principles of Spin synthesis can be constructed in different ways.	Different compounds can be used to construct a satisfactory spin principle.	0
The principles of Spin synthesis can be constructed in different ways.	Spin networks are very useful in the field of data storage technology.	1
The principles of Spin synthesis can be constructed in different ways.	Spin networks are not possible in any other way.	2
No, no, I don't want you to die.	I don't want you to die!	0
No, no, I don't want you to die.	I don't care if you die.	2
No, no, I don't want you to die.	I'll miss you when you die.	1
He was hanged publicly on March 19, 1875 in San Jose, California.	California carried out executions by hanging in public until the end of 1875.	0
He was hanged publicly on March 19, 1875 in San Jose, California.	He was cleared of all charges and released.	2
He was hanged publicly on March 19, 1875 in San Jose, California.	He was hanged for sedition and theft of a horse.	1
During the confusion, the sea gradually emits a green glow.	The blue sea was as clear and smooth as glass.	2
During the confusion, the sea gradually emits a green glow.	The sea was full of small fish that were attached to the hull of the boat.	1
During the confusion, the sea gradually emits a green glow.	The sea was green and bubbling.	0
The entirely new criminal code was an attempt to eradicate the riots that had occurred in the 1860s.	By the 1870s all legal regimes had been abolished and the country as a whole was in a state of chaos.	2
The entirely new criminal code was an attempt to eradicate the riots that had occurred in the 1860s.	The 1860's were a turbulent time.	0
The entirely new criminal code was an attempt to eradicate the riots that had occurred in the 1860s.	The new labor law expanded the rights of workers.	1
Any such thoughts, he argues, first emerge during conversations between the children and their representative in the classroom or when they are doing something together.	Children are incapable of expressing deep thoughts.	2
Any such thoughts, he argues, first emerge during conversations between the children and their representative in the classroom or when they are doing something together.	Fishing is one of the most popular activities that unites many different cultures.	1
Any such thoughts, he argues, first emerge during conversations between the children and their representative in the classroom or when they are doing something together.	Sharing tasks is sometimes a helpful way to meditate.	0
In some communities there are rezadores or rezadoras, clergymen who lead prayers at funerals, religious ceremonies, and whenever the synagogue priest is absent.	In all the neighborhoods there are no clergymen who are not pastors of the churches.	2
In some communities there are rezadores or rezadoras, clergymen who lead prayers at funerals, religious ceremonies, and whenever the synagogue priest is absent.	Some communities have clergymen who are not the clergy of the local church.	0
In some communities there are rezadores or rezadoras, clergymen who lead prayers at funerals, religious ceremonies, and whenever the synagogue priest is absent.	Some of the clergymen had dark hair.	1
In educational dramas, the ability to act and to adapt to the task given can help children to recognize similarities and differences between people in their tastes, interests, and beliefs.	Children can learn about people's similarities and differences.	0
In educational dramas, the ability to act and to adapt to the task given can help children to recognize similarities and differences between people in their tastes, interests, and beliefs.	Young children are quick to recognize the differences between different races.	1
In educational dramas, the ability to act and to adapt to the task given can help children to recognize similarities and differences between people in their tastes, interests, and beliefs.	Children cannot understand everything.	2
One of the greatest achievements of postwar German constitutionalism was the heavy losses suffered by the Nazi regime.	The Nazi regime did not tolerate this.	2
One of the greatest achievements of postwar German constitutionalism was the heavy losses suffered by the Nazi regime.	The Nazi regime executed anyone who took part in it.	1
One of the greatest achievements of postwar German constitutionalism was the heavy losses suffered by the Nazi regime.	It was banned by the Nazi regime.	0
Sonja's son began to imitate the girl's whining.	No one was boasting.	2
Sonja's son began to imitate the girl's whining.	Sonja was a child.	0
Sonja's son began to imitate the girl's whining.	Sonja was furious.	1
6 In the fifty-five years leading up to the civil war, the Court exercised little of its authority.	From time to time, the dictatorship has used its power for decades to foment civil strife.	0
6 In the fifty-five years leading up to the civil war, the Court exercised little of its authority.	The Court exercised this power four times in fifty-five years which led to a civil war.	1
6 In the fifty-five years leading up to the civil war, the Court exercised little of its authority.	Courts exercised this power 5 million times in 55 years leading to a civil war.	2
I assure you, Sir, I have all the details.	I mean, I understand it all.	0
I assure you, Sir, I have all the details.	I found out about the death of a secret agent.	1
I assure you, Sir, I have all the details.	There were other details that were kept from me.	2
The sound of the bell stopped Captain Blood's brooding thoughts.	Captain Blood had the opportunity to reflect on unpleasant thoughts without interrupting the program.	2
The sound of the bell stopped Captain Blood's brooding thoughts.	Captain Blood's thoughts were interrupted by a commotion.	0
The sound of the bell stopped Captain Blood's brooding thoughts.	The roar of the cockroaches scared the captain out of his mind.	1
But I will never forget the kindness you showed me when I was a slave in your uncle's home in Barbados.	You treated me well when I was a slave in Barbados.	0
But I will never forget the kindness you showed me when I was a slave in your uncle's home in Barbados.	You have oppressed me and humiliated me more than dirt.	2
But I will never forget the kindness you showed me when I was a slave in your uncle's home in Barbados.	Your uncle used to hug me a lot, when he was with me.	1
Behold, not more than three miles distant, there is a dirt-covered wall with a bright green color that fills the western part of the valley.	A desirable land could be found.	0
Behold, not more than three miles distant, there is a dirt-covered wall with a bright green color that fills the western part of the valley.	No one lives on the island where we are going.	1
Behold, not more than three miles distant, there is a dirt-covered wall with a bright green color that fills the western part of the valley.	From miles away, they could see no land but a vast expanse of water.	2
I am the king's representative in this disgraceful expedition, and His Royal Highness the Earl of Sunderland is my brother and agent.	The Emperor had his representatives, and I was one of them.	0
I am the king's representative in this disgraceful expedition, and His Royal Highness the Earl of Sunderland is my brother and agent.	The king sent me here about a week ago.	1
I am the king's representative in this disgraceful expedition, and His Royal Highness the Earl of Sunderland is my brother and agent.	I don't take orders from the King.	2
You owe me this-- What, I thought you owed me mine.	He never feels that you owe him anything	2
You owe me this-- What, I thought you owed me mine.	You owe him a debt of gratitude for the help you gave him when he needed it most.	1
You owe me this-- What, I thought you owed me mine.	He thinks you owe him something.	0
I just realized I'm getting close to Jamaica by night.	I reached the vicinity of Jamaica after sundown.	0
I just realized I'm getting close to Jamaica by night.	I traveled to Jamaica on a large cruise ship.	1
I just realized I'm getting close to Jamaica by night.	My wife and I arrived in Jamaica in the middle of the day.	2
Blood's thoughts on this and other things as he lies here on the bed	Blood slept dreamlessly on his bed.	2
Blood's thoughts on this and other things as he lies here on the bed	Blood was in a deep depression when he had a seizure.	0
Blood's thoughts on this and other things as he lies here on the bed	Blood reflects deeply on his part in seeing his mother.	1
Well, then, let me tell you.	Shikenan, I will speak to him.	0
Well, then, let me tell you.	I won't tell him anything.	2
Well, then, let me tell you.	I'll tell you because you promised never to do it again.	1
And which way do you point?	Someone asks which way to go.	0
And which way do you point?	The questioner was alone, and there was no one around to talk to him.	2
And which way do you point?	The inquirer is in a hurry and needs to know which way to go as quickly as possible.	1
I do not take the king's orders lightly.	Complying with the king's command was contrary to her morals.	1
I do not take the king's orders lightly.	I have thought deeply about the king's orders.	0
I do not take the king's orders lightly.	His unthinking signature on the imperial edict.	2
He found that he could easily retreat.	He found that he had all day to go back.	2
He found that he could easily retreat.	He found that he had to be quick to react to pressure.	0
He found that he could easily retreat.	If it stood in one place, you would be able to spot it.	1
She said and yet, he remained the same, and did the same thing he had done three years ago, but she had fallen into depression now not as much as the ridicule she had been subjected to earlier.	She did not like the way he had killed so many men three years earlier.	1
She said and yet, he remained the same, and did the same thing he had done three years ago, but she had fallen into depression now not as much as the ridicule she had been subjected to earlier.	She spoke enthusiastically about his determination and moral character.	2
She said and yet, he remained the same, and did the same thing he had done three years ago, but she had fallen into depression now not as much as the ridicule she had been subjected to earlier.	She spoke with a heavy heart.	0
I see only after style like yours.	I guess that's what people like you do.	0
I see only after style like yours.	Don't waste your time reading such things.	1
I see only after style like yours.	I understand that this is not common in places like yours.	2
She covered her face with a veil and tied her eyebrows together.	A smile is attached to her face.	2
She covered her face with a veil and tied her eyebrows together.	The crown inside of her has become unsightly.	1
She covered her face with a veil and tied her eyebrows together.	She smelled it on her face.	0
She cares for him with her lovely eyes but seeing his sadness and the tightness of his eyebrows changes her face.	The look on her husband's face changed her face.	0
She cares for him with her lovely eyes but seeing his sadness and the tightness of his eyebrows changes her face.	She released her Face when the window slammed shut.	2
She cares for him with her lovely eyes but seeing his sadness and the tightness of his eyebrows changes her face.	I didn't know if she was angry.	1
Walking at a leisurely pace, he circles the wall and enters through the large gates into the courtyard.	Since the main doors were locked, he climbed the wall into the courtyard	2
Walking at a leisurely pace, he circles the wall and enters through the large gates into the courtyard.	The courtyard could only be entered through the large gates.	1
Walking at a leisurely pace, he circles the wall and enters through the large gates into the courtyard.	There were large doors leading into the courtyard.	0
You'll pass him by the gallows, I'm sure, falling into a state of insanity.	He assumed that someone would come to the execution site.	0
You'll pass him by the gallows, I'm sure, falling into a state of insanity.	It was the security guard who caught the thief.	1
You'll pass him by the gallows, I'm sure, falling into a state of insanity.	He found a way to get out of the country so as not to be arrested.	2
Honestly, how can I catch them?	I don't have the courage to arrest them.	0
Honestly, how can I catch them?	I think I've caught them.	2
Honestly, how can I catch them?	If I had, I would never have forgiven myself.	1
I've been hunting him for the past year.	For over a year, I followed him without his knowledge.	1
I've been hunting him for the past year.	I had been following him for about a week.	2
I've been hunting him for the past year.	I've been following in his footsteps for the past year.	0
Museums do not have the capacity to catalogue or display objects.	The museum doesn't like symbols.	1
Museums do not have the capacity to catalogue or display objects.	The museum doesn't want to make a reference book.	0
Museums do not have the capacity to catalogue or display objects.	The museum's main area of expertise is conservation.	2
These open-air markets are the most attractive places to shop in Beijing.	Beijing has vast open-air markets with attractive shops.	0
These open-air markets are the most attractive places to shop in Beijing.	The open markets in Beijing are the most interesting places in the world.	1
These open-air markets are the most attractive places to shop in Beijing.	The imposition of Beijing's lockdown has restricted the opening of markets in the city.	2
The beaches that I grew up on the northwest coast would have been beautiful, but from the waves, the beaches were dirty.	The water and the beach are always clean.	2
The beaches that I grew up on the northwest coast would have been beautiful, but from the waves, the beaches were dirty.	The water and the shore may also be polluted.	0
The beaches that I grew up on the northwest coast would have been beautiful, but from the waves, the beaches were dirty.	The water is polluted by pollution.	1
Those towering buildings were banks, and the street around them was known as the Milla de Ore, or Golden Mile.	There were no banks in the towering skyscrapers of the Golden Mile.	2
Those towering buildings were banks, and the street around them was known as the Milla de Ore, or Golden Mile.	The tops of the buildings on the Golden Mile were banks.	0
Those towering buildings were banks, and the street around them was known as the Milla de Ore, or Golden Mile.	The skyscrapers of the Golden Mile are home to a variety of businesses, including banks.	1
Originally, this involvement in the Second World War was due to the British Commonwealth Air Training Plan, which assumed the use of protected Canadian airspace for the training of fighter pilots.	Canada has a secure airspace.	0
Originally, this involvement in the Second World War was due to the British Commonwealth Air Training Plan, which assumed the use of protected Canadian airspace for the training of fighter pilots.	Canada's airspace is free of missiles.	1
Originally, this involvement in the Second World War was due to the British Commonwealth Air Training Plan, which assumed the use of protected Canadian airspace for the training of fighter pilots.	The Canadian skies were even more dangerous.	2
They were resilient and helpful, even though they knew all the beauty of the beach was no longer theirs.	They are frustrated and angry with everyone now because the shore is now mixed with other people.	2
They were resilient and helpful, even though they knew all the beauty of the beach was no longer theirs.	The shore must now become a meeting place for other people.	0
They were resilient and helpful, even though they knew all the beauty of the beach was no longer theirs.	They had to navigate 1,500 miles [500 km] of coastline.	1
Kublai Khan built his capital in 1279 on the shores of Beihai Lake in Beijing, where some of his mines can still be seen today.	Kublai Khan built the capital in Taiwan.	2
Kublai Khan built his capital in 1279 on the shores of Beihai Lake in Beijing, where some of his mines can still be seen today.	Kublai Khan had an estate in Beijing.	0
Kublai Khan built his capital in 1279 on the shores of Beihai Lake in Beijing, where some of his mines can still be seen today.	Kublai Khan was highly respected.	1
Co-operation was easily achieved from the Anglo-only community where protest schools recruited East European Jewish children to complete their education, transfer to the well-funded Westmount School or further emigrate to Toronto.	The Jews of eastern Europe were united with everyone else.	2
Co-operation was easily achieved from the Anglo-only community where protest schools recruited East European Jewish children to complete their education, transfer to the well-funded Westmount School or further emigrate to Toronto.	Most of the people there were anti-Semitic.	1
Co-operation was easily achieved from the Anglo-only community where protest schools recruited East European Jewish children to complete their education, transfer to the well-funded Westmount School or further emigrate to Toronto.	The Jews easily formed alliances with the Anglo-Saxons.	0
If possible, try to identify the subject before you begin.	You do not have to understand the subject before you start; it can spoil the fun later.	2
If possible, try to identify the subject before you begin.	If possible, try to understand the subject before you begin.	0
If possible, try to identify the subject before you begin.	The class will be easier for you if you understand the theme of the book.	1
Its burial chamber, 27 m (88 ft) underground, is made of 1,200 sq m (13,000 sq ft) of stone.	He was buried 20 meters below the ground.	0
Its burial chamber, 27 m (88 ft) underground, is made of 1,200 sq m (13,000 sq ft) of stone.	He was a great man in the eyes of the world.	1
Its burial chamber, 27 m (88 ft) underground, is made of 1,200 sq m (13,000 sq ft) of stone.	His burial chamber was made of wood.	2
Remember to hide all your small belongings from the monkeys.	Hiding valuables from neighbors.	0
Remember to hide all your small belongings from the monkeys.	Bees are very curious about things, including your belongings.	1
Remember to hide all your small belongings from the monkeys.	You don't need to hide your luggage from monkeys.	2
Some 1,400 years before the construction of the Palace of Estei, the Milreu was also an imposing building for the aristocracy.	Milreu is 10 miles from anywhere.	1
Some 1,400 years before the construction of the Palace of Estei, the Milreu was also an imposing building for the aristocracy.	Milreu is in the country.	0
Some 1,400 years before the construction of the Palace of Estei, the Milreu was also an imposing building for the aristocracy.	Milreu is in the center of town.	2
The temperature of sea water varies from 18e to 24e C (64-75e F).	The sea's temperature fluctuates constantly, but it is never below the freezing point of ice.	0
The temperature of sea water varies from 18e to 24e C (64-75e F).	Here, the sea is stationary for most of the year.	2
The temperature of sea water varies from 18e to 24e C (64-75e F).	The sea level rises during the day, when it is warm.	1
Kinabalu National Park is one of the six protected areas of the state.	Kinabalu National Park is home to ten elephants and six rhinos.	1
Kinabalu National Park is one of the six protected areas of the state.	The state has a number of protected areas, including Kinabalu National Park.	0
Kinabalu National Park is one of the six protected areas of the state.	There were three main areas of protection in the country.	2
You can see videos of Anne's story and of Amsterdam during the colonial period along with photos and artifacts of the time.	You will not see any pictures.	2
You can see videos of Anne's story and of Amsterdam during the colonial period along with photos and artifacts of the time.	You will see pictures.	0
You can see videos of Anne's story and of Amsterdam during the colonial period along with photos and artifacts of the time.	You can see some of the first pictures.	1
Treasure Beach is the only resort to be mentioned, with hotels scattered along the three beaches.	There are not many hotel options for people who will visit Treasure Beach.	0
Treasure Beach is the only resort to be mentioned, with hotels scattered along the three beaches.	There is one four-star hotel owned by many tourists who visited Treasure Beach	1
Treasure Beach is the only resort to be mentioned, with hotels scattered along the three beaches.	Treasure Beach is one of the most popular resorts in the area.	2
The desert brings warm (but not hot) weather and warm sea water, making it ideal for swimming, diving and other water sports.	Temperatures in the summer can reach 100 degrees Fahrenheit (100°C) or more.	2
The desert brings warm (but not hot) weather and warm sea water, making it ideal for swimming, diving and other water sports.	A peak of 75 occurred in the summer.	1
The desert brings warm (but not hot) weather and warm sea water, making it ideal for swimming, diving and other water sports.	There is a warm climate in the summer.	0
In the lake there is one with black silk inside hoping that someone will climb over the prison, providing a sure path to victory.	People do not throw money into it because it attracts bad luck.	2
In the lake there is one with black silk inside hoping that someone will climb over the prison, providing a sure path to victory.	People poured the slides into the water despite a sign saying not to do so.	1
In the lake there is one with black silk inside hoping that someone will climb over the prison, providing a sure path to victory.	People poured the slabs into the water.	0
The port of Nafplio serves as a base for tourism in the area or perhaps a dining area during peak season.	Nafplio is a beautiful city.	1
The port of Nafplio serves as a base for tourism in the area or perhaps a dining area during peak season.	Nafplio was a bad place.	2
The port of Nafplio serves as a base for tourism in the area or perhaps a dining area during peak season.	Nafplio is a place of unparalleled beauty.	0
On the Prinsengracht, Otto Frank and his family hid under a commercial building for two years before they were discovered.	the second day Otto Frank was arrested.	2
On the Prinsengracht, Otto Frank and his family hid under a commercial building for two years before they were discovered.	Otto Frank remained in hiding for over 25 months.	0
On the Prinsengracht, Otto Frank and his family hid under a commercial building for two years before they were discovered.	Otto Frank went into hiding until he was captured by the Nazis.	1
Many states and local governments have additional labor inspection laws.	local governments should make their own laws.	1
Many states and local governments have additional labor inspection laws.	local authorities do not have any other requirements.	2
Many states and local governments have additional labor inspection laws.	There are some additional complications of the research requirements in local governments.	0
The communications watchdog group holds meetings eight to ten times a month.	The Watch Tower Society holds meetings an average of nine times a month.	1
The communications watchdog group holds meetings eight to ten times a month.	The watchmen's club holds regular monthly meetings.	2
The communications watchdog group holds meetings eight to ten times a month.	The Watch Tower Society holds meetings several times a year.	0
