premise	hypothesis	label
It was so good that two or three planes came in a week and I didn't know where they were going.	More than one flight arrives every week.	0
It was so good that two or three planes came in a week and I didn't know where they were going.	The rest of the flight was stressful.	1
It was so good that two or three planes came in a week and I didn't know where they were going.	There are no flights coming in.	2
They have a full-length suit inside and it took me a little while to put on a full-length suit.	It takes up to three months to complete a full-length canvas print using full-length canvas.	1
They have a full-length suit inside and it took me a little while to put on a full-length suit.	Getting used to wearing a full-length suit takes time.	0
They have a full-length suit inside and it took me a little while to put on a full-length suit.	We can teach you how to use a full diaphragm when it gets dark.	2
I would say that it's safe to go in with the bomb because it won't explode, no matter how hard it hits.	The pilot had dropped the missile.	1
I would say that it's safe to go in with the bomb because it won't explode, no matter how hard it hits.	The atomic bomb is unlikely to explode.	0
I would say that it's safe to go in with the bomb because it won't explode, no matter how hard it hits.	The danger of a nuclear explosion is immense.	2
If so, that's exactly what I'm trying to do.	I don't know why this is so important to you.	2
If so, that's exactly what I'm trying to do.	I'm trying to do this, but I can't.	0
If so, that's exactly what I'm trying to do.	I am trying to finish my special assignment next week.	1
However, the animals are constantly on the move, especially the goats.	The goats escape from the enclosure every day.	1
However, the animals are constantly on the move, especially the goats.	The goats are always running away.	0
However, the animals are constantly on the move, especially the goats.	The goats were safely hidden.	2
The doors were locked when we entered.	All the doors were wide open.	2
The doors were locked when we entered.	The computer is with us.	1
The doors were locked when we entered.	We entered even though the doors were locked.	0
So I just had to open it up and try to think about it that way.	I'm sure I'll need all of them to find a solution to this.	1
So I just had to open it up and try to think about it that way.	I don't know what to do with all of it so please give me a report to find a solution to this.	2
So I just had to open it up and try to think about it that way.	I'll calculate it with the sum of all of it.	0
And that's too much because the mothers are using drugs.	The mothers were poisoned.	1
And that's too much because the mothers are using drugs.	The mothers had no prescription or medication.	2
And that's too much because the mothers are using drugs.	The mothers also use drugs.	0
yes it is good is it raining	I don't care if it rains.	1
yes it is good is it raining	It's nice and raining.	0
yes it is good is it raining	It's very bad with begging all the way to the neck.	2
oh how much a human life is worth and whether you can revive a human being or not	Every life deserves re-election and a second chance.	1
oh how much a human life is worth and whether you can revive a human being or not	No human being deserves to be re-elected.	2
oh how much a human life is worth and whether you can revive a human being or not	It's not going to have anything to do with the re-engineering of the Earth.	0
oh brother you have a problem connecting the wires there	I've never seen this kind of wiring problem before.	1
oh brother you have a problem connecting the wires there	The problem is not the wiring.	2
oh brother you have a problem connecting the wires there	This unusual combination of wires presents a problem.	0
it looks like a lot of crap so I was surprised by how much they would charge	He wasn't surprised, he just knew they were desperate.	2
it looks like a lot of crap so I was surprised by how much they would charge	Surprisingly, you were allowed to bring food and water in there.	1
it looks like a lot of crap so I was surprised by how much they would charge	He was surprised that they could catch him.	0
Oh, but still, still, still, um, my kids are 11 and 24, so I don't have to do that.	I don't need to do that because my children are in their 20s.	0
Oh, but still, still, still, um, my kids are 11 and 24, so I don't have to do that.	I may need to do so when they are close in age.	1
Oh, but still, still, still, um, my kids are 11 and 24, so I don't have to do that.	I had to do this when they were 10 and 11 years old.	2
Yes, people who can go to work at any time or whose decision can be confusing when they have to make a decision	Yes, people who may not be able to make the best experience decisions.	0
Yes, people who can go to work at any time or whose decision can be confusing when they have to make a decision	Yes, people may not starve.	1
Yes, people who can go to work at any time or whose decision can be confusing when they have to make a decision	Yes, people with mental bags don't have challenges.	2
No, they're still flying. They've been flying since the end of the last ice age.	They have been travelling since the 1970s.	0
No, they're still flying. They've been flying since the end of the last ice age.	They love to travel.	1
No, they're still flying. They've been flying since the end of the last ice age.	They had just finished their honeymoon.	2
how to exercise your mind	Can you explain how mental recreation is accomplished?	0
how to exercise your mind	I am interested in cardiovascular exercise because I need cardiovascular and pulmonary functions.	1
how to exercise your mind	Please stop talking about mental exercise.	2
well that's good I never thought of that before	It was a crazy idea that I got rid of last week.	2
well that's good I never thought of that before	That's a good point.	0
well that's good I never thought of that before	The phrase you mentioned is a good topic.	1
The Jerusalem school is held two days a week. It is called the Jerusalem school for retired workers, but it goes to the places of retired workers.	The Jerseys school is also open daily for children under five years old only.	2
The Jerusalem school is held two days a week. It is called the Jerusalem school for retired workers, but it goes to the places of retired workers.	They are allowed to leave no more than twice a week if the pensioners are ready for it.	1
The Jerusalem school is held two days a week. It is called the Jerusalem school for retired workers, but it goes to the places of retired workers.	It is often referred to as the Jerome School for the Elderly but is more commonly called the Elderly Area.	0
that's their number oh	That is what they have been striving for.	0
that's their number oh	That's not what they want.	2
that's their number oh	They got their wish.	1
firing a gun also involves using both hands	Half of all firearm misfires were caused by the use of one hand.	1
firing a gun also involves using both hands	The best way to aim a gun is to use both feet.	2
firing a gun also involves using both hands	Use both hands if you want to do a gun control maneuver.	0
And uh but it came out of nowhere I don't know where it came from but	I don't know where it came from but it was fast.	0
And uh but it came out of nowhere I don't know where it came from but	He hurried to visit but I seemed to know where he might be coming from.	1
And uh but it came out of nowhere I don't know where it came from but	It was like sugar honey and I knew exactly when it would come.	2
no i don't even know him i don't think so	I don't know much about it.	0
no i don't even know him i don't think so	I am not naive when it comes to love.	1
no i don't even know him i don't think so	I've been studying it for years.	2
yes it's good you know that	I think he knows he did the right thing.	1
yes it's good you know that	No, he did not.	2
yes it's good you know that	Yes, he did very well.	0
yes he suggested finding uh um a uh a blanket to use	He suggested getting a sewing machine.	2
yes he suggested finding uh um a uh a blanket to use	He suggested searching for zero.	0
yes he suggested finding uh um a uh a blanket to use	He wanted to wipe the blood off with a towel.	1
This place is very bad. The shooting of Nirona just happened about three blocks from our house.	The gunfire was heard less than 100 miles from where I lived.	2
This place is very bad. The shooting of Nirona just happened about three blocks from our house.	The sound of gunfire approached my house and scared me to go outside.	1
This place is very bad. The shooting of Nirona just happened about three blocks from our house.	The sound of gunfire was heard in the vicinity of my house, and the neighborhood was in turmoil.	0
uh-huh it's true it's not that much uh suddenly	I don't agree with you, it's totally wrong.	2
uh-huh it's true it's not that much uh suddenly	I think you're right about his behavior.	1
uh-huh it's true it's not that much uh suddenly	"You're right about the ""no"" part."	0
I'm trying really hard to recover	I try to do my best.	0
I'm trying really hard to recover	I try my best.	1
I'm trying really hard to recover	I would leave and never look back.	2
We have closed the door on our technological future.	We're developing leaders who are critical to the future of engineering.	0
We have closed the door on our technological future.	We're building a smart grid, so AI is going to control our future.	1
We have closed the door on our technological future.	We want technology to succeed.	2
For example, at the highest levels, all generations become popes.	At the highest level, only half a generation can become pope.	2
For example, at the highest levels, all generations become popes.	The cells of the genus can change colour.	0
For example, at the highest levels, all generations become popes.	In some cases the cells can become the same color.	1
Daniel Yamins is a brilliant young mathematician.	Mr. Yamins is a great mathematician.	0
Daniel Yamins is a brilliant young mathematician.	Mr. Yamins' main interest is military mathematics.	1
Daniel Yamins is a brilliant young mathematician.	Mr. Yamins is a great artist, but a terrible mathematician.	2
And if so, are they always close to the border?	As far as I know, they have not travelled near the border.	2
And if so, are they always close to the border?	I wonder, are they always in England?	1
And if so, are they always close to the border?	The driver wanted to know how many times they approached the border.	0
I believe that there is a molecule by which life on Earth repeatedly renews itself in the laws of nature for generations to come.	Life in the world is constantly changing.	0
I believe that there is a molecule by which life on Earth repeatedly renews itself in the laws of nature for generations to come.	Life on Earth changes with the temperature.	1
I believe that there is a molecule by which life on Earth repeatedly renews itself in the laws of nature for generations to come.	Life on earth is constantly changing.	2
With that game, the daily cricket can't cope with so much news.	Everyday crystals are the repository of a vast collection of information.	2
With that game, the daily cricket can't cope with so much news.	Everyday crystals are not very useful for news forecasting.	0
With that game, the daily cricket can't cope with so much news.	There are also some crystals that are particularly useful for weather forecasting with laser lighting.	1
Therefore, adults do not need to teach elementary school children to lose weight, as they sometimes do when helping them solve puzzles or related tasks.	Elementary school students do better in academics than in gymnastics.	2
Therefore, adults do not need to teach elementary school children to lose weight, as they sometimes do when helping them solve puzzles or related tasks.	Primary school students do not need much help to learn how to weigh.	0
Therefore, adults do not need to teach elementary school children to lose weight, as they sometimes do when helping them solve puzzles or related tasks.	Elementary school students do not have the skills to solve puzzles on their own.	1
[This country] was born out of freedom and the myth of birth was born out of it.	The accounts of this myth are broken down into numerous appendices.	1
[This country] was born out of freedom and the myth of birth was born out of it.	Some people believe that birth is just birth.	0
[This country] was born out of freedom and the myth of birth was born out of it.	This nation was founded on the belief that some people are better than others.	2
Shall I praise you more?	He was openly convinced that I needed to punish him for his disappointments.	2
Shall I praise you more?	I wondered if he needed more appreciation from me.	0
Shall I praise you more?	Should I praise him for his piano work?	1
The myth of chemical bonding can be formulated in various ways.	Another principle uses it to paint a picture of chemical interactions.	0
The myth of chemical bonding can be formulated in various ways.	Chemical interaction diagrams are very useful for computer science applications.	1
The myth of chemical bonding can be formulated in various ways.	The picture of chemical bonding is unimaginable in many ways.	2
(Terrified) No, no, I don't want you to die!	I don't want you to die!	0
(Terrified) No, no, I don't want you to die!	I don't care if you die!	2
(Terrified) No, no, I don't want you to die!	I'd hate to see you die!	1
He was publicly hanged on January 19, 1875, in San Jose, California.	The California hare was publicly hanged until the end of 1875.	0
He was publicly hanged on January 19, 1875, in San Jose, California.	They untied all the ropes that held him and let him go free.	2
He was publicly hanged on January 19, 1875, in San Jose, California.	He was hanged for sedition and horse theft.	1
By means of an unexplained movement, the green sea is swept away.	The sea was dark and crystal-clear.	2
By means of an unexplained movement, the green sea is swept away.	The water is filled with small fish that are poured onto the hulls.	1
By means of an unexplained movement, the green sea is swept away.	The sea is green and crystal clear.	0
An entirely new Judiciary is striving to operate in a manner different from the turmoil of the 1860s.	By the 1870s all of the Court's decisions had devastated the country and were in disarray.	2
An entirely new Judiciary is striving to operate in a manner different from the turmoil of the 1860s.	The 1860s were a tumultuous time.	0
An entirely new Judiciary is striving to operate in a manner different from the turmoil of the 1860s.	The ruling of the new Court intends to undermine the rights of the workers.	1
Each of the higher forms of thought to which he refers is first manifested in the social context, between the child and the representatives of his culture as they engage in social activity.	Children do not have the same high-mindedness.	2
Each of the higher forms of thought to which he refers is first manifested in the social context, between the child and the representatives of his culture as they engage in social activity.	Fishing is a popular activity that is shared across many different cultures.	1
Each of the higher forms of thought to which he refers is first manifested in the social context, between the child and the representatives of his culture as they engage in social activity.	The practice of meditation sometimes helps one to meditate on higher levels of consciousness.	0
Some communities have intercessors, religious leaders who lead the congregation in prayer at funerals, celebrations of saints' days, and whenever the parish priest is not at home.	None of the communities had religious leaders who were not members of the clergy.	2
Some communities have intercessors, religious leaders who lead the congregation in prayer at funerals, celebrations of saints' days, and whenever the parish priest is not at home.	Some communities have clergymen who are not members of the clergy.	0
Some communities have intercessors, religious leaders who lead the congregation in prayer at funerals, celebrations of saints' days, and whenever the parish priest is not at home.	Some of the religious leaders had black hair.	1
In children's theatre as well, the opportunity to play and direct various roles helps children to recognize the similarities and differences between people in their desires, beliefs and emotions.	Children can learn about people's similarities and differences.	0
In children's theatre as well, the opportunity to play and direct various roles helps children to recognize the similarities and differences between people in their desires, beliefs and emotions.	Children see how different generations are.	1
In children's theatre as well, the opportunity to play and direct various roles helps children to recognize the similarities and differences between people in their desires, beliefs and emotions.	Children cannot learn anything.	2
The best feature of the postwar German constitution, then, was precisely the brutal murder of the Nazis.	The Nazis allowed it.	2
The best feature of the postwar German constitution, then, was precisely the brutal murder of the Nazis.	The Nazis executed everyone involved.	1
The best feature of the postwar German constitution, then, was precisely the brutal murder of the Nazis.	It was brought to an end by the Nazis.	0
Sonja began to absorb her daughter's anger.	No one is angry.	2
Sonja began to absorb her daughter's anger.	Sonja is a child.	0
Sonja began to absorb her daughter's anger.	Sonja was furious.	1
6 In the 35 years leading up to World War I, the Court exercised this power on a number of occasions.	The court exercised this power in the decade leading up to World War I.	0
6 In the 35 years leading up to World War I, the Court exercised this power on a number of occasions.	The court exercised this power 4 times in the 35 years leading up to the World War.	1
6 In the 35 years leading up to World War I, the Court exercised this power on a number of occasions.	The court used this power 5 million times in the 35 years leading up to the World War.	2
I can assure you that I have received full information from them.	I testify to you that I have been given knowledge of it all.	0
I can assure you that I have received full information from them.	I was told about the death of the spy.	1
I can assure you that I have received full information from them.	A lot of information was kept from me.	2
The noise interrupted Captain Blood's dissatisfied thoughts.	Captain Blood found freedom to reflect on his dissatisfaction without restriction.	2
The noise interrupted Captain Blood's dissatisfied thoughts.	Some noise disturbed the speech of Captain Blood.	0
The noise interrupted Captain Blood's dissatisfied thoughts.	The barking of the puppy woke the sailor from his slumber.	1
But I can never forget when I was a slave in your brother's house in Barbados, you treated me with a kindness.	She took good care of me when I was a slave in Barbados.	0
But I can never forget when I was a slave in your brother's house in Barbados, you treated me with a kindness.	You're mean to me, and you're meaner than a whore.	2
But I can never forget when I was a slave in your brother's house in Barbados, you treated me with a kindness.	Your brother used to beat me badly every day when he was my boss.	1
There, not more than three miles from here, is the land--an uneven green wall which occupies a western portion.	The formerly lush grasslands have become desolate.	0
There, not more than three miles from here, is the land--an uneven green wall which occupies a western portion.	Their destination is an uninhabited island.	1
There, not more than three miles from here, is the land--an uneven green wall which occupies a western portion.	They saw no land for many miles, only endless water.	2
I am the supreme creator of these uncivilized parts of the world, and my Lord Sunderland's equals.	The Most High has servants, and I am one of them.	0
I am the supreme creator of these uncivilized parts of the world, and my Lord Sunderland's equals.	The Almighty sent me here about a week ago.	1
I am the supreme creator of these uncivilized parts of the world, and my Lord Sunderland's equals.	I do not take orders from the Almighty.	2
You're the one I'm responsible for - or I think I am, he said.	He doesn't think he's worth anything.	2
You're the one I'm responsible for - or I think I am, he said.	He owes you for the help you gave him when he was a poor beggar.	1
You're the one I'm responsible for - or I think I am, he said.	He thinks he's got something.	0
I should have known sooner than to approach Jamaica so late at night.	I traveled near Jamaica after sunset.	0
I should have known sooner than to approach Jamaica so late at night.	I traveled to Jamaica on a large ferry.	1
I should have known sooner than to approach Jamaica so late at night.	My wife and I arrived in Jamaica in the afternoon.	2
Blood reflected on this and other matters as he sat relaxedly in the wheelchair.	Blood was burned and had nightmares in the wheelchair.	2
Blood reflected on this and other matters as he sat relaxedly in the wheelchair.	Blood was thinking as he lay down.	0
Blood reflected on this and other matters as he sat relaxedly in the wheelchair.	Blood vividly recalls the last time he saw his mother.	1
Yes, then I'll tell you.	Well, let me tell you about it.	0
Yes, then I'll tell you.	I won't talk to you.	2
Yes, then I'll tell you.	For you have promised that you will not do such a thing as I am telling you.	1
How could that be?	Someone asks which way to go.	0
How could that be?	The questioner is alone and has no one around him to talk to.	2
How could that be?	The seeker is in a hurry and needs to know the way immediately.	1
I refuse to accept the King's appointment with a joke.	Accepting the King's impeachment was against my character.	1
I refuse to accept the King's appointment with a joke.	I have thought carefully about the King's appointment.	0
I refuse to accept the King's appointment with a joke.	I signed the document to receive the King's appointment without hesitation.	2
He felt the need to return urgently.	He told her that he had all day to come back.	2
He felt the need to return urgently.	He sensed the urgency of the situation.	0
He felt the need to return urgently.	If he stays in one place, they can see him.	1
Yet he has been and done what he did about three years ago, he said, but he says it with sadness now, without any of his past bluster.	He didn't like the fact that he had killed so many men in the past three years.	1
Yet he has been and done what he did about three years ago, he said, but he says it with sadness now, without any of his past bluster.	He spoke enthusiastically about his travels and adventures.	2
Yet he has been and done what he did about three years ago, he said, but he says it with sadness now, without any of his past bluster.	He spoke with a sad voice.	0
I think that is beyond the age of people like you.	I want to believe that this is what people like you do.	0
I think that is beyond the age of people like you.	I've read about people like you, and their culture.	1
I think that is beyond the age of people like you.	I can see that this is not common among people like you.	2
His face was pale with anger.	A big smile appeared on his face.	2
His face was pale with anger.	He has a feeling of sickness in his stomach.	1
His face was pale with anger.	Anger was visible on his face.	0
She was observing him with her eyelids but when she saw the sadness on his face, and the frightened frown on his forehead, her face also changed.	His face changed after seeing her face.	0
She was observing him with her eyelids but when she saw the sadness on his face, and the frightened frown on his forehead, her face also changed.	His face brightened when he saw the anger in his face.	2
She was observing him with her eyelids but when she saw the sadness on his face, and the frightened frown on his forehead, her face also changed.	She didn't know if she was angry with him.	1
He trudges over the challenging wall and enters the garden through the large gates of the citadel.	When the main entrance to the main street closes, you leap into the garden.	2
He trudges over the challenging wall and enters the garden through the large gates of the citadel.	The large gateway was the only entrance to the garden.	1
He trudges over the challenging wall and enters the garden through the large gates of the citadel.	There is a large entrance to the garden.	0
He would be nailed to the torture stake, no doubt in a derogatory way.	He thought that someone would go to the gallows.	0
He would be nailed to the torture stake, no doubt in a derogatory way.	He was a judge who had caught a thief.	1
He would be nailed to the torture stake, no doubt in a derogatory way.	He suggested a way to escape from the city to avoid going to prison.	2
How can I learn to lock them up? It's in the introduction.	I didn't have the courage to lock them up.	0
How can I learn to lock them up? It's in the introduction.	I locked them up as soon as I found them.	2
How can I learn to lock them up? It's in the introduction.	I wouldn't have forgiven myself if I had locked them up.	1
I've been hunting him for the past year.	I've been searching for about a year and I don't know.	1
I've been hunting him for the past year.	I've been following for about a week.	2
I've been hunting him for the past year.	I've been hunting him for the past year or so.	0
The museum is not based on a name or a trademark	The museum doesn't like to be labeled.	1
The museum is not based on a name or a trademark	The museum doesn't like billboards.	0
The museum is not based on a name or a trademark	The museum's treasure is the proverb of names.	2
The open-air markets are the best places to shop in Beijing.	Beijing is a city of open-air markets with luxurious shops.	0
The open-air markets are the best places to shop in Beijing.	Beijing's open-air markets are some of the best in the world.	1
The open-air markets are the best places to shop in Beijing.	Beijing's strict curfew does not allow open-air markets within the city limits.	2
The largest lake in the northwest is a good shelter, but the water table and the coast can be muddy.	The water and beaches are always clean.	2
The largest lake in the northwest is a good shelter, but the water table and the coast can be muddy.	The water and the shore may be polluted.	0
The largest lake in the northwest is a good shelter, but the water table and the coast can be muddy.	The water is also polluted due to pollution.	1
The towers served as a bank, and the road they stood on became known as the Milla de Oro, or Golden mile.	None of the towers on the Golden Mile are banks.	2
The towers served as a bank, and the road they stood on became known as the Milla de Oro, or Golden mile.	The towers of the Golden Mile were banks.	0
The towers served as a bank, and the road they stood on became known as the Milla de Oro, or Golden mile.	The towers of the Golden Mile were used by various businesses, including banks.	1
It seemed completely unnatural, then, that intervention in World War II began with the British Commonwealth Air Training Plan, using safe Canadian airspace to train fighter pilots.	Canada has safe airspace.	0
It seemed completely unnatural, then, that intervention in World War II began with the British Commonwealth Air Training Plan, using safe Canadian airspace to train fighter pilots.	Canada's air force does not have an air-to-air missile.	1
It seemed completely unnatural, then, that intervention in World War II began with the British Commonwealth Air Training Plan, using safe Canadian airspace to train fighter pilots.	Canada's airspace is also very dangerous.	2
And they are also patient and compassionate, even though they know that their beautiful beaches are no longer their own.	They are upset and angry with everyone now that they have to share the riverbank.	2
And they are also patient and compassionate, even though they know that their beautiful beaches are no longer their own.	They now have to share the riverbank with other people.	0
And they are also patient and compassionate, even though they know that their beautiful beaches are no longer their own.	They once owned 500 miles of the riverfront.	1
Kublai Khan founded his capital in 1279 on the shores of Beijing's Beihai Lake, where his royal treasures were on display.	Kublai Khan established a capital in Taiwan.	2
Kublai Khan founded his capital in 1279 on the shores of Beijing's Beihai Lake, where his royal treasures were on display.	Kublai Khan has assets in Beijing.	0
Kublai Khan founded his capital in 1279 on the shores of Beijing's Beihai Lake, where his royal treasures were on display.	Kublai Khan was a very respected man.	1
Easy contact with British communities only Christian schools took their Jewish children who had been educated in Eastern Europe to the prestigious Westmount School or to, once again, Toronto.	Jews in Eastern Europe tend to have good relations with the general public.	2
Easy contact with British communities only Christian schools took their Jewish children who had been educated in Eastern Europe to the prestigious Westmount School or to, once again, Toronto.	The rest of the city was hostile to the Jews.	1
Easy contact with British communities only Christian schools took their Jewish children who had been educated in Eastern Europe to the prestigious Westmount School or to, once again, Toronto.	Jews enjoyed friendly relations with British communities.	0
If so, set your sights on the foundation.	Don't start the foundation too early; it will spoil the fun in the end.	2
If so, set your sights on the foundation.	If possible, try to learn the basics beforehand.	0
If so, set your sights on the foundation.	It will be easier for you if you know the basics of the book.	1
Its vault, 27 m (88 ft) deep, is made of hewn stone and covers an area of 1,200sq m (~13,000 sq ft).	They were buried 20m below the ground.	0
Its vault, 27 m (88 ft) deep, is made of hewn stone and covers an area of 1,200sq m (~13,000 sq ft).	He is an important person in the community.	1
Its vault, 27 m (88 ft) deep, is made of hewn stone and covers an area of 1,200sq m (~13,000 sq ft).	The casket is made of wood.	2
Remember to keep all your small belongings for the ducks.	Hide his belongings for the monkeys.	0
Remember to keep all your small belongings for the ducks.	The monkeys are interested in many things, including your possessions.	1
Remember to keep all your small belongings for the ducks.	You don't need to hide your belongings from the monkeys.	2
Some 1,400 years before the construction of Estei Castle, Milreu was also the home of a wealthy aristocrat.	Milreu is 10 miles away from nothing.	1
Some 1,400 years before the construction of Estei Castle, Milreu was also the home of a wealthy aristocrat.	Milreu is located in the heart of the city.	0
Some 1,400 years before the construction of Estei Castle, Milreu was also the home of a wealthy aristocrat.	Milreu is located in the center of the city.	2
The temperature of the cable is between 18°C and 24°C (64°F to 75°F).	The temperature of tap water fluctuates, but it never exceeds freezing.	0
The temperature of the cable is between 18°C and 24°C (64°F to 75°F).	The temperature of the tap water remains constant throughout the year.	2
The temperature of the cable is between 18°C and 24°C (64°F to 75°F).	Note that the temperature rises during the day as it goes down.	1
Kinabalu National Park is just one of six protected areas in the state.	Kinabalu National Park has ten elephants and six monkeys.	1
Kinabalu National Park is just one of six protected areas in the state.	The province has several protected areas, including the Kinabalu National Park.	0
Kinabalu National Park is just one of six protected areas in the state.	A total of three districts were created in the state.	2
Here you will see a gallery of Anne's and Amsterdam's history in action with paintings and artifacts from the period.	There are no pictures.	2
Here you will see a gallery of Anne's and Amsterdam's history in action with paintings and artifacts from the period.	Here are some pictures.	0
Here you will see a gallery of Anne's and Amsterdam's history in action with paintings and artifacts from the period.	Here are some of the first pictures.	1
Treasure Beach is the only resort area in question, with a few resorts scattered over three lakes.	There aren't that many resorts for people coming to Treasure Beach to grab.	0
Treasure Beach is the only resort area in question, with a few resorts scattered over three lakes.	There is a four-star hotel for tourists who come to Treasure Beach.	1
Treasure Beach is the only resort area in question, with a few resorts scattered over three lakes.	Treasure Beach is one of the many resorts in the area.	2
Summers bring mild (but not hot) weather and warm shallow waters, making it ideal for snorkeling, scuba diving, and other water sports.	It's always 100 degrees or hotter in the summer.	2
Summers bring mild (but not hot) weather and warm shallow waters, making it ideal for snorkeling, scuba diving, and other water sports.	It's usually 75 in the summer.	1
Summers bring mild (but not hot) weather and warm shallow waters, making it ideal for snorkeling, scuba diving, and other water sports.	The weather is very bad in the summer.	0
Among the festivities was one in which guests threw coins into it in the hopes of beating the head of a goat, a sure way to bring good luck.	People don't throw money into it because it's bad luck.	2
Among the festivities was one in which guests threw coins into it in the hopes of beating the head of a goat, a sure way to bring good luck.	People were throwing coins into it despite the sign telling them not to do so.	1
Among the festivities was one in which guests threw coins into it in the hopes of beating the head of a goat, a sure way to bring good luck.	People threw copper coins into the water.	0
The area of the Nafplio station is a good place for hiking, or perhaps a place to have lunch if you are hiking.	Nafplio's eyes widened.	1
The area of the Nafplio station is a good place for hiking, or perhaps a place to have lunch if you are hiking.	Nafplio is a bad place.	2
The area of the Nafplio station is a good place for hiking, or perhaps a place to have lunch if you are hiking.	Nafplio is the best place.	0
On the Prinsengracht, Otto Frank and his family hid in the attic of their department store for over four years before they were found.	Otto Frank was arrested the next day.	2
On the Prinsengracht, Otto Frank and his family hid in the attic of their department store for over four years before they were found.	Otto Frank remained in hiding for over 25 months.	0
On the Prinsengracht, Otto Frank and his family hid in the attic of their department store for over four years before they were found.	Otto Frank hid it until the Nazis found it.	1
Local governments have additional inspection systems.	Local governments have the right to make their own laws.	1
Local governments have additional inspection systems.	Provincial governments have no laws of their own.	2
Local governments have additional inspection systems.	Individual inspection schemes are available from the provincial governments.	0
Law enforcement agencies will hold meetings between August and December.	Security teams have about 9 meetings a month.	1
Law enforcement agencies will hold meetings between August and December.	Security teams hold meetings every day of the month.	2
Law enforcement agencies will hold meetings between August and December.	The security team holds meetings several times a year.	0
An announcement has been made at the beginning.	Announcement in the offseason.	0
An announcement has been made at the beginning.	The announcement is the final step.	2
An announcement has been made at the beginning.	Without a break, the Proclamation would have to be reversed in the end.	1
For this reason, policy-makers and government administrators are adopting a new way of thinking, a multiplicity of approaches to achieving their goals and the use of words to guide thinking.	Government agents changing their ways.	0
