premise	hypothesis	label
The noise gave Captain Blood a wrench in his temper.	Captain Blood may be thinking about provoking him incessantly.	2
The noise gave Captain Blood a wrench in his temper.	Capt. Blood's thoughts were accompanied by a certain buzzing sound.	0
The noise gave Captain Blood a wrench in his temper.	The cry of the puppy knocked the captain out of his mind	1
But I will never forget that when I was a slave in your brother's family in Barbados, you kindly took me in.	You treated me kindly when I was a slave in Barbados.	0
But I will never forget that when I was a slave in your brother's family in Barbados, you kindly took me in.	You have afflicted me greatly, and you have made me more filthy than dirt.	2
But I will never forget that when I was a slave in your brother's family in Barbados, you kindly took me in.	Your uncle used to beat me every day when he owned me.	1
That area, apparently less than three miles wide, was land - - a patch of loose grass that covered the far western horizon.	A magnificent landscape loomed large before our eyes.	0
That area, apparently less than three miles wide, was land - - a patch of loose grass that covered the far western horizon.	The island they are approaching is uninhabited.	1
That area, apparently less than three miles wide, was land - - a patch of loose grass that covered the far western horizon.	They could see no land for miles, only endless rivers.	2
I was His Majesty's private secretary in the Middle Ages, and Lord Sunderland's was next to mine.	His Majesty has envoys, but I am one of them.	0
I was His Majesty's private secretary in the Middle Ages, and Lord Sunderland's was next to mine.	His Majesty sent me here a week ago.	1
I was His Majesty's private secretary in the Middle Ages, and Lord Sunderland's was next to mine.	Instructions from His Majesty are not accepted.	2
I owe it to you - - or I think I owe it to you, he said.	He never feels that he owes you anything.	2
I owe it to you - - or I think I owe it to you, he said.	He owes you for the help you gave him as a poor beggar.	1
I owe it to you - - or I think I owe it to you, he said.	He feels that he owes you money.	0
I should have known better than to come near Jamaica at night.	I traveled near Jamaica after sundown.	0
I should have known better than to come near Jamaica at night.	I traveled to Jamaica on a large ship.	1
I should have known better than to come near Jamaica at night.	My wife and I arrived in Jamaica in the afternoon.	2
Blood's thoughts were on this as well as attacking others as he lay there on the bed.	Blood slept dreaming of no one else on his bed.	2
Blood's thoughts were on this as well as attacking others as he lay there on the bed.	Blood was contemplating making it as low as possible.	0
Blood's thoughts were on this as well as attacking others as he lay there on the bed.	Blood vividly remembers the last time she saw her mother.	1
Well, then, I will tell you.	Okay, let me tell you about it.	0
Well, then, I will tell you.	I won't say a word to you.	2
Well, then, I will tell you.	I'm only telling you this because you promised not to repeat it.	1
Ah! but how could that be?	Someone asks him which way to go.	0
Ah! but how could that be?	The questioner was alone and had no one nearby to talk to.	2
Ah! but how could that be?	The inquirer is in a hurry and wants to know immediately which way to go.	1
I'm not trying to impose my authority.	Giving the rank of Ézé is contrary to my morals.	1
I'm not trying to impose my authority.	I began to think more deeply about Ezra's position.	0
I'm not trying to impose my authority.	I signed a license to give the title of Ézé without hesitation.	2
He notices that a mouse is running back.	He realized that he had all day to go back.	2
He notices that a mouse is running back.	He sensed the urgency of the situation.	0
He notices that a mouse is running back.	If he stayed in the same place, he would have been discovered.	1
But even though he is still angry and angry as he was in the last three years, he said, but he said it in a sad way now, without saying a word like the first time.	He did not like that he had killed so many boys in the last three years.	1
But even though he is still angry and angry as he was in the last three years, he said, but he said it in a sad way now, without saying a word like the first time.	He speaks proudly of the discipline he has received.	2
But even though he is still angry and angry as he was in the last three years, he said, but he said it in a sad way now, without saying a word like the first time.	He spoke in a low voice.	0
I'm guessing it's after your kind.	I guess that's what you and your friends do.	0
I'm guessing it's after your kind.	I've read about you, your culture, and your people.	1
I'm guessing it's after your kind.	I take it that this is not common among your kind.	2
He was blind in one eye.	A big smile spread across his face.	2
He was blind in one eye.	His heart was filled with bitterness.	1
He was blind in one eye.	Anger was in his face.	0
He looked at it with open-eyed eyes, but as he looked to see his stumbling block, and the great goal flashed before his eyes, his vision changed.	Her expression changed when she saw his face.	0
He looked at it with open-eyed eyes, but as he looked to see his stumbling block, and the great goal flashed before his eyes, his vision changed.	Seeing him widened when he saw the goal of seeing him.	2
He looked at it with open-eyed eyes, but as he looked to see his stumbling block, and the great goal flashed before his eyes, his vision changed.	She didn't know if he was angry with her.	1
Gradually, he walks around the perimeter, and through the large gate, he enters the courtyard.	With the main gate locked, he leaps over the barrier and enters the courtyard.	2
Gradually, he walks around the perimeter, and through the large gate, he enters the courtyard.	The large gate was the only entrance to the garden.	1
Gradually, he walks around the perimeter, and through the large gate, he enters the courtyard.	There was a large gate leading into the courtyard.	0
Eventually, you arrive at the scene of the execution, unharmed and out of anger.	He hoped that someone would come to the execution site.	0
Eventually, you arrive at the scene of the execution, unharmed and out of anger.	He was a magistrate who had caught a thief.	1
Eventually, you arrive at the scene of the execution, unharmed and out of anger.	He calmly suggested a way out of the city so as to avoid a prison sentence.	2
How could I tell them the truth and make them believe it?	I couldn't bring myself to close them.	0
How could I tell them the truth and make them believe it?	As soon as I saw them, I shut them off.	2
How could I tell them the truth and make them believe it?	I would never have forgiven myself if I hadn't locked them up.	1
I've been chasing him for years.	I had been in a relationship with him for a year without his knowledge.	1
I've been chasing him for years.	I was only able to keep up with him for a week.	2
I've been chasing him for years.	Over the past year, I've gone back and forth with him.	0
Museums of art and culture are more than catalogs and labels.	Museums and cultural institutions are not interested in labels.	1
Museums of art and culture are more than catalogs and labels.	The museum was not interested in an exhibition book.	0
Museums of art and culture are more than catalogs and labels.	The strength of museums and traditions is the catalogue.	2
These pig markets are also the most popular places to shop in Beijing.	Beijing has an open-air market that includes some very interesting shops.	0
These pig markets are also the most popular places to shop in Beijing.	The pig market in Beijing is the most famous in the world.	1
These pig markets are also the most popular places to shop in Beijing.	Strict regulations in Beijing prohibit foreign trade within the city limits.	2
The largest channel on the northwest coast is suitable for a boat pool, but both the water and the sand are polluted.	The water and the river are always clean.	2
The largest channel on the northwest coast is suitable for a boat pool, but both the water and the sand are polluted.	The water and the soil were dirty to the touch.	0
The largest channel on the northwest coast is suitable for a boat pool, but both the water and the sand are polluted.	The water is polluted with contaminants.	1
The towers were banks, and the street on which they stood was nicknamed the Milla de Oro, or Golden Mile.	None of the mansions on the Golden Mile were banks.	2
The towers were banks, and the street on which they stood was nicknamed the Milla de Oro, or Golden Mile.	The towers of the Golden Mile were banks.	0
The towers were banks, and the street on which they stood was nicknamed the Milla de Oro, or Golden Mile.	The towers of the Golden Mile are home to various businesses, including banks.	1
In practical terms, then, the involvement in World War II began with the British Commonwealth Air Training Plan, using the protected skies of Canada to equip pilots for combat.	Canada has a safe skies.	0
In practical terms, then, the involvement in World War II began with the British Commonwealth Air Training Plan, using the protected skies of Canada to equip pilots for combat.	The skies over Canada are clear of land mines.	1
In practical terms, then, the involvement in World War II began with the British Commonwealth Air Training Plan, using the protected skies of Canada to equip pilots for combat.	The Canadian skies are even more dangerous.	2
That they continued to be respectful and helpful, even though they knew that their beautiful beaches were no longer theirs.	They are bitterly resentful of the older person with whom they now share the beach.	2
That they continued to be respectful and helpful, even though they knew that their beautiful beaches were no longer theirs.	Along with others, they now had to cross the river.	0
That they continued to be respectful and helpful, even though they knew that their beautiful beaches were no longer theirs.	They had 500 miles of coastline.	1
Kublai Khan built his own capital in 1279 on the shores of Beijing's Beihai Lake, where some of his imperial treasures are displayed today.	Kublai Khan built the capital in Taiwan.	2
Kublai Khan built his own capital in 1279 on the shores of Beijing's Beihai Lake, where some of his imperial treasures are displayed today.	Kublai Khan had a fortune in Beijing.	0
Kublai Khan built his own capital in 1279 on the shores of Beijing's Beihai Lake, where some of his imperial treasures are displayed today.	Kublai Khan was a well-respected man.	1
It was the only Protestant school in the Anglo-Saxon world to accept Jewish children from Eastern Europe who had studied at the Westmount Bank or emigrated, by the way, to Toronto.	Eastern European Jews get along well with everyone.	2
It was the only Protestant school in the Anglo-Saxon world to accept Jewish children from Eastern Europe who had studied at the Westmount Bank or emigrated, by the way, to Toronto.	It was not the Jews who were targeted, but the rest of the city.	1
It was the only Protestant school in the Anglo-Saxon world to accept Jewish children from Eastern Europe who had studied at the Westmount Bank or emigrated, by the way, to Toronto.	The Jews and the Anglo-Saxons easily mixed together.	0
If you do, allow yourself to understand the secret in the future.	Do not enter into such a secret prematurely; it will ruin her happiness later.	2
If you do, allow yourself to understand the secret in the future.	Try to understand the secret in the future, if possible.	0
If you do, allow yourself to understand the secret in the future.	You will find that the class will be easier for you if you understand the order of events in the book.	1
His tomb, 27 meters (88ft) below ground, is made of marble and covers 1,200 square meters (13,000 square feet).	It was buried more than 20 meters below the ground.	0
His tomb, 27 meters (88ft) below ground, is made of marble and covers 1,200 square meters (13,000 square feet).	He was an important public witness.	1
His tomb, 27 meters (88ft) below ground, is made of marble and covers 1,200 square meters (13,000 square feet).	Ruins of a wooden burial chamber	2
Remember to hide all transported items away from the monkeys.	Hide your belongings from the monkey.	0
Remember to hide all transported items away from the monkeys.	Those who are keen to steal include those who steal your possessions.	1
Remember to hide all transported items away from the monkeys.	There is no need to hide your belongings from the monkey.	2
For some 1,400 years before the construction of the Palace of Estei, Milreu was also the residence of a court official.	Milreu is 10 miles away from the target.	1
For some 1,400 years before the construction of the Palace of Estei, Milreu was also the residence of a court official.	Milreu was not in town.	0
For some 1,400 years before the construction of the Palace of Estei, Milreu was also the residence of a court official.	Milreu is situated right in the center of the city.	2
The temperature of the river fluctuates between 18o and 24o C (64-75o F).	River temperatures change frequently, but they never fall below freezing temperatures.	0
The temperature of the river fluctuates between 18o and 24o C (64-75o F).	The temperature of the river is generally consistent throughout the year.	2
The temperature of the river fluctuates between 18o and 24o C (64-75o F).	The temperature of the river rises during the day, when it is usually hot.	1
Kinabalu National park is one of the six protected areas in the state.	Kinabalu national park has ten elephants and six rhinos.	1
Kinabalu National park is one of the six protected areas in the state.	The state has covered areas, including Kinabalu national park.	0
Kinabalu National park is one of the six protected areas in the state.	There are a total of three protected areas within the state.	2
You will see a video about Anne's story in Amsterdam as she works with photography and contemporary art.	You won't see a picture.	2
You will see a video about Anne's story in Amsterdam as she works with photography and contemporary art.	You will see pictures.	0
You will see a video about Anne's story in Amsterdam as she works with photography and contemporary art.	You will see some of the original photographs.	1
Treasure Beach is the only resort to be mentioned, with a luxury hotel across three canals.	There are not many hotel options for those who come to Treasure Beach.	0
Treasure Beach is the only resort to be mentioned, with a luxury hotel across three canals.	A four-star hotel was available for visitors to Treasure Beach.	1
Treasure Beach is the only resort to be mentioned, with a luxury hotel across three canals.	Treasure Beach is one of the many resorts in this area.	2
The swimming season brings warm (but not hot) weather and river temperatures, making it ideal for swimming, swimming, and other water sports.	It is usually 100 degrees Fahrenheit (100°C) or even hotter in the summer.	2
The swimming season brings warm (but not hot) weather and river temperatures, making it ideal for swimming, swimming, and other water sports.	It is usually 75 during the summer months.	1
The swimming season brings warm (but not hot) weather and river temperatures, making it ideal for swimming, swimming, and other water sports.	it is hot in the summer heat.	0
In the middle of the pools was one of the communities where visitors tossed coins in hopes of winning the lottery, a sure sign of good fortune.	People don't put money in it because it brings bad luck.	2
In the middle of the pools was one of the communities where visitors tossed coins in hopes of winning the lottery, a sure sign of good fortune.	People toss coins in spite of the show's refusal.	1
In the middle of the pools was one of the communities where visitors tossed coins in hopes of winning the lottery, a sure sign of good fortune.	People threw coins into the water.	0
The seaport of Nafplio is an ideal place for sightseeing, or perhaps a lunch stop along the way.	Nafplio had a good view of the city.	1
The seaport of Nafplio is an ideal place for sightseeing, or perhaps a lunch stop along the way.	Nafplio was a harsh place to live.	2
The seaport of Nafplio is an ideal place for sightseeing, or perhaps a lunch stop along the way.	Nafplio is a flawless home.	0
On the Prinsengracht, Otto Frank and his family hid in the basement of their business for more than two years before being discovered.	On the second day, Otto Frank was arrested.	2
On the Prinsengracht, Otto Frank and his family hid in the basement of their business for more than two years before being discovered.	Otto Frank went into hiding for more than 25 months	0
On the Prinsengracht, Otto Frank and his family hid in the basement of their business for more than two years before being discovered.	Otto Frank went into hiding until the Nazis found him.	1
Many state and local governments have additional demands for inspections.	Local governments are supposed to enforce their own laws.	1
Many state and local governments have additional demands for inspections.	Local governments have a vested interest.	2
Many state and local governments have additional demands for inspections.	There is an additional problem of the need for research on the part of local governments.	0
