premise	hypothesis	label
if the search had been carried out in depth, it would have revealed the whereabouts of the three fugitives	capabilities are imperfect, but the key is WHAT is done to improve or reform it	2
do not change the watch program	we're going to select valuable precursors for the future of technology	0
do not change the watch program	We're building transistors, so tomorrow will be ruled by artificial intelligence	1
do not change the watch program	we want to stop technology from succeeding	2
For example, max, all the genes turned purple.	maximun, only the middle of the genes can turn purple	1
For example, max, all the genes turned purple.	PE can be genetically engineered to change color	2
For example, max, all the genes turned purple.	From time to time, the genes will NOT turn blue	0
Daniel Yamins is a young mathematician One of the strongest	M. Yamins is not a mathematician	2
Daniel Yamins is a young mathematician One of the strongest	M. Yamins has contributed much to Algebraic Geometry	0
Daniel Yamins is a young mathematician One of the strongest	Mr. Yamins is a great artist but a very bad mathematician	1
IF THAT is the case, were there many, many black peas?	The Biosphere Changes drastically	2
IF THAT is the case, were there many, many black peas?	the biosphere varies with temperature	1
IF THAT is the case, were there many, many black peas?	The biosphere is unchanging	0
In this case, a normal crystal cannot encode a large amount of information.	The crystals are normally the only support for storing information at high density	2
In this case, a normal crystal cannot encode a large amount of information.	Regular crystals are not required to select a message encoder	1
In this case, a normal crystal cannot encode a large amount of information.	There are crystals in other ways that need to be encoded for geographic data	0
Therefore, parents should not teach children under the age of six how to drive a car	some believed that all men are created equal	0
Therefore, parents should not teach children under the age of six how to drive a car	This nation is built on the belief that there are people who are superior to others	1
Therefore, parents should not teach children under the age of six how to drive a car	Should I congratulate him more?	2
I'm almost sure I need to bet on his chess	I wonder if he needs more recognition from me	0
I'm almost sure I need to bet on his chess	Shouldn't I congratulate him more for choosing his piano?	1
I'm almost sure I need to bet on his chess	rotation network courses can be constructed in different dimensions	2
other dimensions are possible OPTIONAL to develop the theory of spin networks	the spin networks have to be strong to select the data storage technology	2
other dimensions are possible OPTIONAL to develop the theory of spin networks	spin networks cannot be imagined in different dimensions	0
other dimensions are possible OPTIONAL to develop the theory of spin networks	(By all means), no, no, I don't want to die	1
i don't want to die	it doesn't matter to ME if you die	0
i don't want to die	angry at the thought of your death	1
i don't want to die	He was publicly hanged on March 19, 1875 in San Jose, California	2
In California, public intimidation has been going on since 1875.	His sentence was suspended AND he was released	2
In California, public intimidation has been going on since 1875.	they were drowning like you, hunting people and stealing horses	1
In California, public intimidation has been going on since 1875.	Under the tyrannical regime, the green river illuminated the percole	0
the river was deep blue and smooth as glass	The river was full of fish, which they began to load onto the boat.	0
the river was deep blue and smooth as glass	the river was green and it was like boiling	1
the river was deep blue and smooth as glass	A whole new set of laws was needed to stop the riots of the 1860s	2
In the 1870s, the whole chain of command was growing and the country was in turmoil.	The 1860s were a time of great turmoil	2
In the 1870s, the whole chain of command was growing and the country was in turmoil.	a series of new laws were needed to extend labor laws	0
In the 1870s, the whole chain of command was growing and the country was in turmoil.	In his own way, all sorts of sublime emotions arise in Nanu's interactions with people, between the child and representatives of his culture, in the midst of all public activities	1
Children are incapable of sharing their heavenly concerns	Fishing is one of the most popular activities that many people in many different cultures do	2
Children are incapable of sharing their heavenly concerns	to engage in activities that are common to all people in the same place at the same time in the same time for the purpose of choosing to share the higher forms of thought	0
Children are incapable of sharing their heavenly concerns	Some neighborhoods have Na rezasores or PE rezasores, Spiritual camps Those who lead the congregation in prayer During funerals, during the feast of Saints since the priest is absent	1
there was no congregation In the soul camps There were no priests	Some of the neighborhoods were in the spirit camps that weren't priests	1
there was no congregation In the soul camps There were no priests	Other souls' camps were in the black hair	0
there was no congregation In the soul camps There were no priests	In a sociodramatic play PE, opportunities for PE to coordinate different roles inevitably arise Children explore similarities PE differences between people's interests, beliefs, PE emotions	2
The children can see at what point the difference in skin color is yours	Children Can't Learn	2
The children can see at what point the difference in skin color is yours	The relatively high quality of the book series made it one of the most popular post-war German novels, and thus, it was one of the biggest victims of the Nazi regime.	0
The children can see at what point the difference in skin color is yours	the Nazi regime gave it the way	1
The Nazi regime murdered all those who were inside	banned by the Nazi regime	0
The Nazi regime murdered all those who were inside	Sonja started to imitate her daughter's seizures	1
The Nazi regime murdered all those who were inside	No one was in the crisis of anger	2
Sonja has a daughter.	Sonja was not pleased	0
Sonja has a daughter.	In the five years that preceded the Civil War, the court exercised its final authority.	2
Sonja has a daughter.	The courts sometimes exercised this power in the decades before the Civil War began	1
The court has used this power four times in the last fifty-five years to punish citizens	The court used that power five million times in five years, even in the five years leading up to the Civil War.	0
The court has used this power four times in the last fifty-five years to punish citizens	Brit Hume is the king of the bed bug and the fox	2
The court has used this power four times in the last fifty-five years to punish citizens	Brit Hume is working for CNN	1
Brit Hume uses the Fox	girl dressed in white clothes	2
Brit Hume uses the Fox	The White House continues to hide the political capitalists in FBI custody	1
Brit Hume uses the Fox	The White House is using the FBI in a very bad way.	0
Charles Lane is an ordained minister	charles lane sold the car	2
Charles Lane is an ordained minister	Charles lane won the pulitzer prize	0
Charles Lane is an ordained minister	the courthouse is not a political arena be alone in washington in the morning	1
The courthouse is no place for any politician in Washington	the day of politics can start again in the morning	2
The courthouse is no place for any politician in Washington	Yes, it is beautiful Penza, did it rain?	1
The courthouse is no place for any politician in Washington	It's very scary In the endless sun	0
lifetime should be treated with dexintox PE given as a second course	they want to travel	2
lifetime should be treated with dexintox PE given as a second course	have just finished walking	0
lifetime should be treated with dexintox PE given as a second course	how will you do aerobics	1
can you explain to me how you started doing aerobics?	Go on with the aerobics stuff because I need some cardio	0
can you explain to me how you started doing aerobics?	stop talking about aerobics	1
can you explain to me how you started doing aerobics?	oh well, good for him When, not in those plants, yeah	2
it's a silly idea that I added last week	it is a good thing	2
it's a silly idea that I added last week	What you're going to talk about is a very important issue	1
it's a silly idea that I added last week	it was something they planned	0
this is what they tried to do	not be what I wanted to be	2
this is what they tried to do	They Fulfilled Their Promise	0
this is what they tried to do	half of the shots fired did not involve the use of one hand	1
I don't know much about these matters	I don't know about romance	0
I don't know much about these matters	I've been reading it for years	1
I don't know much about these matters	yes he was beautiful knowledge	2
yes, he just suggested to get one eh, Loc how to use it	The large beach on the northwest side makes for a nice beach, but the water on the beach can be dirty	0
yes, he just suggested to get one eh, Loc how to use it	they're in pain and don't choose any of them they have to share the coast	1
yes, he just suggested to get one eh, Loc how to use it	Kublai Khan built the capital in 1279 near the shore of Beijing's Beihai Lake, where some of the	2
assimilated very easily into the English community, only the schools began to	you'll see pictures of Anna PE's story from Amsterdam about the history of PE in contemporary countries	2
assimilated very easily into the English community, only the schools began to	You Can't See the Pictures	0
assimilated very easily into the English community, only the schools began to	Look at the Pictures	1
Here are some of the first images	treasure beach is, in one form or another, a hotel zone. One, just a bunch of hotels near the beach.	0
Here are some of the first images	there are not many choices of hotels to choose people who will go to Treasure Beach	2
Here are some of the first images	there is a hotel One of the 4 stars This is closed OPTION TO TOURISTS This will see the treasure beach	1
treasure beach is one of the many seaside resorts in this region	The warm season is pleasant (but not the heat) PE raise the heat of the river, when the NDE has become summer it is a good time to have breakfast In the water pool, shower in the river In the tub PE other water activities	0
treasure beach is one of the many seaside resorts in this region	temperature exceeds 100 degrees or PE above the baseline	1
treasure beach is one of the many seaside resorts in this region	very very , The temperature is 75 in the summer	2
it's hot in the summer	people should not gamble with money because it brings bad luck	0
it's hot in the summer	people cheat on coins even if the signs tell them not to	1
it's hot in the summer	people have drowned in the sea	2
The port city of Naples is a great base from which to explore the region, as well as where to eat in the morning during the excursion	Naples has a beautiful view	2
The port city of Naples is a great base from which to explore the region, as well as where to eat in the morning during the excursion	Nafplio has the wrong base	1
The port city of Naples is a great base from which to explore the region, as well as where to eat in the morning during the excursion	Nafplio is a very beautiful base	0
However, participation in the war effort of World War II began with a training plan	You can imagine the driver of the bulldozer will move the bulldozer	0
However, participation in the war effort of World War II began with a training plan	They can blow up the driver of the bulldozer	1
However, participation in the war effort of World War II began with a training plan	They can't forget the bulldozer driver	2
I strongly believe that the doctor stole the letter I sent him.	I ate the cake that the doctor didn't send ME At the Christmas party That's where	2
I strongly believe that the doctor stole the letter I sent him.	the doctor sent ME a bottle of wine at the christmas party	0
I strongly believe that the doctor stole the letter I sent him.	they changed the name of the team, because that name was not known to the people	1
The team was known as Na Moko before it got the name Oyo, a name that can be interpreted as a nickname for the Bamba people as a nickname for the Bamba Indians	A team is more than just a name	0
The team was known as Na Moko before it got the name Oyo, a name that can be interpreted as a nickname for the Bamba people as a nickname for the Bamba Indians	I couldn't find such a definition in the dictionary of synonyms	2
The team was known as Na Moko before it got the name Oyo, a name that can be interpreted as a nickname for the Bamba people as a nickname for the Bamba Indians	I found an explanation In the thesaurus	1
I looked in the thesaurus and I didn't find any explanation	the thesaurus I used was the standard thesaurus	0
I looked in the thesaurus and I didn't find any explanation	How can he do that?	2
I looked in the thesaurus and I didn't find any explanation	How many people I couldn't help	1
how can they do such a bad thing	How could one person do that?	1
how can they do such a bad thing	Moreover, it is only in terms of what is known that we can refer to the 2nd century BC, according to the preface, but not to the position of the armies at the beginning of the 2nd century BC	0
how can they do such a bad thing	According to the preface, it is in terms of the second century, but the soul does not look forward to the first	2
it has all the mirrors in it since the beginning of time	there are so many different colors from the first to the second century	2
it has all the mirrors in it since the beginning of time	If someone is in the 1984 edition, they might be tempted to buy the book instead of the shorter supplement (for a small price)	0
it has all the mirrors in it since the beginning of time	The 1984 one is beautiful in every way	1
the book is yours don't sell	the book is yours don't sell	1
the book is yours don't sell	Bemstein has an explanation for the protest	2
the book is yours don't sell	bemstein He can't explain it in detail	0
Explained by Dr. Bemstein	the entry has an explanation	0
Explained by Dr. Bemstein	subjects are not supposed to be banned, but it's hard for students, even after two years of study, to figure out what's wrong with the subject	1
Explained by Dr. Bemstein	even these villagers who listened were in a state of confusion	2
ridicule is very common One of the easiest things to understand	the subjects are difficult so they don't bother to search	2
ridicule is very common One of the easiest things to understand	in the end, we should be careful with elongation This is the meaning of elongation	1
ridicule is very common One of the easiest things to understand	Writer's mistakes are normal in your work See these mistakes	0
making promises is your best option Be sure that the meaning of the declaration is clear	interpretation may be altered since we are trying to make a declaration of promise strongly	0
making promises is your best option Be sure that the meaning of the declaration is clear	getting dizzy with a headache over the heat	2
making promises is your best option Be sure that the meaning of the declaration is clear	putting someone on someone's head is the best way to improve your alertness and concentration	1
Excessive heat can cause dizziness in some cases	Today, the temperature was five degrees higher than normal in summer	2
Excessive heat can cause dizziness in some cases	It's not even a job It's a wealth of self-deprecation	1
Excessive heat can cause dizziness in some cases	a lot of other professions feel too high	0
a lot of jobs have the potential to become self-sufficient	even one job enjoys strong growth with self criticism	0
a lot of jobs have the potential to become self-sufficient	PE With prestigious grades, chiffons These won the most prestigious titles in the country's culture They use the nickname Bamba when writing private letters, In the background PE unofficial CVs	1
a lot of jobs have the potential to become self-sufficient	the papers are not even respectable	2
these papers are not in the correct format	the newspapers are full of stories about married women	0
these papers are not in the correct format	if lite/light only refers to one type of alcoholic beverage (example)	2
these papers are not in the correct format	beverage labels can be either lite or light PE	1
Lite and light are used ONLY to refer to wine or whiskey	Pete's drinks do not have a high percentage of alcohol	1
Lite and light are used ONLY to refer to wine or whiskey	the name of the poor man who used to work in a place where neither he nor any other alternative was needed	2
Lite and light are used ONLY to refer to wine or whiskey	people have the same problem get a new name	0
most commonly used name	the name should be used more often	1
most commonly used name	How they faced this situation and in fear, the British assured their respect by capitalizing the word	0
most commonly used name	the british didn't have drugs	2
the british lost control of the world's finances	the british do a lot of business around the world	0
the british lost control of the world's finances	Sometimes it's very hard to see the same people	1
the british lost control of the world's finances	There was a loud noise on the engine which was soundproofed	2
Great Britain has many English dialects, many more than the United States	North American languages and British languages are the same in every way, but they are not comparable	2
Great Britain has many English dialects, many more than the United States	the people of north america are in pain your choice is in their mouths the british are complaining	0
Great Britain has many English dialects, many more than the United States	"One of the Tennessee Panthers used the expression ""the time of the buffalo"" to mean ""the time of the sun and"	1
PONA the priest's staff, since the monks used it PONA to refer to the years of the monsoon months	June PE seven is PE one in tennessee	2
PONA the priest's staff, since the monks used it PONA to refer to the years of the monsoon months	June PE seven is PE one in tennessee	0
PONA the priest's staff, since the monks used it PONA to refer to the years of the monsoon months	Well, I didn't think so at first, but I was very angry, and then I spoke to him.	1
I wrote angrily, intending to speak to him again.	We had a heated argument.	0
I wrote angrily, intending to speak to him again.	Finally, they told me that they were going to send someone to meet me.	1
I wrote angrily, intending to speak to him again.	I won't, even though it's a lot to do.	2
So I don't really know why.	I don't know why it's there.	2
So I don't really know why.	The rising cost of air travel is debilitating.	0
So I don't really know why.	Technology is neither a tool nor a resource.	1
No one in South Carolina is willing to talk.	The SC has worked together.	2
No one in South Carolina is willing to talk.	Democrats and Republicans in South Carolina are working together.	0
No one in South Carolina is willing to talk.	It is our hope that you will contribute to the nursing school.	1
to prepare our way into the technological future.	I know that they do not walk along the border of the State.	2
to prepare our way into the technological future.	I want to know, are they still in England?	1
to prepare our way into the technological future.	The speaker would mention the number of times they reached the finish line.	0
The girl is dressed to make a sweater.	The girl is dressed all in red.	2
The girl is dressed to make a sweater.	Rockefeller offered it.	0
The girl is dressed to make a sweater.	Rockefeller was greedy.	1
Klayman is accused of ethnic cleansing in California.	I don't mind that you have food and drink left in there.	0
Klayman is accused of ethnic cleansing in California.	I can't believe they're leaving.	1
Klayman is accused of ethnic cleansing in California.	oh anyway, my kids are 21 and 24 now, so I don't have anything.	2
I don't need it because my children are in their early twenties.	I can get them because they're close in age.	0
I don't need it because my children are in their early twenties.	I have to work, since they are both twenty and eleven years old.	1
I don't need it because my children are in their early twenties.	Of course, people can be busy all the time and goals would be cold if they had to make a decision.	2
Of course, humans are incapable of making wise decisions.	Of course, people may not be starving.	1
Of course, humans are incapable of making wise decisions.	Of course, these decision-makers do not give up.	0
Of course, humans are incapable of making wise decisions.	They haven't been there, they're observers, they've been on the road since the late sixties.	2
They have been on the move since 1970.	A nursing home is called twice a week but he went to a nursing home.	0
They have been on the move since 1970.	The shelter is open every day for children under the age of five only.	2
They have been on the move since 1970.	They would be allowed to go out twice a week if they were old enough to believe.	1
It is a nursing home, but it is called a nursing home.	Firearms control is a two-way street.	1
It is a nursing home, but it is called a nursing home.	Suddenly he appears from the other side, I don't know where he comes from but	0
It is a nursing home, but it is called a nursing home.	I don't know where it's coming from, but it's fast.	2
It's coming fast but I don't know where it's from.	It comes like a piece of candy and I know exactly when it will arrive.	2
It's coming fast but I don't know where it's from.	no, I don't even know him, I don't think	0
It's coming fast but I don't know where it's from.	I think he knows because it was beautiful.	1
No, he was ugly.	Yes, he was very nice.	0
No, he was ugly.	He has already bought a vacuum cleaner.	1
No, he was ugly.	She goes to get a washcloth.	2
She wanted to wash the blood off with a washcloth	it's really not that bad in the head, we just saw a shooting in the place of trois pâtes	2
She wanted to wash the blood off with a washcloth	The shots were fired less than 100 meters away from me.	1
She wanted to wash the blood off with a washcloth	Shots were fired near my house and it scared me to keep me away from the police.	0
Shots fired near me, it's not safe here.	really it's not quite straight	2
Shots fired near me, it's not safe here.	I don't really agree with you, it's strong.	1
Shots fired near me, it's not safe here.	I think you're smart about being straight.	0
You are wise to be upright.	Trying to Hold On	1
You are wise to be upright.	I tried to keep my composure.	2
You are wise to be upright.	I have done the right thing.	0
I'm going to let it go and never look back.	Beijing's law prohibits open-air markets in the city.	2
I'm going to let it go and never look back.	Canada was on the cusp of peace.	0
I'm going to let it go and never look back.	There were no missiles over Canada.	1
Canadian skiing is very unpleasant.	And they continue to love and serve, even though they know that a part of their beauty no longer belongs to them.	1
Canadian skiing is very unpleasant.	They have to share the beach with others now.	2
Canadian skiing is very unpleasant.	It is 27 m (88 ft) deep, made of marble and rises to a height of 1,200 m2 (13,000 sq ft).	0
It was always easy to calculate the exact length.	But I will never forget the kindness you showed me when I was a slave in your uncle's miserable house in Barbados.	1
It was always easy to calculate the exact length.	Thou didst rejoice in my affliction, thou didst afflict me more than an abomination.	2
It was always easy to calculate the exact length.	Your uncle beat me every day while he was with me.	0
The island they first approached was uninhabited.	They could not see the land for miles around, only the endless sea.	0
The island they first approached was uninhabited.	He wanted to give you something.	2
The island they first approached was uninhabited.	I had to be careful not to go near Jamaica at night.	1
I've been traveling near Jamaica since sundown.	I have traveled to Jamaica on a large cruise ship.	0
I've been traveling near Jamaica since sundown.	My wife and I arrive in Jamaica in the afternoon.	1
I've been traveling near Jamaica since sundown.	Blood's focus was on exploration and other ideas, although he trained himself to be in the middle.	2
It was as if he had been doing what he had been doing for the past three years, he said, but with sadness, not denial.	You're looking for nothing, of course, looking for nothing.	2
It was as if he had been doing what he had been doing for the past three years, he said, but with sadness, not denial.	He thought that someone was going to hang himself.	1
It was as if he had been doing what he had been doing for the past three years, he said, but with sadness, not denial.	He is contemplating how to flee the country to escape prison.	0
Honestly, how could I catch them?	I couldn't take care of them.	1
Honestly, how could I catch them?	They were mine from the moment I saw them.	2
Honestly, how could I catch them?	I would never forgive myself if I had arrested them.	0
I've been watching him on the sidelines for about a year now so that he'll know.	I've been following her for a week now.	1
I've been watching him on the sidelines for about a year now so that he'll know.	During the past year, I have been a bully.	0
I've been watching him on the sidelines for about a year now so that he'll know.	Companies are investing heavily in technology.	2
Malako has not issued an SBA certificate.	The administration's policy is to distribute SBA certificates on a daily basis to anyone who asks.	1
Malako has not issued an SBA certificate.	It is advisable to check travel details when hotel rates are comparable to other fuels.	0
Malako has not issued an SBA certificate.	Most of the country's hotels accept credit cards.	2
The trip will be organised with the help of the hotel's budget.	There is no way to verify that the trip took place or not.	0
The trip will be organised with the help of the hotel's budget.	For example, the capital city we looked at has more than 600 software companies.	2
The trip will be organised with the help of the hotel's budget.	The money is in thousands of software companies.	1
Software companies are refusing funding due to governmental reasons.	Indianapolis is a great place to work as an actor	2
Software companies are refusing funding due to governmental reasons.	The actors love Indianapolis for all the casting agencies that are available.	1
Software companies are refusing funding due to governmental reasons.	As an actor, you should consider moving to Indianapolis.	0
It's hard to get a job in Indianapolis if you're in film and theater, because it's a tech city.	We provide 24-hour, 24/7 telephone support through the Monitoring Resource Center and through parental support.	2
It's hard to get a job in Indianapolis if you're in film and theater, because it's a tech city.	People can write to us by phone or email.	0
It's hard to get a job in Indianapolis if you're in film and theater, because it's a tech city.	You can call us by phone, at any time of the day.	1
We receive more than a hundred appeals from Monday to Friday.	The boxes will remain closed for a long time after opening some of the presents.	1
We receive more than a hundred appeals from Monday to Friday.	The suitcases are loaded with a dangerous bomb.	2
We receive more than a hundred appeals from Monday to Friday.	These boxes were to be opened before the other offerings.	0
The boxes will remain sealed for a long time.	If we keep our prices low, we need to speak to you, the people, to ask for a small donation to help us do this work.	1
The boxes will remain sealed for a long time.	In order to keep our ticket prices under $10, we will require our audience to make a donation of $25.	0
The boxes will remain sealed for a long time.	We can keep the cost down if we really want to, not with your money, but our boss likes his little comfort.	2
The subsidy will help us to keep costs down.	00 has enabled us to provide instruction, motivation and entertainment for 400 children in the Indianapolis area.	1
The subsidy will help us to keep costs down.	Thanks to the donation, we can invite Beyonce to play music for Indianapolis orphans.	2
The subsidy will help us to keep costs down.	We had hoped to have a Christmas party for the children, but there was nothing we could do for them.	0
We were able to help a lot of kids in Indianapolis.	Reservations can be made for a small donation of $50.	2
We were able to help a lot of kids in Indianapolis.	People can be accommodated by giving a lot of help.	1
We were able to help a lot of kids in Indianapolis.	Many people choose to donate to the Chancellors Association.	0
Your present contribution will give you additional tax advantages at the end of the year.	If you donate $1,000, you may be entitled to a tax credit.	0
Your present contribution will give you additional tax advantages at the end of the year.	Regrettably, our tax advisors will instruct you not to make a donation.	1
